nu,[0]Iodoethane-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
625.069616,1.0003195210359752
625.31067,1.0001277281565464
625.551724,0.9998174966557618
625.792778,0.9997752052701224
626.033832,1.0000375687056862
626.274886,1.0000928503103232
626.51594,0.999993396221805
626.756994,0.9998667988720581
626.998048,1.0000132700880469
627.239102,0.9999344691472402
627.480156,1.0001979395874554
627.72121,0.9998330539370451
627.962264,1.0008581179727332
628.203318,1.0006733065691733
628.444372,0.9999020957929298
628.685426,0.9999035546511517
628.92648,1.0003102381138926
629.167534,1.0000210502215527
629.408588,1.0002929428993934
629.649642,0.9999439365716127
629.890696,0.99956284557985
630.13175,0.9994845628833746
630.372804,0.9998651990864598
630.613858,1.0005298903423123
630.854912,0.9990451561537789
631.095966,0.99993041742098
631.33702,0.9995483820101186
631.578074,0.9998742379087149
631.819128,0.9996531201767224
632.060182,1.0002053710857546
632.301236,0.9993511206133425
632.54229,0.9999877080755464
632.783344,0.9994065361693627
633.024398,0.9994195285387831
633.265452,1.000181076392351
633.506506,0.99988208695229
633.74756,1.0001336989369063
633.988614,1.0001100860590255
634.229668,1.0002160133275195
634.470722,0.9997013046183506
634.711776,1.0003150396145593
634.95283,0.9998990250983086
635.193884,0.9995302003904122
635.434938,0.9998593398935606
635.675992,0.9996211117962712
635.917046,1.000185227152431
636.1581,1.0006920593626516
636.399154,0.9994628443197962
636.640208,1.0000714645534696
636.881262,0.9999471413970652
637.122316,0.9998637392843347
637.36337,0.9998402527609492
637.604424,1.0001253378541326
637.845478,1.0003181806087151
638.086532,1.0002468904724373
638.327586,0.9998488214286321
638.56864,0.9997810539721806
638.809694,0.9991779780453135
639.050748,0.9999556219847332
639.291802,1.0000333275553506
639.532856,1.0002022004397537
639.77391,0.9993324529087664
640.014964,0.999635376491315
640.256018,1.0002785487875108
640.497072,0.9996296386007216
640.738126,1.0001942188580408
640.97918,0.9999527471164527
641.220234,1.0005017958574398
641.461288,0.9996443332644146
641.702342,1.0003274335946806
641.943396,0.9997726658443261
642.18445,0.9998311242611132
642.425504,0.9999429936249251
642.666558,1.0001285882667625
642.907612,1.0006076745594208
643.148666,0.9995775892405565
643.38972,1.00040736294976
643.630774,0.9997244879604145
643.871828,1.0002430495317525
644.112882,1.00033706679425
644.353936,1.0002012302440897
644.59499,1.0006349314837135
644.836044,1.0003495410752499
645.077098,0.9999560959638104
645.318152,1.000518734496229
645.559206,0.9996509609283147
645.80026,1.0001446604623156
646.041314,1.0004269511176942
646.282368,0.9998397428425504
646.523422,0.9999903253467998
646.764476,0.9993414969083892
647.00553,1.0002217745883486
647.246584,1.0000088899395152
647.487638,1.0000929513197063
647.728692,1.0005222163074834
647.969746,0.999910032047359
