nu,[0]Ethylene-PNNL(x-sec)-X=0.01-T=278.18K-P=1.0atm-L=15cm
1379.978892,0.9990761769874734
1380.099894,0.9985131065230965
1380.220896,0.9979766497384996
1380.341898,0.997628715946518
1380.4629,0.9985068159103409
1380.583902,0.998756773447244
1380.704904,0.9985380696627976
1380.825906,0.9983949894093599
1380.946908,0.9984219464379921
1381.06791,0.9965561437231701
1381.188912,0.9933751417762718
1381.309914,0.9954949781909019
1381.430916,0.9980311407511665
1381.551918,0.9988917146024064
1381.67292,0.9987617672435957
1381.793922,0.9983563522709031
1381.914924,0.9987600693500346
1382.035926,0.9985534472674775
1382.156928,0.999015245189573
1382.27793,0.9993830204102306
1382.398932,0.9986705844568039
1382.519934,0.9986087686608447
1382.640936,0.9980066892877497
1382.761938,0.9949510888166287
1382.88294,0.9918049638991233
1383.003942,0.9960387664663662
1383.124944,0.9982390522910201
1383.245946,0.9978147910530063
1383.366948,0.9960576913827153
1383.48795,0.9980797460512505
1383.608952,0.9984596875008691
1383.729954,0.9986584007499942
1383.850956,0.998547655674279
1383.971958,0.99832600269911
1384.09296,0.998457690583491
1384.213962,0.9982357581075829
1384.334964,0.996155110588654
1384.455966,0.9925390719416919
1384.576968,0.9895796717504519
1384.69797,0.9950858143147648
1384.818972,0.9966402566112144
1384.939974,0.9967493946945143
1385.060976,0.9976084642891393
1385.181978,0.99842733793106
1385.30298,0.9979863301589521
1385.423982,0.9971554534112175
1385.544984,0.998143126127421
1385.665986,0.9982725936866693
1385.786988,0.9973774449218853
1385.90799,0.9955561034590894
1386.028992,0.9930286136446539
1386.149994,0.9924592750081874
1386.270996,0.98891687543194
1386.391998,0.9928296306492416
1386.513,0.9938198760138282
1386.634002,0.9953172981957061
1386.755004,0.9966649735960676
1386.876006,0.9973818333922976
1386.997008,0.9965059185592112
1387.11801,0.9969478672562858
1387.239012,0.997869073654113
1387.360014,0.9973454296197516
1387.481016,0.9954215133723966
1387.602018,0.9919088113151608
1387.72302,0.9923955611679681
1387.844022,0.9925233899482432
1387.965024,0.9871482975743243
1388.086026,0.9882476052807808
1388.207028,0.9939896349456514
1388.32803,0.9948925874125644
1388.449032,0.9953919497924707
1388.570034,0.9972898790264202
1388.691036,0.9974425757955385
1388.812038,0.9963924229987823
1388.93304,0.9972816015547759
1389.054042,0.9946924351599689
1389.175044,0.9901390412579267
1389.296046,0.9911324507007465
1389.417048,0.9908807350275123
1389.53805,0.9870012234352812
1389.659052,0.9844245713886339
1389.780054,0.986144878080989
1389.901056,0.9902128093643283
1390.022058,0.9912345426008112
1390.14306,0.996133992324164
1390.264062,0.9971499690713056
1390.385064,0.9965045234519019
1390.506066,0.995185427390329
1390.627068,0.9939809872734449
1390.74807,0.987529410367225
1390.869072,0.9893699030963038
1390.990074,0.9907906680623039
1391.111076,0.991541575480242
1391.232078,0.9880796174672518
1391.35308,0.9836914482052437
1391.474082,0.9781629571251592
1391.595084,0.9869400312564054
1391.716086,0.9921520571764192
1391.837088,0.9958922599396383
1391.95809,0.9968564513283428
1392.079092,0.9958015382871919
1392.200094,0.9935459176409082
1392.321096,0.9874079517196098
1392.442098,0.9847386529202478
1392.5631,0.987975874554016
1392.684102,0.9886578131492177
1392.805104,0.9842611704724347
1392.926106,0.9802584672495237
1393.047108,0.9762925437817966
1393.16811,0.9777580814759517
1393.289112,0.9845820919213627
1393.410114,0.9903034179816662
1393.531116,0.9949405423909834
1393.652118,0.9947219779640015
1393.77312,0.9908907429734761
1393.894122,0.9842395169648738
1394.015124,0.9837799844196521
1394.136126,0.9848568286490001
1394.257128,0.9880094663048073
1394.37813,0.9870742642282915
1394.499132,0.9823820434533972
1394.620134,0.982439023264316
1394.741136,0.9793629203377411
1394.862138,0.969180897294799
1394.98314,0.9787529672584832
1395.104142,0.988613324548627
1395.225144,0.9934133874554548
1395.346146,0.9915617039785278
1395.467148,0.9884264942863032
1395.58815,0.9873575951981743
1395.709152,0.9780905757444761
1395.830154,0.9784711269908594
1395.951156,0.9849966882484649
1396.072158,0.9776485787030961
1396.19316,0.9680282579834295
1396.314162,0.9805751418746441
1396.435164,0.9784143773112505
1396.556166,0.9643567309225779
1396.677168,0.9728542523996377
1396.79817,0.9824419705858067
1396.919172,0.98274559206182
1397.040174,0.9791778382366068
1397.161176,0.9882456287875467
1397.282178,0.9871581691066577
1397.40318,0.9803163042052648
1397.524182,0.9786325880469837
1397.645184,0.9808566073287228
1397.766186,0.9699497625611402
1397.887188,0.9737467689053638
1398.00819,0.9862287039581753
1398.129192,0.9812853353363723
1398.250194,0.9546619311209621
1398.371196,0.9618613168377389
1398.492198,0.9738801813512477
1398.6132,0.9836757092679842
1398.734202,0.9890780820206154
1398.855204,0.9880302147214574
1398.976206,0.9756045001023255
1399.097208,0.9707211792198686
1399.21821,0.975177278899554
1399.339212,0.9677378930629502
1399.460214,0.9486854400175116
1399.581216,0.9690907676624434
1399.702218,0.9846510150800796
1399.82322,0.9812941669441325
1399.944222,0.9561036034432238
1400.065224,0.9277880190846742
1400.186226,0.951321698230094
1400.307228,0.9825333419377732
1400.42823,0.9868758822392394
1400.549232,0.9869173318967301
1400.670234,0.9763579575735676
1400.791236,0.9765884052433104
1400.912238,0.9753050354909639
1401.03324,0.9586252999510426
1401.154242,0.9521725601069008
1401.275244,0.9750485639941099
1401.396246,0.9845456630578997
1401.517248,0.9752279894365193
1401.63825,0.9346529453894272
1401.759252,0.9456724663081304
1401.880254,0.9550152213901463
1402.001256,0.9806261331077821
1402.122258,0.9833226330693268
1402.24326,0.9801094792858739
1402.364262,0.9577380237955494
1402.485264,0.964718432511483
1402.606266,0.9626128239515179
1402.727268,0.9406397971304926
1402.84827,0.9349109452046914
1402.969272,0.9644174873104321
1403.090274,0.9743380126184027
1403.211276,0.9491171901084168
1403.332278,0.9338653649682526
1403.45328,0.953680089238122
1403.574282,0.9431009029548324
1403.695284,0.9529412734970413
1403.816286,0.975071965440462
1403.937288,0.9768960790470421
1404.05829,0.9641821981499733
1404.179292,0.9668431493946107
1404.300294,0.9585706598662026
1404.421296,0.9516670906914907
1404.542298,0.9500059796869922
1404.6633,0.9553705531401112
1404.784302,0.9644338825470755
1404.905304,0.9544939254060214
1405.026306,0.9263260504438353
1405.147308,0.9511457199944102
1405.26831,0.9499385316568678
1405.389312,0.9608490099442262
1405.510314,0.9649818365965804
1405.631316,0.9666662332865891
1405.752318,0.9459335079309182
1405.87332,0.936037255885688
1405.994322,0.9436839194463987
1406.115324,0.92788822560179
1406.236326,0.9443400077346853
1406.357328,0.9279633875920832
1406.47833,0.9214460955519568
1406.599332,0.9505542913099625
1406.720334,0.9394807029890154
1406.841336,0.9578175193505444
1406.962338,0.9494209562092354
1407.08334,0.9513407248543243
1407.204342,0.9498758377826991
1407.325344,0.9351605997544603
1407.446346,0.9389453515779586
1407.567348,0.9453982610545845
1407.68835,0.9555320244075296
1407.809352,0.9494893169790406
1407.930354,0.9575120242909242
1408.051356,0.9362797209328306
1408.172358,0.929784909213376
1408.29336,0.9360737620505332
1408.414362,0.9092920038785284
1408.535364,0.9504991607598678
1408.656366,0.9504392811989659
1408.777368,0.9426869725228129
1408.89837,0.9570898545834743
1409.019372,0.9356619801938828
1409.140374,0.9191940734289317
1409.261376,0.9211310148691458
1409.382378,0.9091683485747521
1409.50338,0.9245954393551877
1409.624382,0.9401865179973224
1409.745384,0.9085321534250302
1409.866386,0.9118470603091186
1409.987388,0.924307934882811
1410.10839,0.9177658373860655
1410.229392,0.9570544429139747
1410.350394,0.9550381420305062
1410.471396,0.9355684186740173
1410.592398,0.9367667129946782
1410.7134,0.9242312205079064
1410.834402,0.9130889290581881
1410.955404,0.9223301862113055
1411.076406,0.9314488517523851
1411.197408,0.94967353577518
1411.31841,0.948341129698889
1411.439412,0.938231085977939
1411.560414,0.9241508158893738
1411.681416,0.9040686330105521
1411.802418,0.8760430897878156
1411.92342,0.9363696081005551
1412.044422,0.9537020241324248
1412.165424,0.9310865886138021
1412.286426,0.9094893416537443
1412.407428,0.9329217041851734
1412.52843,0.9351914605634528
1412.649432,0.9126580527784739
1412.770434,0.8631299671420798
1412.891436,0.9172960615502003
1413.012438,0.9323789017241755
1413.13344,0.9093720250957517
1413.254442,0.8926327829320494
1413.375444,0.8956191609020163
1413.496446,0.9090247113233191
1413.617448,0.9377452081286298
1413.73845,0.9375604905179105
1413.859452,0.9168494471276641
1413.980454,0.9059546766165841
1414.101456,0.9296556780927663
1414.222458,0.9344267867429429
1414.34346,0.9304973973019333
1414.464462,0.8886693921329482
1414.585464,0.9192308419272339
1414.706466,0.9428434715493115
1414.827468,0.9350736338626598
1414.94847,0.9109976147520275
1415.069472,0.8483432068587946
1415.190474,0.8792904531375281
1415.311476,0.9439991625181562
1415.432478,0.9355908725855113
1415.55348,0.8962194268064437
1415.674482,0.9155182322428076
1415.795484,0.9141478126314657
1415.916486,0.9258491153491849
1416.037488,0.9092983689448333
1416.15849,0.8799237702305813
1416.279492,0.8811124695118737
1416.400494,0.9131574132959942
1416.521496,0.9239687761101506
1416.642498,0.8996135470857218
1416.7635,0.8287970225222183
1416.884502,0.8690800852698723
1417.005504,0.9349249689740475
1417.126506,0.9332585497173447
1417.247508,0.9300843481612261
1417.36851,0.9089919870227523
1417.489512,0.9039059153016433
1417.610514,0.9181275083705009
1417.731516,0.9193659787933135
1417.852518,0.9201137272526347
1417.97352,0.9211623338560712
1418.094522,0.8891049468372811
1418.215524,0.9167733517815532
1418.336526,0.8850067560929615
1418.457528,0.8448045332344251
1418.57853,0.8660696035804588
1418.699532,0.9090474372251747
1418.820534,0.924425329444938
1418.941536,0.946878967683857
1419.062538,0.9414867540213414
1419.18354,0.9095621037115201
1419.304542,0.8855202088984153
1419.425544,0.8943482842295225
1419.546546,0.8637775574334398
1419.667548,0.9190451760500495
1419.78855,0.9086911604645898
1419.909552,0.8791146126315373
1420.030554,0.8855910533488673
1420.151556,0.8906355232642303
1420.272558,0.8840337838940767
1420.39356,0.8412637949501213
1420.514562,0.8843697805672812
1420.635564,0.9401940395195525
1420.756566,0.9537230058077533
1420.877568,0.9364978995246268
1420.99857,0.9068474816073243
1421.119572,0.8822939516372545
1421.240574,0.8937224594947736
1421.361576,0.9259231862412091
1421.482578,0.9362563142323922
1421.60358,0.8633371431943258
1421.724582,0.8122801386347802
1421.845584,0.8716389403944559
1421.966586,0.9178025487537835
1422.087588,0.9225746360988311
1422.20859,0.8687498975771047
1422.329592,0.915806665911882
1422.450594,0.9571558960618454
1422.571596,0.9513283575052891
1422.692598,0.9340876513761482
1422.8136,0.891241361381665
1422.934602,0.8421475858438398
1423.055604,0.8664334292119971
1423.176606,0.9298193118914625
1423.297608,0.9110422547288208
1423.41861,0.8555763017259389
1423.539612,0.8658184798101272
1423.660614,0.9144961693058108
1423.781616,0.9441426612964898
1423.902618,0.9065292339970031
1424.02362,0.8563809215616371
1424.144622,0.8859099235212602
1424.265624,0.9405476189471786
1424.386626,0.9433612347281801
1424.507628,0.9305150769204379
1424.62863,0.8900656988925901
1424.749632,0.8720574275147192
1424.870634,0.89033275865922
1424.991636,0.8694886489148849
1425.112638,0.8826645929261645
1425.23364,0.8513857183854788
1425.354642,0.8905820867359464
1425.475644,0.9461047373916525
1425.596646,0.9500145297792848
1425.717648,0.9116756491749319
1425.83865,0.9181302627571576
1425.959652,0.9321840548959179
1426.080654,0.9438981600114973
1426.201656,0.9435338856312112
1426.322658,0.9159770217943475
1426.44366,0.8540803525352391
1426.564662,0.8521523104467084
1426.685664,0.8900835003845824
1426.806666,0.9340017192651594
1426.927668,0.9011532022812552
1427.04867,0.8736023360020946
1427.169672,0.9265104076708094
1427.290674,0.9596755695721649
1427.411676,0.9515776381892992
1427.532678,0.913825175402428
1427.65368,0.9337990628810917
1427.774682,0.9240260639501741
1427.895684,0.8980675417304818
1428.016686,0.9296872869231685
1428.137688,0.907113226849212
1428.25869,0.8503816757394476
1428.379692,0.8498291072544295
1428.500694,0.9149260835273125
1428.621696,0.9266836813176249
1428.742698,0.910783555465512
1428.8637,0.9038245674299753
1428.984702,0.9488903782050829
1429.105704,0.9693514881442773
1429.226706,0.9580541294979742
1429.347708,0.9258972607549528
1429.46871,0.9533844942300516
1429.589712,0.9649326237778515
1429.710714,0.9416251627469746
1429.831716,0.9325402172275625
1429.952718,0.8763234684347387
1430.07372,0.877849598618032
1430.194722,0.9109666413596765
1430.315724,0.9240537851479085
1430.436726,0.9392017186514526
1430.557728,0.9360906115298949
1430.67873,0.928680051924143
1430.799732,0.9657666858277157
1430.920734,0.9762837571884424
1431.041736,0.9661192550080041
1431.162738,0.93738612048359
1431.28374,0.9587413006302362
1431.404742,0.9672154556714871
1431.525744,0.934464164561964
1431.646746,0.8665980672036613
1431.767748,0.8706719579451623
1431.88875,0.9287106988715285
1432.009752,0.9205573289685958
1432.130754,0.9333584137247936
1432.251756,0.965555206081397
1432.372758,0.9526201863940885
1432.49376,0.9509279325621443
1432.614762,0.9787451372660652
1432.735764,0.9845200652034338
1432.856766,0.9785934435263575
1432.977768,0.9576786458788086
1433.09877,0.9639517861399475
1433.219772,0.9767710443513153
1433.340774,0.963460296069637
1433.461776,0.9225552622348993
1433.582778,0.9182376902822879
1433.70378,0.9431801267580338
1433.824782,0.9305774235191793
1433.945784,0.9621229787003188
1434.066786,0.9793051396299888
1434.187788,0.9706357595146193
1434.30879,0.9717992779629112
1434.429792,0.9872825588723557
1434.550794,0.9903416444313661
1434.671796,0.9891117112470977
1434.792798,0.9795431396947556
1434.9138,0.9665048135045572
1435.034802,0.9693078683087645
1435.155804,0.9374189295719627
1435.276806,0.9159303081574439
1435.397808,0.9330327284737856
1435.51881,0.9514862911207624
1435.639812,0.9597542661953873
1435.760814,0.9766118436462959
1435.881816,0.9885035945597291
1436.002818,0.9926520293152314
1436.12382,0.9937198033910547
1436.244822,0.9935194896709925
1436.365824,0.9929245496989899
1436.486826,0.9925680545057359
1436.607828,0.9893778180871885
1436.72883,0.9799663937473966
1436.849832,0.9758699006191873
1436.970834,0.9700089313012846
1437.091836,0.9645862751392157
1437.212838,0.9531871640641227
1437.33384,0.9715136109702958
1437.454842,0.9883207383094603
1437.575844,0.9920045351340527
1437.696846,0.9924870642569353
1437.817848,0.9940086203289887
1437.93885,0.9945803396392275
1438.059852,0.9950765600597241
1438.180854,0.9947913125021463
1438.301856,0.9929694309029439
1438.422858,0.9890128050213667
1438.54386,0.9851355825733277
1438.664862,0.9746323071344486
1438.785864,0.9627784075970229
1438.906866,0.9741977180460373
1439.027868,0.981804572604914
1439.14887,0.9875432358757484
1439.269872,0.9892215087406943
1439.390874,0.987922525297233
1439.511876,0.9843113690721822
1439.632878,0.9838685286026783
1439.75388,0.9858737255247021
1439.874882,0.9837524389657265
1439.995884,0.9824645670109882
1440.116886,0.9835498068351255
1440.237888,0.9830679854856474
1440.35889,0.978012331628223
1440.479892,0.9745650598253152
1440.600894,0.9760260522950873
1440.721896,0.9787539460119399
1440.842898,0.9806329975147393
1440.9639,0.981188192896804
1441.084902,0.981467871384071
1441.205904,0.9841775118284872
1441.326906,0.9860176735965822
1441.447908,0.9802516054642693
1441.56891,0.9755469411348257
1441.689912,0.9730673308121478
1441.810914,0.9782118664957397
1441.931916,0.9805976953622714
1442.052918,0.977839238764695
1442.17392,0.9712989301853718
1442.294922,0.9557566008199604
1442.415924,0.9457594721772393
1442.536926,0.9215198141883071
1442.657928,0.8558843646425581
1442.77893,0.8719527869019796
1442.899932,0.8626122444941206
1443.020934,0.7924784230790671
1443.141936,0.8460726909147573
1443.262938,0.8684545728199822
1443.38394,0.7418857673686421
1443.504942,0.7024577654060326
1443.625944,0.7960287306561389
1443.746946,0.8485044073816624
1443.867948,0.8268599048011567
1443.98895,0.770180789604121
1444.109952,0.8203780568773811
1444.230954,0.8672656046843562
1444.351956,0.8906444296639949
1444.472958,0.8683677317048283
1444.59396,0.7333442808378626
1444.714962,0.7295772661801747
1444.835964,0.8154215990880442
1444.956966,0.8697147453548663
1445.077968,0.9017030734282959
1445.19897,0.9103446635732207
1445.319972,0.8569291807756713
1445.440974,0.8266862824521332
1445.561976,0.8716215077899746
1445.682978,0.9085430558762859
1445.80398,0.9303001527623652
1445.924982,0.935391612951555
1446.045984,0.9260722718752654
1446.166986,0.861345136047597
1446.287988,0.7948991720350316
1446.40899,0.8410787372723232
1446.529992,0.8874261254736904
1446.650994,0.9183745178915437
1446.771996,0.9407018814058618
1446.892998,0.9538298287663777
1447.014,0.9584680982927389
1447.135002,0.9314954253593033
1447.256004,0.8996405358969646
1447.377006,0.9225238958892141
1447.498008,0.9400859234218025
1447.61901,0.9465381526058857
1447.740012,0.9442276379598991
1447.861014,0.9374433027809819
1447.982016,0.9363593080915162
1448.103018,0.9437518671346863
1448.22402,0.8882784636109915
1448.345022,0.87790227117411
1448.466024,0.9184580937753168
1448.587026,0.9417918451517384
1448.708028,0.9570802837327829
1448.82903,0.9665966358233312
1448.950032,0.9728250672098457
1449.071034,0.9774569783591174
1449.192036,0.9776691095388219
1449.313038,0.9695550733324841
1449.43404,0.9353747760540544
1449.555042,0.9415705500713182
1449.676044,0.9480832159894654
1449.797046,0.9505866107052936
1449.918048,0.9534054689196454
1450.03905,0.9331624290370238
1450.160052,0.9438858894151761
1450.281054,0.9494826705770842
1450.402056,0.9658207702764726
1450.523058,0.9761675863336399
1450.64406,0.9614891485273357
1450.765062,0.9547421260913179
1450.886064,0.9646171423938936
1451.007066,0.9682354381981302
1451.128068,0.9585141058656299
1451.24907,0.9565167294286991
1451.370072,0.9626041604750881
1451.491074,0.9318615750051622
1451.612076,0.9416336374115752
1451.733078,0.9649171849793818
1451.85408,0.9491599013429671
1451.975082,0.9213788324421148
1452.096084,0.920168015564032
1452.217086,0.9257796792694193
1452.338088,0.9608960926992315
1452.45909,0.9683642220753486
1452.580092,0.9606386070510061
1452.701094,0.9706270238320944
1452.822096,0.9677078936532586
1452.943098,0.9569233354363628
1453.0641,0.9749861628828711
1453.185102,0.9712911598250118
1453.306104,0.9551021317296532
1453.427106,0.964155201426381
1453.548108,0.964158093896324
1453.66911,0.9358790789557704
1453.790112,0.9348081106567228
1453.911114,0.9407583252120434
1454.032116,0.9221761699309255
1454.153118,0.9314600292056707
1454.27412,0.9601382446924451
1454.395122,0.9474737944316121
1454.516124,0.9399327019041777
1454.637126,0.9432103090050035
1454.758128,0.9603955962255878
1454.87913,0.9504516369899341
1455.000132,0.908036230268602
1455.121134,0.9379937435382713
1455.242136,0.9729710019147565
1455.363138,0.9780788387279894
1455.48414,0.9665773040839328
1455.605142,0.9587499293407711
1455.726144,0.9608730314697426
1455.847146,0.9157297413828208
1455.968148,0.8824086573066744
1456.08915,0.9209081281339302
1456.210152,0.9312290557603188
1456.331154,0.8984358249154851
1456.452156,0.9364801062335727
1456.573158,0.9594788562442076
1456.69416,0.9432178547176583
1456.815162,0.9459439132567347
1456.936164,0.9710677885469337
1457.057166,0.9799605139666735
1457.178168,0.9759343101581195
1457.29917,0.9457604179371844
1457.420172,0.9126115084046739
1457.541174,0.9521763688047586
1457.662176,0.9635682096658454
1457.783178,0.9290395206569511
1457.90418,0.886955914244172
1458.025182,0.8846793641644489
1458.146184,0.8962642388980769
1458.267186,0.8988402120169708
1458.388188,0.8876746395791741
1458.50919,0.9306946836617765
1458.630192,0.9567338833723196
1458.751194,0.9619854049511222
1458.872196,0.978341977326162
1458.993198,0.9805231727693182
1459.1142,0.9686228098425734
1459.235202,0.9413163603399568
1459.356204,0.950787205642174
1459.477206,0.9668363815162525
1459.598208,0.9494171585330059
1459.71921,0.8881985221466864
1459.840212,0.8616208105967077
1459.961214,0.8427288681974217
1460.082216,0.853960789655481
1460.203218,0.9250726537126108
1460.32422,0.9646267886135486
1460.445222,0.9691653905244968
1460.566224,0.95673005644444
1460.687226,0.9672996070766636
1460.808228,0.9738266194142402
1460.92923,0.9532319649136455
1461.050232,0.9044122443731202
1461.171234,0.9192124574942403
1461.292236,0.9413502483389095
1461.413238,0.9260880152377055
1461.53424,0.9189036539904162
1461.655242,0.8521693536633489
1461.776244,0.8532096347172315
1461.897246,0.8849359583844202
1462.018248,0.877112514573832
1462.13925,0.9446441341789056
1462.260252,0.9694271005091964
1462.381254,0.9644088075921051
1462.502256,0.9525420747414257
1462.623258,0.9687603640476885
1462.74426,0.9611988226458952
1462.865262,0.9396178771851245
1462.986264,0.9329786141448648
1463.107266,0.9051523562535075
1463.228268,0.9364735508957728
1463.34927,0.9332669490820892
1463.470272,0.9413700169016938
1463.591274,0.9240371523294716
1463.712276,0.9018924509576605
1463.833278,0.9027857666023912
1463.95428,0.8735411859788502
1464.075282,0.897367322169062
1464.196284,0.9515795413464787
1464.317286,0.9484056190883229
1464.438288,0.9400643016942146
1464.55929,0.9284831926209586
1464.680292,0.8728251758106369
1464.801294,0.887248657995935
1464.922296,0.8594264764947207
1465.043298,0.9039601512836246
1465.1643,0.9619873289238561
1465.285302,0.9667629047434101
1465.406304,0.9405391540567002
1465.527306,0.9239382856436344
1465.648308,0.92204061999711
1465.76931,0.9014957055696253
1465.890312,0.9139384967499562
1466.011314,0.9453387028402415
1466.132316,0.9388364402341556
1466.253318,0.9309785888336313
1466.37432,0.9040595923694252
1466.495322,0.8867164684739597
1466.616324,0.9286039032820222
1466.737326,0.9609960310895784
1466.858328,0.945935399799826
1466.97933,0.9608490099442262
1467.100332,0.9748457749835874
1467.221334,0.9589244377076908
1467.342336,0.9270915118535429
1467.463338,0.9483013002078667
1467.58434,0.9423872457246373
1467.705342,0.9036890039123788
1467.826344,0.8990919225141607
1467.947346,0.9269088928142737
1468.068348,0.8575549674619878
1468.18935,0.7721086504000321
1468.310352,0.8531840388121305
1468.431354,0.9339279360438131
1468.552356,0.9646354702937135
1468.673358,0.9636057895588256
1468.79436,0.9447168745777068
1468.915362,0.962760114981059
1469.036364,0.9596410218735226
1469.157366,0.9439170381634784
1469.278368,0.9476272976197325
1469.39937,0.9577073766691446
1469.520372,0.9460621636363865
1469.641374,0.8993616905540978
1469.762376,0.8588594421621473
1469.883378,0.9165579353563058
1470.00438,0.9318317559118701
1470.125382,0.9152051785426146
1470.246384,0.9274754072003039
1470.367386,0.9559554188692913
1470.488388,0.9730157596102637
1470.60939,0.9620440878506344
1470.730392,0.9390758740529297
1470.851394,0.9463545420150833
1470.972396,0.9648004370633907
1471.093398,0.9564000415058169
1471.2144,0.940059601384457
1471.335402,0.8936688377558721
1471.456404,0.8880031399646421
1471.577406,0.9267587457358795
1471.698408,0.8934901218605062
1471.81941,0.887905464991468
1471.940412,0.9259741134169368
1472.061414,0.9252262285194834
1472.182416,0.9006667109165135
1472.303418,0.9280914553760448
1472.42442,0.9579525811424053
1472.545422,0.9380622195808946
1472.666424,0.9380143796276252
1472.787426,0.964978941655413
1472.908428,0.9461492053592989
1473.02943,0.9138123819395269
1473.150432,0.9498786874144869
1473.271434,0.9622750061408051
1473.392436,0.9610258224283056
1473.513438,0.9366056029759019
1473.63444,0.9268421577764813
1473.755442,0.9550687037400359
1473.876444,0.9634439173838231
1473.997446,0.9298620845635734
1474.118448,0.9153195863402708
1474.23945,0.9259667056536606
1474.360452,0.9563455282570934
1474.481454,0.9400050795087264
1474.602456,0.881570767143077
1474.723458,0.9293006174446363
1474.84446,0.9628766160031413
1474.965462,0.9602611502535539
1475.086464,0.9658246335672802
1475.207466,0.9400849833363492
1475.328468,0.9328974485361894
1475.44947,0.9633976731856583
1475.570472,0.9597485076870657
1475.691474,0.9463431858287163
1475.812476,0.937658939537898
1475.933478,0.9271267420003618
1476.05448,0.9170640150017543
1476.175482,0.8864061720150417
1476.296484,0.9131108434554571
1476.417486,0.9522068389360798
1476.538488,0.9516842208532942
1476.65949,0.9732950552102734
1476.780492,0.969269096769468
1476.901494,0.9645380470311715
1477.022496,0.9601440055391958
1477.143498,0.965555206081397
1477.2645,0.9736601092993409
1477.385502,0.9695366519610944
1477.506504,0.9373242550412202
1477.627506,0.9554316988121528
1477.748508,0.9382376536185275
1477.86951,0.8889271436288272
1477.990512,0.9209182581790548
1478.111514,0.9544118424580539
1478.232516,0.9638544319260178
1478.353518,0.9556314049057644
1478.47452,0.9483003519070407
1478.595522,0.9567721534930518
1478.716524,0.9337187596147739
1478.837526,0.9617564796679331
1478.958528,0.9750251631093858
1479.07953,0.96375901506047
1479.200532,0.9644676383236873
1479.321534,0.9745631106971446
1479.442536,0.9436131458064849
1479.563538,0.9633552846205934
1479.68454,0.9770895236210743
1479.805542,0.9506588580330708
1479.926544,0.9149828107030155
1480.047546,0.9341446324607876
1480.168548,0.9647493039952646
1480.28955,0.969498840768991
1480.410552,0.9410500055009681
1480.531554,0.9431433434503694
1480.652556,0.9676459623298882
1480.773558,0.9656450068912354
1480.89456,0.9696646392461282
1481.015562,0.9397672883054662
1481.136564,0.9448236336163062
1481.257566,0.9792728230936067
1481.378568,0.9728834384649985
1481.49957,0.9680495548393697
1481.620572,0.9823476606835783
1481.741574,0.9742824769344655
1481.862576,0.9469007461505652
1481.983578,0.9411111757393368
1482.10458,0.9467861780917883
1482.225582,0.9639219040977511
1482.346584,0.9506227336828326
1482.467586,0.9528993450034411
1482.588588,0.9620017588420141
1482.70959,0.9520678268857218
1482.830592,0.9778431501294729
1482.951594,0.9836452157936483
1483.072596,0.9828851518444028
1483.193598,0.9892215087406943
1483.3146,0.9878632517239402
1483.435602,0.9818399182057449
1483.556604,0.9823918673229509
1483.677606,0.9614218466425323
1483.798608,0.9391087422837122
1483.91961,0.9551584844178133
1484.040612,0.9555358465432715
1484.161614,0.9411092935188675
1484.282616,0.9300257546930055
1484.403618,0.9592342203282703
1484.52462,0.9823132791171353
1484.645622,0.9853109523144696
1484.766624,0.9801369227355003
1484.887626,0.9801486844491434
1485.008628,0.9824066033114804
1485.12963,0.987869178921232
1485.250632,0.9846500304295569
1485.371634,0.9628034401610424
1485.492636,0.9518840955257794
1485.613638,0.9643171931071408
1485.73464,0.9643480517510559
1485.855642,0.9587154149645772
1485.976644,0.9674389082495264
1486.097646,0.977626093044372
1486.218648,0.9848942539195644
1486.33965,0.9730031104876082
1486.460652,0.9790104131415218
1486.581654,0.9876597728531282
1486.702656,0.9877190342173227
1486.823658,0.9874306623636707
1486.94466,0.9784525362160594
1487.065662,0.976593288197544
1487.186664,0.9667010338973947
1487.307666,0.9589944417467597
1487.428668,0.9592486089494896
1487.54967,0.9745865004924779
1487.670672,0.9801075190688755
1487.791674,0.9786668407869847
1487.912676,0.9804633626800056
1488.033678,0.9858402063878628
1488.15468,0.9883543417858187
1488.275682,0.9873408102617283
1488.396684,0.9788322494597169
1488.517686,0.9767788585509268
1488.638688,0.9733067348210134
1488.75969,0.9721326622873956
1488.880692,0.9671699976133433
1489.001694,0.9616795422270984
1489.122696,0.976020196156342
1489.243698,0.9823565018523096
1489.3647,0.9847731193762594
1489.485702,0.9893144999330334
1489.606704,0.9825922957068849
1489.727706,0.9834268707929339
1489.848708,0.9892264548606032
1489.96971,0.9900260728382901
1490.090712,0.9920948116542694
1490.211714,0.9890444539375073
1490.332716,0.9822307682671936
1490.453718,0.9712416252390034
1490.57472,0.9586166723621672
1490.695722,0.968813647332988
1490.816724,0.9847553936196429
1490.937726,0.9863253591071881
1491.058728,0.9871848227370459
1491.17973,0.9881082721916499
1491.300732,0.9898171993738467
1491.421734,0.989946873920462
1491.542736,0.9903289681394457
1491.663738,0.9887517401029265
1491.78474,0.9905902513829855
1491.905742,0.9907094265584699
1492.026744,0.9838813189766874
1492.147746,0.9746391295844771
1492.268748,0.9777199496543495
1492.38975,0.9818929389928763
1492.510752,0.9857997877679883
1492.631754,0.9918462238438224
1492.752756,0.9948514991971817
1492.873758,0.9930993197990546
1492.99476,0.9856213741533215
