nu,[0]HFE-245fa2-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1364.596286,0.7441445316836521
1364.83734,0.7383480153639065
1365.078394,0.744970990713726
1365.319448,0.7393306715458497
1365.560502,0.7412257827723938
1365.801556,0.738156069833912
1366.04261,0.7368285840038792
1366.283664,0.7328604332997608
1366.524718,0.7215742467242215
1366.765772,0.7274645570171953
1367.006826,0.7438171801123383
1367.24788,0.7201613462953789
1367.488934,0.7296721173899732
1367.729988,0.7251911526875333
1367.971042,0.724220047328832
1368.212096,0.7181405334840003
1368.45315,0.7076327744534445
1368.694204,0.7127674990750239
1368.935258,0.7187152757770519
1369.176312,0.7159678609287222
1369.417366,0.7082628479638302
1369.65842,0.7121191756827489
1369.899474,0.7144373279607129
1370.140528,0.7075973936992481
1370.381582,0.7078167828948633
1370.622636,0.7022400372483648
1370.86369,0.701531132867719
1371.104744,0.6988074777047065
1371.345798,0.7042865319624065
1371.586852,0.7078167828948633
1371.827906,0.6995276202164694
1372.06896,0.7079795994781184
1372.310014,0.6971184082070754
1372.551068,0.7011524083208011
1372.792122,0.7115852865344434
1373.033176,0.706692248451854
1373.27423,0.6988494074112475
1373.515284,0.7006337474668278
1373.756338,0.7076398508165709
1373.997392,0.6864512971435898
1374.238446,0.6942869023088089
1374.4795,0.6941133522778894
1374.720554,0.7014188968655797
1374.961608,0.6875848767298545
1375.202662,0.6837451626540272
1375.443716,0.6943077312283104
1375.68477,0.6984232392672253
1375.925824,0.686602333042301
1376.166878,0.6686530254229811
1376.407932,0.6683455157639305
1376.648986,0.6771990713719584
1376.89004,0.6732624870790815
1377.131094,0.667564008781222
1377.372148,0.6651784024130908
1377.613202,0.6642943031941856
1377.854256,0.6730134260379963
1378.09531,0.6577699689759743
1378.336364,0.6428974848737173
1378.577418,0.6464496271804815
1378.818472,0.6567643504178091
1379.059526,0.6475430507330746
1379.30058,0.64564206997491
1379.541634,0.6313215236619897
1379.782688,0.6234479485658024
1380.023742,0.6163132019122897
1380.264796,0.6170285400424101
1380.50585,0.5962948616174288
1380.746904,0.5902081545388739
1380.987958,0.5781626780476073
1381.229012,0.5659384229907141
1381.470066,0.5613167028716876
1381.71112,0.5458123738126323
1381.952174,0.5327356202078875
1382.193228,0.5206121230522731
1382.434282,0.5034605104443083
1382.675336,0.49416292918877636
1382.91639,0.4891334122649583
1383.157444,0.47139447922185057
1383.398498,0.4561014573624587
1383.639552,0.44897413441175676
1383.880606,0.4315465045957287
1384.12166,0.42710730395709007
1384.362714,0.4194629820482948
1384.603768,0.4169787573865348
1384.844822,0.4106187953977037
1385.085876,0.4075017711215959
1385.32693,0.3984034873187055
1385.567984,0.40374572206744164
1385.809038,0.40350758234954665
1386.050092,0.4001003053240075
1386.291146,0.4066103187394892
1386.5322,0.4166703072466961
1386.773254,0.4245693151449469
1387.014308,0.4442223738166401
1387.255362,0.46020648950123244
1387.496416,0.46874329771862655
1387.73747,0.46175538399150057
1387.978524,0.47084327020131717
1388.219578,0.48054711560956354
1388.460632,0.4758607545522204
1388.701686,0.4768611121446207
1388.94274,0.4770471242483596
1389.183794,0.4687386103090865
1389.424848,0.4456149681198453
1389.665902,0.43448667594751883
1389.906956,0.4292267263545175
1390.14801,0.42321709696432463
1390.389064,0.423314448091577
1390.630118,0.4351954667368744
1390.871172,0.4610586595210321
1391.112226,0.47327436774580134
1391.35328,0.4827482416700907
1391.594334,0.48641164860728126
1391.835388,0.4832940555099183
1392.076442,0.4805375047633601
1392.317496,0.49047057087146384
1392.55855,0.4923477515846412
1392.799604,0.4917130324669476
1393.040658,0.4916786137593438
1393.281712,0.4920917973076967
1393.522766,0.48952977083244187
1393.76382,0.4884100302495389
1394.004874,0.4927565698545689
1394.245928,0.5057109590909544
1394.486982,0.5277619231965793
1394.728036,0.51601987334899
1394.96909,0.5170115832426647
1395.210144,0.5268391474952241
1395.451198,0.5330446964910658
1395.692252,0.5485482697216872
1395.933306,0.5594618161162893
1396.17436,0.569230403358614
1396.415414,0.5769325021458
1396.656468,0.5859211820924436
1396.897522,0.6011504758472151
1397.138576,0.6042785571663626
1397.37963,0.6120324346989789
1397.620684,0.634555833271072
1397.861738,0.6379661841128302
1398.102792,0.6541032927574798
1398.343846,0.654364986409824
1398.5849,0.6734914352436708
1398.825954,0.6824609293058345
1399.067008,0.7047515145008605
1399.308062,0.7119482875879767
1399.549116,0.6947591779579012
1399.79017,0.7122402462333202
1400.031224,0.7091629132011937
1400.272278,0.7152021850271877
1400.513332,0.7285347162903674
1400.754386,0.7359081236814274
1400.99544,0.7346214106672522
1401.236494,0.7412702576535932
1401.477548,0.7429845712186283
1401.718602,0.7382594189179559
1401.959656,0.7510222503703263
1402.20071,0.7426354505199465
1402.441764,0.7534369052416803
1402.682818,0.7518037198043808
1402.923872,0.7657113560760545
1403.164926,0.755073638539415
1403.40598,0.7611993480782597
1403.647034,0.7470598325015175
1403.888088,0.7420861035700017
1404.129142,0.7447400854987622
1404.370196,0.7579559564311669
1404.61125,0.7625554895256607
1404.852304,0.7644260409648462
1405.093358,0.769003313994564
1405.334412,0.7565777311558988
1405.575466,0.7579786954509434
1405.81652,0.7565399032150474
1406.057574,0.7604917617631828
1406.298628,0.757705872231707
1406.539682,0.747941883411559
1406.780736,0.7480615636870716
1407.02179,0.7560105105918319
1407.262844,0.746544539013789
1407.503898,0.74337102366459
1407.744952,0.7477549213119423
1407.986006,0.7439585188033101
1408.22706,0.7301027509636455
1408.468114,0.7402332053988417
1408.709168,0.7379715538819086
1408.950222,0.7302633912386398
1409.191276,0.7262216556082645
1409.43233,0.723423843269287
1409.673384,0.7254667776909886
1409.914438,0.7232285451980304
1410.155492,0.7283526053761076
1410.396546,0.7261417756196276
1410.6376,0.7280540420175743
1410.878654,0.727930283350216
1411.119708,0.7181908050808296
1411.360762,0.7142016025393196
1411.601816,0.7136161972741982
1411.84287,0.7172577636425627
1412.083924,0.7070456829273355
1412.324978,0.7097588603110271
1412.566032,0.7104760788943563
1412.807086,0.7087375430770713
1413.04814,0.7013627855983111
1413.289194,0.6927265128750163
1413.530248,0.705809435014637
1413.771302,0.7091132735346782
1414.012356,0.6949676369785782
1414.25341,0.7001434754588233
1414.494464,0.679743335403103
1414.735518,0.6768673251114578
1414.976572,0.6822221097764329
1415.217626,0.6758730611066296
1415.45868,0.6732692197376156
1415.699734,0.6740574057235981
1415.940788,0.6784801878906053
1416.181842,0.6609546828187384
1416.422896,0.6535017944597855
1416.66395,0.6531489987541906
1416.905004,0.6498329169381988
1417.146058,0.653913630304965
1417.387112,0.6426660834339211
1417.628166,0.6368570881457901
1417.86922,0.633801160948569
1418.110274,0.6213380383386073
1418.351328,0.614055477918887
1418.592382,0.6216363521866058
1418.833436,0.6184184172830468
1419.07449,0.6072042825364175
1419.315544,0.6450419019712123
1419.556598,0.6109317672144371
1419.797652,0.5859621980107305
1420.038706,0.5773538166334446
1420.27976,0.5677466491473837
1420.520814,0.5655310939822005
1420.761868,0.5594562215261011
1421.002922,0.55126480248561
1421.243976,0.5470144828701327
1421.48503,0.5354595118907062
1421.726084,0.5256761185995518
1421.967138,0.508845929900272
1422.208192,0.5122871353028747
1422.449246,0.4989796328477421
1422.6903,0.4913886089370609
1422.931354,0.48907961054875776
1423.172408,0.4832505610022046
1423.413462,0.4742455753473468
1423.654516,0.4575816226572422
1423.89557,0.4607406387757371
1424.136624,0.4541853065545832
1424.377678,0.4448046864578444
1424.618732,0.43871292903484693
1424.859786,0.431365293120872
1425.10084,0.42530020275014846
1425.341894,0.4251513737257845
1425.582948,0.41724153677050285
1425.824002,0.4069967820833148
1426.065056,0.40927007941518934
1426.30611,0.4056964739832044
1426.547164,0.398694428044893
1426.788218,0.3980132431520074
1427.029272,0.3924720321371542
1427.270326,0.3899487339145908
1427.51138,0.3895356072524547
1427.752434,0.3916565387174779
1427.993488,0.3901047446082152
1428.234542,0.3824948843704056
1428.475596,0.38200560412457185
1428.71665,0.3818413770261549
1428.957704,0.3768605702980691
1429.198758,0.3791474876979367
1429.439812,0.37568659766836787
1429.680866,0.3796482928403751
1429.92192,0.3857175164880421
1430.162974,0.3801877763588553
1430.404028,0.3716361480490445
1430.645082,0.38455440676792757
1430.886136,0.37743005961544607
1431.12719,0.3796558858821621
1431.368244,0.38117755072649345
1431.609298,0.3880931076408862
1431.850352,0.3904872346474385
1432.091406,0.3982640704975109
1432.33246,0.39571144800036107
1432.573514,0.3972736265763915
1432.814568,0.40214602904253793
1433.055622,0.4038587866979301
1433.296676,0.4137100139426567
1433.53773,0.4082032772902855
1433.778784,0.4170454793253294
1434.019838,0.41990364948936576
1434.260892,0.41577958620063626
1434.501946,0.4223757323767876
1434.743,0.4312315906049652
1434.984054,0.4435254918852095
1435.225108,0.44380500098121767
1435.466162,0.45589169894020787
1435.707216,0.46059322535873354
1435.94827,0.4648084006128874
1436.189324,0.4670355033027697
1436.430378,0.4932594379749633
1436.671432,0.5221293107678402
1436.912486,0.5252977680167147
1437.15354,0.5179223248466907
1437.394594,0.5234519703829783
1437.635648,0.5305028227598665
1437.876702,0.5345767321896207
1438.117756,0.5485866694445425
1438.35881,0.5684851997451514
1438.599864,0.5885284560057935
1438.840918,0.5870707137823975
1439.081972,0.6030350246168803
1439.323026,0.6123079112721739
1439.56408,0.6177138219829729
1439.805134,0.6204253424181049
1440.046188,0.6322818620502338
1440.287242,0.6596209019316704
1440.528296,0.6607762491440075
1440.76935,0.67487350882733
1441.010404,0.684614070650387
1441.251458,0.6842650064932814
1441.492512,0.6943979971005246
1441.733566,0.7087942443485381
1441.97462,0.7237494572564106
1442.215674,0.7361804600663139
1442.456728,0.7568804227826506
1442.697782,0.7711286948175331
1442.938836,0.764961326521609
1443.17989,0.7934775752258113
1443.420944,0.8091265066863857
1443.661998,0.7912747708833988
1443.903052,0.8005950622536122
1444.144106,0.8121420627479953
1444.38516,0.8183705907881419
1444.626214,0.8262317300101646
1444.867268,0.8430744578744253
1445.108322,0.8389870564398706
1445.349376,0.8621465596283236
1445.59043,0.8605788799110746
1445.831484,0.8569720283058894
1446.072538,0.8581297218113938
1446.313592,0.855105864142184
1446.554646,0.8700801022674962
1446.7957,0.8764111051633456
1447.036754,0.8805839605986958
1447.277808,0.8802670074278741
1447.518862,0.8944824465340783
1447.759916,0.9229178977061603
1448.00097,0.8882162862947701
1448.242024,0.8807865182028651
1448.483078,0.8947060951006177
1448.724132,0.8865657394866461
1448.965186,0.8873640078190506
1449.20624,0.9059329339652582
1449.447294,0.8884028313014322
1449.688348,0.8795366889358096
1449.929402,0.8870623553402194
1450.170456,0.8950819505846866
1450.41151,0.8958162187929879
1450.652564,0.9040053504211578
1450.893618,0.8872397855537173
1451.134672,0.9006847244308663
1451.375726,0.895663942979604
1451.61678,0.8922222662779699
1451.857834,0.9312448867888301
1452.098888,0.9270275447461156
1452.339942,0.8959864400450654
1452.580996,0.8866366675828911
1452.82205,0.883530028221263
1453.063104,0.8938207743725372
1453.304158,0.8974121916568983
1453.545212,0.8867342029806736
1453.786266,0.8997664943888788
1454.02732,0.8909740290751015
1454.268374,0.8831855186939812
1454.509428,0.9001714804263781
1454.750482,0.8859276418969138
1454.991536,0.8857327592535733
1455.23259,0.919332882213819
1455.473644,0.8967393848472471
1455.714698,0.8742840116431152
1455.955752,0.8944824465340783
1456.196806,0.9038787985309379
1456.43786,0.886902698485806
1456.678914,0.9630711367255055
1456.919968,0.933623525158333
1457.161022,0.8960491612910867
1457.402076,0.8826734196162271
1457.64313,0.8780866500101567
1457.884184,0.8704717264223427
1458.125238,0.8829470907931489
1458.366292,0.8590484120253458
1458.607346,0.8673349887080549
1458.8484,0.8713513469996458
1459.089454,0.8686282811047956
1459.330508,0.8679857339485474
1459.571562,0.8584644576721503
1459.812616,0.8500670927208712
1460.05367,0.8508665314653734
1460.294724,0.8564323059584473
1460.535778,0.8583786155185623
1460.776832,0.8540291092514007
1461.017886,0.8554308661170225
1461.25894,0.8565436493953886
1461.499994,0.8505432636081994
1461.741048,0.857657880232726
1461.982102,0.8391464791252696
1462.223156,0.8452608508770466
1462.46421,0.8534400324208955
1462.705264,0.8431250438594621
1462.946318,0.8386850754593901
1463.187372,0.8411376148446232
1463.428426,0.8418865605532386
1463.66948,0.8389115510025866
1463.910534,0.8431081815272088
1464.151588,0.8392807533035775
1464.392642,0.8598047073490642
1464.633696,0.8720225459152552
1464.87475,0.8670574859144833
1465.115804,0.8643910572658859
1465.356858,0.8545245898102387
1465.597912,0.8563295402477983
1465.838966,0.828482139485226
1466.08002,0.8417013658820777
1466.321074,0.8517859637234065
1466.562128,0.8636393640800135
1466.803182,0.8661562148713092
1467.044236,0.8687672727488074
1467.28529,0.865229923375723
1467.526344,0.8596155711191956
1467.767398,0.862940099435522
1468.008452,0.8604584073011665
1468.249506,0.8509346035107361
1468.49056,0.8584387041247253
1468.731614,0.8614226605983937
1468.972668,0.8732442324605761
1469.213722,0.8667020652114814
1469.454776,0.8626122444941206
1469.69583,0.8702019220089966
1469.936884,0.8537302513663435
1470.177938,0.8670314745800779
1470.418992,0.8647282355237061
1470.660046,0.8876657628771619
1470.9011,0.8855379194796984
1471.142154,0.8604584073011665
1471.383208,0.865229923375723
1471.624262,0.9015407814817923
1471.865316,0.9416232794985323
1472.10637,0.9350315564958839
1472.347424,0.9128004385405081
1472.588478,0.8995955549947017
1472.829532,0.9050708962072018
1473.070586,0.9273149678332636
1473.31164,0.9278993603273054
1473.552694,0.9511847177683789
1473.793748,0.9088874589547239
1474.034802,0.917676818417329
1474.275856,0.9164726994318496
1474.51691,0.9265465422813288
1474.757964,0.9158350563585749
1474.999018,0.9074080865600457
1475.240072,0.9141094192296022
1475.481126,0.9208270917843061
1475.72218,0.9400050795087264
1475.963234,0.9582984644523789
1476.204288,0.983390484671862
1476.445342,0.9534130961939058
1476.686396,0.9316090747336679
1476.92745,0.9250680283609056
1477.168504,0.9320638109087404
1477.409558,0.9456535530479374
1477.650612,0.9550591531007518
1477.891666,0.9680631076280067
1478.13272,0.9652018775390386
1478.373774,0.9424569849611408
1478.614828,0.941740989765208
1478.855882,0.9479798805508063
1479.096936,0.9573913853762748
1479.33799,0.9495073574474472
1479.579044,0.9498027001590245
1479.820098,0.961650692273583
1480.061152,0.9509393437658021
1480.302206,0.9599107188913255
1480.54326,0.9563828264600057
1480.784314,0.9667677385700183
1481.025368,0.962963278798349
1481.266422,0.9670790879063909
1481.507476,0.9430282869810558
1481.74853,0.9508975033551722
1481.989584,0.9520973414458286
1482.230638,0.9676759598196791
1482.471692,0.9695841604209883
1482.712746,0.9566783944162793
1482.9538,0.9637050460667725
1483.194854,0.9629093543646344
1483.435908,0.9446668059101856
1483.676962,0.9553399817715552
1483.918016,0.9586224240794565
1484.15907,0.9607942431115288
1484.400124,0.9634429539403875
1484.641178,0.9567644993464405
1484.882232,0.959883841767478
1485.123286,0.9580378427162107
1485.36434,0.9611603754619381
1485.605394,0.9646952795469395
1485.846448,0.9598684837488742
1486.087502,0.9677533769931104
1486.328556,0.9644348469814403
1486.56961,0.9656237629347683
1486.810664,0.9834268707929339
1487.051718,0.9825372720790013
1487.292772,0.999686389186155
1487.533826,0.9832036582288484
1487.77488,0.9647840355953734
1488.015934,0.9681008628254257
1488.256988,0.9631558907146582
1488.498042,0.9660931701402662
1488.739096,0.9857189554995596
1488.98015,0.983672758245283
1489.221204,0.9794873073270306
1489.462258,0.9737526114035047
1489.703312,0.993999475491748
1489.944366,0.9682422158699194
1490.18542,0.9993069502699833
1490.426474,1.0
1490.667528,1.0
1490.908582,1.0
1491.149636,1.0
1491.39069,1.0
1491.631744,1.0
1491.872798,1.0
1492.113852,1.0
1492.354906,1.0
1492.59596,1.0
1492.837014,1.0
1493.078068,1.0
1493.319122,1.0
1493.560176,1.0
1493.80123,1.0
1494.042284,1.0
1494.283338,1.0
1494.524392,1.0
1494.765446,1.0
1495.0065,1.0
1495.247554,1.0
1495.488608,1.0
1495.729662,1.0
1495.970716,1.0
1496.21177,1.0
1496.452824,1.0
1496.693878,1.0
1496.934932,1.0
1497.175986,1.0
1497.41704,1.0
1497.658094,1.0
1497.899148,1.0
1498.140202,1.0
1498.381256,1.0
1498.62231,1.0
1498.863364,1.0
1499.104418,1.0
1499.345472,1.0
1499.586526,1.0
1499.82758,1.0
1500.068634,1.0
1500.309688,1.0
1500.550742,1.0
1500.791796,1.0
1501.03285,1.0
1501.273904,1.0
1501.514958,1.0
1501.756012,1.0
1501.997066,1.0
1502.23812,1.0
1502.479174,1.0
1502.720228,1.0
1502.961282,1.0
1503.202336,1.0
1503.44339,1.0
1503.684444,1.0
1503.925498,1.0
1504.166552,1.0
1504.407606,1.0
1504.64866,1.0
1504.889714,1.0
1505.130768,1.0
1505.371822,1.0
1505.612876,1.0
1505.85393,1.0
1506.094984,1.0
1506.336038,1.0
1506.577092,1.0
1506.818146,1.0
1507.0592,1.0
1507.300254,1.0
1507.541308,1.0
1507.782362,1.0
1508.023416,1.0
1508.26447,1.0
1508.505524,1.0
1508.746578,1.0
1508.987632,1.0
1509.228686,1.0
1509.46974,1.0
1509.710794,1.0
1509.951848,1.0
1510.192902,1.0
1510.433956,1.0
1510.67501,1.0
1510.916064,1.0
1511.157118,1.0
1511.398172,1.0
1511.639226,1.0
1511.88028,1.0
1512.121334,1.0
1512.362388,1.0
1512.603442,1.0
1512.844496,1.0
1513.08555,1.0
1513.326604,1.0
1513.567658,1.0
1513.808712,1.0
1514.049766,1.0
1514.29082,1.0
1514.531874,1.0
1514.772928,1.0
1515.013982,1.0
1515.255036,1.0
1515.49609,1.0
1515.737144,1.0
1515.978198,1.0
1516.219252,1.0
1516.460306,1.0
1516.70136,1.0
1516.942414,1.0
1517.183468,1.0
1517.424522,1.0
1517.665576,1.0
1517.90663,1.0
1518.147684,1.0
1518.388738,1.0
1518.629792,1.0
1518.870846,1.0
1519.1119,1.0
1519.352954,1.0
1519.594008,1.0
1519.835062,1.0
1520.076116,1.0
1520.31717,1.0
1520.558224,1.0
1520.799278,1.0
1521.040332,1.0
1521.281386,1.0
1521.52244,1.0
1521.763494,1.0
1522.004548,1.0
1522.245602,1.0
1522.486656,1.0
1522.72771,1.0
1522.968764,1.0
1523.209818,1.0
1523.450872,1.0
1523.691926,1.0
1523.93298,1.0
1524.174034,1.0
1524.415088,1.0
1524.656142,1.0
1524.897196,1.0
1525.13825,1.0
1525.379304,1.0
1525.620358,1.0
1525.861412,1.0
1526.102466,1.0
1526.34352,1.0
1526.584574,1.0
1526.825628,1.0
1527.066682,1.0
1527.307736,1.0
1527.54879,1.0
1527.789844,1.0
1528.030898,1.0
1528.271952,1.0
1528.513006,1.0
1528.75406,1.0
1528.995114,1.0
1529.236168,1.0
1529.477222,1.0
1529.718276,1.0
1529.95933,1.0
1530.200384,1.0
1530.441438,1.0
1530.682492,1.0
1530.923546,1.0
1531.1646,1.0
1531.405654,1.0
1531.646708,1.0
1531.887762,1.0
1532.128816,1.0
1532.36987,1.0
1532.610924,1.0
1532.851978,1.0
1533.093032,1.0
1533.334086,1.0
1533.57514,1.0
1533.816194,1.0
1534.057248,1.0
1534.298302,1.0
1534.539356,1.0
1534.78041,1.0
1535.021464,1.0
1535.262518,1.0
1535.503572,1.0
1535.744626,1.0
1535.98568,1.0
1536.226734,1.0
1536.467788,1.0
1536.708842,1.0
1536.949896,1.0
1537.19095,1.0
1537.432004,1.0
1537.673058,1.0
1537.914112,1.0
1538.155166,1.0
1538.39622,1.0
1538.637274,1.0
1538.878328,1.0
1539.119382,1.0
1539.360436,1.0
1539.60149,1.0
1539.842544,1.0
1540.083598,1.0
1540.324652,1.0
1540.565706,1.0
1540.80676,1.0
1541.047814,1.0
1541.288868,1.0
1541.529922,1.0
1541.770976,1.0
1542.01203,1.0
1542.253084,1.0
1542.494138,1.0
1542.735192,1.0
1542.976246,1.0
1543.2173,1.0
1543.458354,1.0
1543.699408,1.0
1543.940462,1.0
1544.181516,1.0
1544.42257,1.0
1544.663624,1.0
1544.904678,1.0
1545.145732,1.0
1545.386786,1.0
1545.62784,1.0
1545.868894,1.0
1546.109948,1.0
1546.351002,1.0
1546.592056,1.0
1546.83311,1.0
1547.074164,1.0
1547.315218,1.0
1547.556272,1.0
1547.797326,1.0
1548.03838,1.0
1548.279434,1.0
1548.520488,1.0
1548.761542,1.0
1549.002596,1.0
1549.24365,1.0
1549.484704,1.0
1549.725758,1.0
1549.966812,1.0
