nu,[0]Isopentylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
778.760246,0.9776300035565653
779.0013,0.9775293128518592
779.242354,0.9773944231142916
779.483408,0.9769117095093501
779.724462,0.976274970674167
779.965516,0.9775312679124399
780.20657,0.9771159053943643
780.447624,0.9782529522569273
780.688678,0.9780338481361995
780.929732,0.9789937701059647
781.170786,0.9790172662383997
781.41184,0.9792718438212733
781.652894,0.9796048528565006
781.893948,0.9790818835103179
782.135002,0.9795891793042436
782.376056,0.9788195247231849
782.61711,0.9795029792493228
782.858164,0.9786247590175955
783.099218,0.9785973579079603
783.340272,0.9787294774691476
783.581326,0.9795196309415091
783.82238,0.9790446791056326
784.063434,0.9807065477476522
784.304488,0.9799899132230792
784.545542,0.9811087198718804
784.786596,0.9810498551146485
785.02765,0.9808448371200562
785.268704,0.9803074813982298
785.509758,0.9802172972584751
785.750812,0.9801133997316319
785.991866,0.9793971986398197
786.23292,0.9794540053247187
786.473974,0.9787637336003379
786.715028,0.9801339823291428
786.956082,0.9804800306988488
787.197136,0.9807624496140618
787.43819,0.98097529815886
787.679244,0.9807134127175138
787.920298,0.9808320862200547
788.161352,0.9802143566109943
788.402406,0.9801878911806507
788.64346,0.9802966980752427
788.884514,0.9793932810588603
789.125568,0.9784398164157675
789.366622,0.9792385491445961
789.607676,0.9786521608944725
789.84873,0.9785768075792234
