nu,[0]Crotonaldehyde-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2228.034561,0.9924632448532271
2228.154563,0.9927947829407867
2228.274565,0.9926659265409222
2228.394568,0.9928435303613684
2228.51457,0.993058305644095
2228.634573,0.9933990824056721
2228.754575,0.9932687569955942
2228.874577,0.9936577972099361
2228.99458,0.9936417000840083
2229.114582,0.9937973165586934
2229.234585,0.9937895649698555
2229.354587,0.9943298364038795
2229.474589,0.9941922306770572
2229.594592,0.9939692583669957
2229.714594,0.9942494977988214
2229.834597,0.99444409146591
2229.954599,0.9946074920531285
2230.074601,0.9946603071131839
2230.194604,0.994742071550901
2230.314606,0.9946306666776766
2230.434609,0.994882240583459
2230.554611,0.9948466244367788
2230.674613,0.994958749969508
2230.794616,0.9950996461037146
2230.914618,0.9954551591881596
2231.034621,0.995368956504004
2231.154623,0.9952314060191726
2231.274625,0.9956286821444925
2231.394628,0.9955935370723269
2231.51463,0.995544754184201
2231.634633,0.9954789508507734
2231.754635,0.9959098873886417
2231.874637,0.9956029952558554
2231.99464,0.9956906121745258
2232.114642,0.9957857051686066
2232.234645,0.9957857051686066
2232.354647,0.9959426533629341
2232.474649,0.9961039095318482
2232.594652,0.996094346980217
2232.714654,0.9962020305993203
2232.834657,0.9960485276941076
2232.954659,0.996123831809261
2233.074661,0.9958819027139926
2233.194664,0.9961516240518684
2233.314666,0.9963099251216172
2233.434669,0.9963704029695561
2233.554671,0.996138076481905
2233.674673,0.9963629302195568
2233.794676,0.9962252423770495
2233.914678,0.9962246446420834
2234.034681,0.9963074343499179
2234.154683,0.9963113199564887
2234.274685,0.9960676520094321
2234.394688,0.9961381760957176
2234.51469,0.996280733668468
2234.634693,0.9960775131279995
2234.754695,0.9962197631532843
2234.874697,0.9961665664382968
2234.9947,0.9960423522123799
2235.114702,0.9961644744907039
2235.234705,0.9959827906606258
2235.354707,0.9963619338571247
2235.474709,0.9961053040782978
2235.594712,0.996205118830402
2235.714714,0.9963529666400726
2235.834717,0.9960531095278732
2235.954719,0.9961347892316765
2236.074721,0.9961730415420227
2236.194724,0.9960680504365726
2236.314726,0.9961141694549549
2236.434729,0.9964540019532937
2236.554731,0.9962767485535036
2236.674733,0.9964545001804191
2236.794736,0.9965414944555298
2236.914738,0.9966540103416561
2237.034741,0.996407169715768
2237.154743,0.996540298606454
2237.274745,0.9966379643412602
2237.394748,0.9965666076176146
2237.51475,0.996769728589571
2237.634753,0.9967992334102065
2237.754755,0.996597103022385
2237.874757,0.9970047946047665
2237.99476,0.996729459905969
2238.114762,0.996954148047634
2238.234765,0.9971550545491159
2238.354767,0.9969090867385355
2238.474769,0.997092435177959
2238.594772,0.9968956285567074
2238.714774,0.9971668210481818
2238.834777,0.9970903412860437
2238.954779,0.9972277498023023
2239.074781,0.9972994530552142
2239.194784,0.997334458880365
2239.314786,0.9971710091576251
2239.434789,0.9970331099430092
2239.554791,0.997508109925541
2239.674793,0.9974778858877067
2239.794796,0.997447363531393
2239.914798,0.9972653459971537
2240.034801,0.997504518902809
2240.154803,0.9977357672509388
2240.274805,0.9976115568801721
2240.394808,0.9979220619087498
2240.51481,0.9976114571190214
2240.634813,0.9975655680474507
2240.754815,0.99769426230633
2240.874817,0.9979962102725272
2240.99482,0.997707032874619
2241.114822,0.9978262659890842
2241.234825,0.9980306417357209
2241.354827,0.998103899873365
2241.474829,0.998018865043631
2241.594832,0.998172571783963
2241.714834,0.9980432170010307
2241.834837,0.9980484068392528
2241.954839,0.9982936574606182
2242.074841,0.9982703974893791
2242.194844,0.9982352589898287
2242.314846,0.9984835509725677
2242.434849,0.9983398795269912
2242.554851,0.9982643080585272
2242.674853,0.99848095491871
2242.794856,0.9983318928399018
2242.914858,0.9984905403818874
2243.034861,0.9984376217856024
2243.154863,0.998402577240113
2243.274865,0.9988064128924143
2243.394868,0.9986519094914861
2243.51487,0.9984974299903852
2243.634873,0.9986526085480674
2243.754875,0.9984791576546087
2243.874877,0.9986152596389366
2243.99488,0.9985926911890932
2244.114882,0.9987074360812787
2244.234885,0.9986894595092188
2244.354887,0.9986785738534371
2244.474889,0.9988130050364934
2244.594892,0.9987861373280302
2244.714894,0.9988334809129737
2244.834897,0.9985385689319571
2244.954899,0.9987046397043725
2245.074901,0.9988103082450205
2245.194904,0.9986715831278877
2245.314906,0.9986433211219944
2245.434909,0.9986941533607091
2245.554911,0.9987098329820016
2245.674913,0.9986953517944122
2245.794916,0.9986118643528258
2245.914918,0.9988182987594485
2246.034921,0.9987253131043834
2246.154923,0.9989633377060011
2246.274925,0.9987331031922069
2246.394928,0.998719920002254
2246.51493,0.9988660434152173
2246.634933,0.9989014038990311
2246.754935,0.9986726816672333
2246.874937,0.9989029022522607
2246.99494,0.9989004049981267
2247.114942,0.9987986222327774
2247.234945,0.9988070121764419
2247.354947,0.9989691317101623
2247.474949,0.9988778301040709
2247.594952,0.9988675417154063
2247.714954,0.9989338687222084
2247.834957,0.9986934542750464
2247.954959,0.998781343166077
2248.074961,0.998869939000383
2248.194964,0.9988373763711454
2248.314966,0.9988832240589172
2248.434969,0.998850960651837
2248.554971,0.9988841230542234
2248.674973,0.9985951876739417
2248.794976,0.9988328816130649
2248.914978,0.9987540768075961
2249.034981,0.9990136667467325
2249.154983,0.99877894609373
2249.274985,0.9987177228208469
2249.394988,0.9987332030655222
2249.51499,0.9985437613460159
2249.634993,0.9986935541443968
2249.754995,0.9986424223434098
2249.874997,0.9985543459659846
2249.995,0.998833980329839
2250.115002,0.998697449056853
2250.235005,0.9988128052739124
2250.355007,0.9986755778222096
2250.47501,0.9989212822347575
2250.595012,0.998607170888093
2250.715014,0.9985213942162745
2250.835017,0.9984278371448537
2250.955019,0.9984492037291902
2251.075022,0.998756274068982
2251.195024,0.9987987221126445
2251.315026,0.9984347263206976
2251.435029,0.9986951520553617
2251.555031,0.9985579407681007
2251.675034,0.9987583714593599
2251.795036,0.9986251459789444
2251.915038,0.9983242057139223
2252.035041,0.9985004254871684
2252.155043,0.9985955871120967
2252.275046,0.9986801717404336
2252.395048,0.9985967854275203
2252.51505,0.9982032161523053
2252.635053,0.9986488136753651
2252.755055,0.998463881040363
2252.875058,0.9986896592471307
2252.99506,0.9987025424268313
2253.115062,0.9984788581109064
2253.235065,0.998607170888093
2253.355067,0.9984235439143845
2253.47507,0.9984011794774834
2253.595072,0.998363839971624
2253.715074,0.9984365235048225
2253.835077,0.9985571419220676
2253.955079,0.9983487647914584
2254.075082,0.9985087130750934
2254.195084,0.9984617842684145
2254.315086,0.9979827374146305
2254.435089,0.9985185983602849
2254.555091,0.9983419760429395
2254.675094,0.9981955300171327
2254.795096,0.998225376509683
2254.915098,0.99834646859194
2255.035101,0.9985235909657583
2255.155103,0.9984142586186027
2255.275106,0.9982742907515212
2255.395108,0.9982572204071012
2255.51511,0.9983605453763882
2255.635113,0.9980649745803182
2255.755115,0.9982061109458297
2255.875118,0.9981732705050078
2255.99512,0.9983872019588136
2256.115122,0.9981549042858002
2256.235125,0.9982747898887913
2256.355127,0.9983325916724713
2256.47513,0.9983270010256118
2256.595132,0.9985067160596642
2256.715134,0.9982393517627807
2256.835137,0.9981385346796011
2256.955139,0.9981535068699124
2257.075142,0.9981098885147301
2257.195144,0.9983212107457977
2257.315146,0.9981175739904607
2257.435149,0.9981129826601806
2257.555151,0.9982982496220044
2257.675154,0.9981095890818086
2257.795156,0.9982609139656498
2257.915158,0.9980061902845299
2258.035161,0.9980233561386287
2258.155163,0.9980290448879716
2258.275166,0.9981349413873442
2258.395168,0.9979879269383578
2258.51517,0.9980441152403303
2258.635173,0.9978915259608577
2258.755175,0.9979283488375436
2258.875178,0.9981274554033562
2258.99518,0.9977861541794443
2259.115182,0.9979889249267837
2259.235185,0.9982387528193494
2259.355187,0.9979543951073505
2259.47519,0.9980459117213545
2259.595192,0.9981701761726655
2259.715194,0.9981403313305804
2259.835197,0.9979483076041074
2259.955199,0.9979235587929652
2260.075202,0.9981101879477416
2260.195204,0.9978935217459054
2260.315206,0.9980135755576635
2260.435209,0.9979210639871868
2260.555211,0.9980725599029492
2260.675214,0.9979817394323921
2260.795216,0.9977887484268176
2260.915218,0.9978009215238042
2261.035221,0.9977838592739288
2261.155223,0.9976226304299115
2261.275226,0.997742651651484
2261.395228,0.9978222746920028
2261.51523,0.9978968147999607
2261.635233,0.99793144242022
2261.755235,0.9978133941132767
2261.875238,0.997887534402737
2261.99524,0.9979505030927991
2262.115242,0.9978142921457356
2262.235245,0.9977505338495667
2262.355247,0.9975283595457054
2262.47525,0.9978549040138718
2262.595252,0.9978214764345024
2262.715254,0.9976612391727836
2262.835257,0.9974619263692089
2262.955259,0.9976633342635857
2263.075262,0.9976146494807919
2263.195264,0.9978342486311427
2263.315266,0.9977370643082794
2263.435269,0.9975461157085347
2263.555271,0.997653357680126
2263.675274,0.9973763478072992
2263.795276,0.997689672923279
2263.915278,0.9974021801892354
2264.035281,0.9975721520019268
2264.155283,0.9975828260810594
2264.275286,0.9978353462494198
2264.395288,0.9976150485267316
2264.51529,0.9976029774576745
2264.635293,0.9974010830474406
2264.755295,0.9972433066765425
2264.875298,0.997363082790086
2264.9953,0.9973649777817435
2265.115302,0.9974677116651592
2265.235305,0.9975066136644982
2265.355307,0.9974449696605932
2265.47531,0.9974626245928018
2265.595312,0.9977431505229345
2265.715314,0.9975355417757501
2265.835317,0.9972806042736729
2265.955319,0.9974510540934656
2266.075322,0.9975839234227717
2266.195324,0.9976394903948321
2266.315326,0.997636198189946
2266.435329,0.9975372375876126
2266.555331,0.99760477314465
2266.675334,0.9975705558877604
2266.795336,0.9976431816677754
2266.915338,0.9975853200412421
2267.035341,0.9973328631465074
2267.155343,0.9974519517998182
2267.275346,0.9971139726071623
2267.395348,0.9972710304258264
2267.51535,0.997135709928701
2267.635353,0.9969331125370356
2267.755355,0.9971364079239423
2267.875358,0.9974769881580133
2267.99536,0.9972982562965885
2268.115362,0.9975257659753421
2268.235365,0.997291674149818
2268.355367,0.9972805045456175
2268.47537,0.9973326636799547
2268.595372,0.9971525616645956
2268.715374,0.9970885465250447
2268.835377,0.9972777121641141
2268.955379,0.9971122775148497
2269.075382,0.9971990300566743
2269.195384,0.997223960344053
2269.315386,0.9970839599282799
2269.435389,0.9971103830033221
2269.555391,0.997162234091355
2269.675394,0.9970731914796623
2269.795396,0.9969005133572552
2269.915398,0.9971524619493444
2270.035401,0.9970431800282734
2270.155403,0.9969556434799777
2270.275406,0.9968426948042347
2270.395408,0.9969175605017863
2270.51541,0.9966909868913505
2270.635413,0.9968518657992134
2270.755415,0.9970896433230492
2270.875418,0.9970376963058636
2270.99542,0.9967105222261392
2271.115422,0.99685974096006
2271.235425,0.9966653722621368
2271.355427,0.9967467034747818
2271.47543,0.9968076065589343
2271.595432,0.9967538800768825
2271.715434,0.9967328487918937
2271.835437,0.9967138113762897
2271.955439,0.9967663395782552
2272.075442,0.9966980634224791
2272.195444,0.996513890638448
2272.315446,0.996561724453201
2272.435449,0.9963006594823989
2272.555451,0.9962985672532108
2272.675454,0.9963520699228061
2272.795456,0.9963533651813389
2272.915458,0.996221755594803
2273.035461,0.9962947813258485
2273.155463,0.9960854817799791
2273.275466,0.9962683798639642
2273.395468,0.9962537348264215
2273.51547,0.9962415806049976
2273.635473,0.9960811986216163
2273.755475,0.9961100853952325
2273.875478,0.9959805995008966
2273.99548,0.9958901685680884
2274.115482,0.9958489395685558
2274.235485,0.9961113803391852
2274.355487,0.9960390652780411
2274.47549,0.9958127909081517
2274.595492,0.9958640765874783
2274.715494,0.996052611501443
2274.835497,0.9960253200337826
2274.955499,0.9959423545801829
2275.075502,0.9958703505509238
2275.195504,0.9958070152107139
2275.315506,0.9958474457962668
2275.435509,0.9957595163489452
2275.555511,0.9956746812521787
2275.675514,0.9956606423381477
2275.795516,0.9957366141434456
2275.915518,0.9957477664559768
2276.035521,0.9955939353098214
2276.155523,0.9954540641880868
2276.275526,0.9955207618447339
2276.395528,0.9957289470010352
2276.51553,0.995703655806981
2276.635533,0.9955374867340216
2276.755535,0.9955187708052012
2276.875538,0.9955496323654479
2276.99554,0.9954282822617017
2277.115542,0.9953276495494343
2277.235545,0.9953626856993312
2277.355547,0.9951730871675389
2277.47555,0.9953920493316707
2277.595552,0.9950264094649027
2277.715554,0.9953621880181127
2277.835557,0.9953084399111717
2277.955559,0.995033971694351
2278.075562,0.9952354864763022
2278.195564,0.99511118932656
2278.315566,0.9950239219019885
2278.435569,0.9953043591549335
2278.555571,0.9951555722753362
2278.675574,0.9949144752902532
2278.795576,0.9948505043461799
2278.915578,0.9950117826841907
2279.035581,0.9952326002975764
2279.155583,0.9949171615629631
2279.275586,0.9950785502148344
2279.395588,0.9949306925283706
2279.51559,0.9950649177320792
2279.635593,0.9951520892369287
2279.755595,0.9949583519860876
2279.875598,0.9950697935621218
2279.9956,0.9947985745052338
2280.115602,0.9948716948876011
2280.235605,0.9950560616937207
2280.355607,0.9949697940729273
2280.47561,0.9946469787543688
2280.595612,0.994902337407696
2280.715614,0.994836178602063
2280.835617,0.9946414087468838
2280.955619,0.9949876041916413
2281.075622,0.99464777447227
2281.195624,0.9946050055375064
2281.315626,0.9944027234521656
2281.435629,0.994226729746017
2281.555631,0.9946629926996386
2281.675634,0.9947944958394396
2281.795636,0.9947389878552589
2281.915638,0.9945556743526554
2282.035641,0.9947085493079426
2282.155643,0.9944534392843044
2282.275646,0.9946967123466359
2282.395648,0.9948343878985532
2282.51565,0.9945878984785324
2282.635653,0.9944090876499612
2282.755655,0.9945876995609726
2282.875658,0.9940716424732985
2282.99566,0.9942860868535749
2283.115662,0.9945571661872857
2283.235665,0.9945702944285256
2283.355667,0.9943139272537705
2283.47567,0.9941141896500995
2283.595672,0.994295433186719
2283.715674,0.9942107228245242
2283.835677,0.9943031887213445
2283.955679,0.9941184643503055
2284.075682,0.994068362042291
2284.195684,0.9940902317868222
2284.315686,0.9942480064256932
2284.435689,0.9941080261612304
2284.555691,0.9940351607134641
2284.675694,0.9940416219630077
2284.795696,0.9943041830250303
2284.915698,0.9939618036255132
2285.035701,0.9939594181200472
2285.155703,0.9938643007551716
2285.275706,0.9939374518596348
2285.395708,0.9940619006189374
2285.51571,0.9938359760262294
2285.635713,0.9941006697890554
2285.755715,0.9938938189632472
2285.875718,0.9937996022951502
2285.99572,0.9940708472163026
2286.115722,0.9939187660111873
2286.235725,0.9939065408855501
2286.355727,0.9937352061673785
2286.47573,0.993789962485761
2286.595732,0.9937756520133368
2286.715734,0.9938477033599376
2286.835737,0.9936700192760073
2286.955739,0.9937859873338614
2287.075742,0.9937180146970185
2287.195744,0.9939600144958769
2287.315746,0.9934560058039337
2287.435749,0.9936829370702234
2287.555751,0.9936937682732674
2287.675754,0.9936443829202204
2287.795756,0.9934413027638506
2287.915758,0.9933932213683759
2288.035761,0.993653425125247
2288.155763,0.9935192909671144
2288.275766,0.9934374283503249
2288.395768,0.9936637591746053
2288.51577,0.9937405723519804
2288.635773,0.993731926846609
2288.755775,0.9935521769999063
2288.875778,0.9935350880494273
2288.99578,0.9936063270691288
2289.115782,0.9935949006620695
2289.235785,0.9936485562353926
2289.355787,0.9936953581845686
2289.47579,0.9937872792564847
2289.595792,0.9936800553938844
2289.715794,0.9935964904151823
2289.835797,0.9935805929985153
2289.955799,0.9939464967316008
2290.075802,0.9936857193863424
2290.195804,0.9934987253306465
2290.315806,0.9936627655113429
2290.435809,0.9937187102998722
2290.555811,0.993842237212601
2290.675814,0.9938672823525463
2290.795816,0.9938567474151886
2290.915818,0.9938404482981841
2291.035821,0.9936326579856792
2291.155823,0.9935388634899353
2291.275826,0.9938178883760638
2291.395828,0.9936020545711083
2291.51583,0.9938384606192752
2291.635833,0.9936777699323852
2291.755835,0.9937627330138344
2291.875838,0.9936313662640635
2291.99584,0.9934273946829687
2292.115842,0.9935652919752014
2292.235845,0.9936446810135801
2292.355847,0.993791055655321
2292.47585,0.9938821904735922
2292.595852,0.9937763476565368
2292.715854,0.9934803457742393
2292.835857,0.9936696218080792
2292.955859,0.9938134162056285
2293.075862,0.9938183852851322
2293.195864,0.993844423667928
2293.315866,0.9938435292083492
2293.435869,0.9939149891270526
2293.555871,0.9940402303057112
2293.675874,0.9937379886298512
2293.795876,0.9941784115010942
2293.915878,0.9940614035881113
2294.035881,0.9940132921804832
2294.155883,0.9941938213858988
2294.275886,0.9941885521726089
2294.395888,0.9942100268772618
2294.51589,0.9941360604028491
2294.635893,0.9943947682621987
2294.755895,0.9943027910001485
2294.875898,0.9944388209261921
2294.9959,0.9943432599472797
2295.115902,0.9944210206306107
2295.235905,0.994381344023441
2295.355907,0.9944529420577091
2295.47591,0.9944340476313076
2295.595912,0.9945694987726083
2295.715914,0.9945108209031949
2295.835917,0.9950202403202884
2295.955919,0.9948380687925981
2296.075922,0.9945515966827497
2296.195924,0.9947076540706511
2296.315926,0.994783951073671
2296.435929,0.9945595531273489
2296.555931,0.9946348441352493
2296.675934,0.9947992708644796
2296.795936,0.9948134965957668
2296.915938,0.9947613697342809
2297.035941,0.995068400465386
2297.155943,0.9949112915690262
2297.275946,0.994730234190682
2297.395948,0.9948402574387569
2297.51595,0.9949861117113544
2297.635953,0.994882439559927
2297.755955,0.9947184964431713
2297.875958,0.9948807482612173
2297.99596,0.9951225336587808
2298.115962,0.9948288168415799
2298.235965,0.9949396469448982
2298.355967,0.9950648182255923
2298.47597,0.9953390958832204
2298.595972,0.995182342320286
2298.715974,0.9952809697773197
2298.835977,0.994944820644514
2298.955979,0.9955091143199585
2299.075982,0.9953714449295058
2299.195984,0.9953350150012932
2299.315986,0.9955111053401782
2299.435989,0.9955497319204162
2299.555991,0.9954825345814472
2299.675994,0.9956458071050996
2299.795996,0.9957636985476965
2299.915998,0.9954781544679313
2300.036001,0.9956535731726827
2300.156003,0.9955641674961867
2300.276006,0.9957048506520848
2300.396008,0.9956400323761652
2300.51601,0.9956295782107096
2300.636013,0.9957373111593194
2300.756015,0.9956760751977083
2300.876018,0.9957616074461252
2300.99602,0.9957410949682911
2301.116022,0.9958446574273223
2301.236025,0.9957121193240251
2301.356027,0.9958070152107139
2301.47603,0.9958978369519096
2301.596032,0.9957710672263298
2301.716034,0.9957972563497833
2301.836037,0.9959086922974939
2301.956039,0.9959082939340966
2302.076042,0.9959089910701464
2302.196044,0.9959510193163593
2302.316046,0.9959060033476548
2302.436049,0.9958464499493189
2302.556051,0.9959381716310779
2302.676054,0.9960903626107979
2302.796056,0.9958991316199391
2302.916058,0.9960518146596725
2303.036061,0.9959310009020568
2303.156063,0.9962145828239848
2303.276066,0.9963864446621793
2303.396068,0.9961090892856451
2303.51607,0.996035778354549
2303.636073,0.9961282147637635
2303.756075,0.9962943828080156
2303.876078,0.9963237739258254
2303.99608,0.9963828576774351
2304.116082,0.9963677127730999
2304.236085,0.9963699047844793
2304.356087,0.9963751855589686
2304.47609,0.9964425427981615
2304.596092,0.996600192478193
2304.716094,0.9964272973438847
2304.836097,0.9965533533698742
2304.956099,0.9964672548796514
2305.076102,0.9967113195948759
2305.196104,0.9968509686329379
2305.316106,0.996758365479435
2305.436109,0.9966874984790011
2305.556111,0.9968632299752592
2305.676114,0.996887254668598
2305.796116,0.9971457810502304
2305.916118,0.9968684136775326
2306.036121,0.9968557535290711
2306.156123,0.9969539486568243
2306.276126,0.9967337458518613
2306.396128,0.996973688540432
2306.51613,0.9969450758061655
2306.636133,0.996932614070604
2306.756135,0.9970989162998513
2306.876138,0.9969689030782121
2306.99614,0.9969141709878427
2307.116142,0.9971545559717132
2307.236145,0.9970097796412021
2307.356147,0.9969872474747966
2307.47615,0.9972125920557044
2307.596152,0.997119955308946
2307.716154,0.9969774770476466
2307.836157,0.9971646272835886
2307.956159,0.9972829977499953
2308.076162,0.9969341094706466
2308.196164,0.9972411127436811
2308.316166,0.9969032049922749
2308.436169,0.9972288467534304
2308.556171,0.9973821326068925
2308.676174,0.9973987890275877
2308.796176,0.9972343315271707
2308.916178,0.997057437847691
2309.036181,0.9969560422623148
2309.156183,0.9971061951485081
2309.276186,0.9973162078267651
2309.396188,0.9971982322977694
2309.51619,0.9972103981904151
2309.636193,0.9970072871198686
2309.756195,0.9972771137976663
2309.876198,0.9971674193484539
2309.9962,0.9973071322905677
2310.116202,0.9974118550373061
2310.236205,0.9971501685013194
2310.356207,0.9971601400528621
2310.47621,0.9971709094405292
2310.596212,0.9971738012403597
2310.716214,0.9971879612088729
2310.836217,0.997000507493367
2310.956219,0.9970171575408696
2311.076222,0.996926532800206
2311.196224,0.9970291218185456
2311.316226,0.9969479669510776
2311.436229,0.9969799694944548
2311.556231,0.9971325190995346
2311.676234,0.9969282275767524
2311.796236,0.9969159654349655
2311.916238,0.9969730903563983
2312.036241,0.9971422910461042
2312.156243,0.9967980372518441
2312.276246,0.996785577354253
2312.396248,0.99682126291669
2312.51625,0.9970281247899223
2312.636253,0.9972732244245067
2312.756255,0.9968852608960824
2312.876258,0.9966342767876142
2312.99626,0.996906395087635
2313.116262,0.9967482982707832
2313.236265,0.9968824696212597
2313.356267,0.9969448764171703
2313.47627,0.9969058966345621
2313.596272,0.9968660211962108
2313.716274,0.9968536601341867
2313.836277,0.9969328134571467
2313.956279,0.9970431800282734
2314.076282,0.9969480666458792
2314.196284,0.9968392058609086
2314.316286,0.996906594468934
2314.436289,0.9966420505652908
2314.556291,0.9967852783186246
2314.676294,0.9968970242115645
2314.796296,0.9967674360218317
2314.916298,0.9967401249682479
2315.036301,0.9967670373149371
2315.156303,0.9966741429560037
2315.276306,0.9966686612632921
2315.396308,0.9965973023418255
2315.51631,0.9968585447290886
2315.636313,0.9968580462999409
2315.756315,0.9968781830358565
2315.876318,0.9966084642941185
2315.99632,0.9968419970145925
2316.116322,0.996670654602608
2316.236325,0.9967959439781638
2316.356327,0.9966830133953494
2316.47633,0.9966872991415213
2316.596332,0.99664713345271
2316.716334,0.9968207645061832
2316.836337,0.9967193929892619
2316.956339,0.996675139630645
2317.076342,0.9966144439628434
2317.196344,0.9966691595977474
2317.316346,0.9966622826042717
2317.436349,0.9967006548408128
2317.556351,0.996606271757909
2317.676354,0.9966546083342417
2317.796356,0.9964860882887437
2317.916358,0.996616237870457
2318.036361,0.9968703077293181
2318.156363,0.9966360707309269
2318.276366,0.9966853057689165
2318.396368,0.9966597909516798
2318.51637,0.9968426948042347
2318.636373,0.9967407230125023
2318.756375,0.9967787992353726
2318.876378,0.9968455856522414
2318.99638,0.9966065707398353
2319.116382,0.9965742812100365
2319.236385,0.9967924551984653
2319.356387,0.9966992594608728
2319.47639,0.9966779303249429
2319.596392,0.996870905851682
2319.716394,0.9969163642014314
2319.836397,0.9967272671035692
2319.956399,0.9970502590599821
2320.076402,0.996886158093221
2320.196404,0.9966046771891498
2320.316406,0.9969533504846346
2320.436409,0.9969927309197372
2320.556411,0.9970114745592682
2320.676414,0.9966481301003418
2320.796416,0.9971970356606086
2320.916418,0.9969414868103529
2321.036421,0.9970216441281734
2321.156423,0.9966368680401024
2321.276426,0.9969376984399009
2321.396428,0.9968809742986767
2321.51643,0.9967383308376376
2321.636433,0.9971317213938384
2321.756435,0.9967312540206115
2321.876438,0.9970165593307546
2321.99644,0.9970882473985256
2322.116442,0.9968171759578903
2322.236445,0.9971126763598405
2322.356447,0.9971302256973781
2322.47645,0.9969960210011779
2322.596452,0.9972500879540842
2322.716454,0.9972477942815197
2322.836457,0.9970932328522262
2322.956459,0.9971136734730154
2323.076462,0.9967551758577688
2323.196464,0.9973351570147305
2323.316466,0.9968977220397256
2323.436469,0.9971552539801467
2323.556471,0.9970816666378093
2323.676474,0.9971829752815317
2323.796476,0.9970945290742714
2323.916478,0.9971225478242001
2324.036481,0.9969433810009772
2324.156483,0.9971520630884394
2324.276486,0.9969693018658531
2324.396488,0.9969876462697754
2324.51649,0.9969511571896762
2324.636493,0.9966833124002983
2324.756495,0.9966797243468322
2324.876498,0.9967713234224127
2324.9965,0.9963997963299938
2325.116502,0.9968522645400395
2325.236505,0.9968081049628622
2325.356507,0.9969479669510776
2325.47651,0.9970371977871401
2325.596512,0.9968302343484277
2325.716514,0.9967960436577632
2325.836517,0.9968066097518261
2325.956519,0.9968127899719653
2326.076522,0.9969836583271662
2326.196524,0.9969463718356065
2326.316526,0.9967270677581357
2326.436529,0.9968761892814841
2326.556531,0.996676933647511
2326.676534,0.9968519654844049
2326.796536,0.9964458310639783
2326.916538,0.9965088084305654
2327.036541,0.9965649134558217
2327.156543,0.9964770203065997
2327.276546,0.99675946191424
2327.396548,0.9966123510747086
2327.51655,0.9966337784706003
2327.636553,0.996651219714334
2327.756555,0.9967217851186756
2327.876558,0.9963647236744453
2327.99656,0.9963141096320901
2328.116562,0.9965620234217633
2328.236565,0.9964418452886257
2328.356567,0.9964711411095236
2328.47657,0.9964483221816699
2328.596572,0.9963969067747742
2328.716574,0.9961456471600548
2328.836577,0.9963473870790821
2328.956579,0.9964451335521407
2329.076582,0.9965622227341878
2329.196584,0.9965510612997973
2329.316586,0.9966230148839164
2329.436589,0.9965787658043923
2329.556591,0.9965518585409653
2329.676594,0.9964486211162114
2329.796596,0.9965712914916774
2329.916598,0.9965958074469932
2330.036601,0.996648827754277
2330.156603,0.996442144221224
2330.276606,0.9965912231168229
2330.396608,0.9965880340300115
2330.51661,0.9961193492621035
2330.636613,0.9965239554795708
2330.756615,0.9967325497720839
2330.876618,0.996850171152482
2330.99662,0.9967323504255939
2331.116622,0.9970512561107397
2331.236625,0.9967741143860256
2331.356627,0.9967562722890653
2331.47663,0.996846881552345
2331.596632,0.9969384959903786
2331.716634,0.9970198494908291
2331.836637,0.9970994148494341
2331.956639,0.997263251742126
2332.076642,0.9971315219675141
2332.196644,0.9971574477241186
2332.316646,0.996879179914538
2332.436649,0.9969117783967034
2332.556651,0.9973369522196288
2332.676654,0.9973516131805843
2332.796656,0.9973346583472767
2332.916658,0.9974054716218609
2333.036661,0.997639390630888
2333.156663,0.9975311526290224
2333.276666,0.9976536569761782
2333.396668,0.9975575875548283
2333.51667,0.9977213001872002
2333.636673,0.997677401415772
2333.756675,0.9977390597844035
2333.876678,0.9977666975391406
2333.99668,0.9976248252021127
2334.116682,0.9974343967999509
2334.236685,0.9973269788999733
2334.356687,0.9979809410473198
2334.47669,0.9981268565270627
2334.596692,0.9978353462494198
2334.716694,0.9982572204071012
2334.836697,0.9981242614006094
2334.956699,0.9980489058635809
2335.076702,0.9982967521757531
2335.196704,0.9982941566075717
2335.316706,0.9983301956771266
2335.436709,0.9979910207057267
2335.556711,0.998362242590758
2335.676714,0.9981316475474724
2335.796716,0.9981622906594215
2335.916718,0.9979407232257902
2336.036721,0.998119769851539
2336.156723,0.9981737695917678
2336.276726,0.9984589885793325
2336.396728,0.9981983249685297
2336.51673,0.9982716952417393
2336.636733,0.998420149280106
2336.756735,0.9985124075641666
2336.876738,0.998536971271525
2336.99674,0.9985357730278784
2337.116742,0.9985262869830934
2337.236745,0.9983801134348439
2337.356747,0.9984801561342657
2337.47675,0.9985213942162745
2337.596752,0.9984669762831919
2337.716754,0.9981411298431649
2337.836757,0.9985818065880804
2337.956759,0.9986292403504363
2338.076762,0.9986951520553617
2338.196764,0.998643021529043
2338.316766,0.9988451673330658
2338.436769,0.998669286185888
2338.556771,0.9988722364038848
2338.676774,0.9988452672175875
2338.796776,0.9988969088528274
2338.916778,0.9989562450914822
2339.036781,0.9985726196777197
2339.156783,0.9985953873929992
2339.276786,0.9985197965833219
2339.396788,0.9987843395146011
2339.51679,0.9987185217953447
2339.636793,0.9989948055467547
2339.756795,0.9988686404703064
2339.876798,0.9988362776506357
2339.9968,0.9989161877492091
2340.116802,0.9987297075054287
2340.236805,0.9990444468319698
2340.356807,0.9990005797534182
