nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
695.003994,0.9948303090859244
695.123196,0.9947989724247431
695.242398,0.9959079951616533
695.3616,0.9975897094263069
695.480802,0.9983789153794267
695.600004,0.9987172234621103
695.719206,0.9989960043412406
695.838408,0.999038292737132
695.95761,0.9990256449924063
696.076812,0.9990617504316377
696.196014,0.9991823044953252
696.315216,0.9991293292539268
696.434418,0.9991453254425374
696.55362,0.9991059998564605
696.672822,0.9990397313533093
696.792024,0.9991123042352099
696.911226,0.9990469744176177
697.030428,0.9990420291473339
697.14963,0.9990738990963867
697.268832,0.9989942061500512
697.388034,0.9989433586390383
697.507236,0.9990142561649699
697.626438,0.9989347677630948
697.74564,0.9988530582410567
697.864842,0.9988347793973429
697.984044,0.9987719546655773
698.103246,0.9987752506184661
698.222448,0.9987697573696941
698.34165,0.9986283415845244
698.460852,0.9986358313251728
698.580054,0.998433528199745
698.699256,0.9982591170976218
698.818458,0.9979579877496397
698.93766,0.9976403882707775
699.056862,0.9970929337243012
699.176064,0.9964621729096106
699.295266,0.9961659687385362
699.414468,0.9952441450626993
699.53367,0.9938128199177577
699.652872,0.9916431145362822
699.772074,0.9890523663247883
699.891276,0.9866943137817177
700.010478,0.9884205637451292
700.12968,0.9954457024090672
700.248882,0.9974019807088192
700.368084,0.9976779002545973
700.487286,0.9977201029223582
700.606488,0.9977856552864919
700.72569,0.9978862371497855
700.844892,0.9979966094710911
700.964094,0.9979598838716177
701.083296,0.997909089006269
701.202498,0.9978644834669316
701.3217,0.9980200626669876
701.440902,0.9980822412537347
701.560104,0.998177562659299
701.679306,0.9982566214529486
701.798508,0.99825302773558
701.91771,0.9983304951762302
702.036912,0.9983616435735921
702.156114,0.9984020780389492
702.275316,0.9984319307073778
702.394518,0.9984279369876424
702.51372,0.9984069702211175
702.632922,0.9984959322453635
702.752124,0.9983476666084211
702.871326,0.9984456093185268
702.990528,0.9984119622684487
703.10973,0.9984566921262996
703.228932,0.9984561928980784
703.348134,0.9985144045909787
703.467336,0.9984319307073778
703.586538,0.9985010245876034
703.70574,0.9984629824232745
703.824942,0.9985291827135245
703.944144,0.9985164016217849
704.063346,0.9984515001649997
704.182548,0.9985330769849309
704.30175,0.9985436614916448
704.420952,0.998522392738168
704.540154,0.9985127071179337
704.659356,0.9985706225344775
704.778558,0.9985603373100344
704.89776,0.9985383692242633
705.016962,0.9985839036120762
705.136164,0.99861146490816
705.255366,0.9985798094264644
705.374568,0.9985853016305198
705.49377,0.9986376288712869
705.612972,0.9985613358708709
705.732174,0.9986464169210884
705.851376,0.9986421227507282
705.970578,0.9987142273149342
706.08978,0.9986845659428565
706.208982,0.9986862637080617
706.328184,0.9986218505214001
706.447386,0.9987607684823279
706.566588,0.9987826415826672
706.68579,0.9987922299420504
706.804992,0.9987519794262371
706.924194,0.9987120301460509
707.043396,0.9987853382994399
707.162598,0.9988385749767162
707.2818,0.9988762319008214
707.401002,0.9989347677630948
707.520204,0.9988068124150593
707.639406,0.9987390956088033
707.758608,0.9988411719603872
707.87781,0.9989609401968675
707.997012,0.999008601760282
708.116214,0.9988833239472447
708.235416,0.9989004049981267
708.354618,0.9988227934519059
708.47382,0.9990008994336549
708.593022,0.9989403618134576
708.712224,0.9990855583568208
708.831426,0.9989671337738969
708.950628,0.9988578527472431
709.06983,0.9989765241090889
709.189032,0.9990901141973542
709.308234,0.9991119645370843
709.427436,0.9990712815262001
709.546638,0.9990162042446687
709.66584,0.998887818932316
709.785042,0.9991001850764625
709.904244,0.9991356437712416
710.023446,0.9991897184555303
