nu,[0]DL-Limonene-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2060.911964,0.9993498114642321
2061.031566,0.9996659857951691
2061.151168,0.9999940574176572
2061.27077,0.9996781817945912
2061.390372,0.9993045419431351
2061.509974,0.999098466625622
2061.629576,0.9990457955428834
2061.749178,0.9992074042700659
2061.86878,0.9997865227895031
2061.988382,0.999766487268343
2062.107984,0.9998078784577076
2062.227586,0.9995125088624358
2062.347188,0.9990808526749227
2062.46679,0.9985537468335567
2062.586392,0.9995508409021628
2062.705994,0.9998302944016244
2062.825596,0.9998327039955375
2062.945198,0.9999507072149293
2063.0648,0.9992747331332495
2063.184402,0.999173092076947
2063.304004,0.9990121981977218
2063.423606,0.9993051515190916
2063.543208,0.9996578585437419
2063.66281,1.0
2063.782412,0.9997722959285081
2063.902014,0.9997566596120762
2064.021616,0.998927175887709
2064.141218,0.9988761320132031
2064.26082,0.9994122328028542
2064.380422,0.9995825971368234
2064.500024,1.0
2064.619626,1.0
2064.739228,0.9999912884379458
2064.85883,0.9994738584610284
2064.978432,0.9987808437755303
2065.098034,0.9993825806817984
2065.217636,1.0
2065.337238,1.0
2065.45684,0.9999255197737897
2065.576442,0.9997404736827825
2065.696044,0.9998286346847133
2065.815646,0.9995190257052384
2065.935248,0.9992029877830995
2066.05485,0.9994500512772645
2066.174452,0.9998794572658593
2066.294054,1.0
2066.413656,0.9999558069765404
2066.533258,0.9997776447245994
2066.65286,0.9996646062570606
2066.772462,0.9996396249506929
2066.892064,0.999553679630582
2067.011666,0.9998007398549403
2067.131268,1.0
2067.25087,0.9998662689427952
2067.370472,0.9999081712165209
2067.490074,0.9996043083066156
2067.609676,0.999675162771041
2067.729278,0.9997300264494194
2067.84888,1.0
2067.968482,1.0
2068.088084,1.0
2068.207686,0.9997311661422992
2068.327288,0.9996659658018496
2068.44689,0.9997477718148785
2068.566492,0.9999637926555017
2068.686094,1.0
2068.805696,1.0
2068.925298,1.0
2069.0449,1.0
2069.164502,0.9996318577809826
2069.284104,0.9994359891139706
2069.403706,0.9998368533098689
2069.523308,0.9999510042003334
2069.64291,1.0
2069.762512,1.0
2069.882114,1.0
2070.001716,1.0
2070.121318,0.9998111978253742
2070.24092,0.999905870430466
2070.360522,1.0
2070.480124,1.0
2070.599726,1.0
2070.719328,1.0
2070.83893,1.0
2070.958532,0.9999819521628641
2071.078134,0.999717489913492
2071.197736,1.0
2071.317338,1.0
2071.43694,1.0
2071.556542,1.0
2071.676144,1.0
2071.795746,0.999918579314844
2071.915348,1.0
2072.03495,1.0
2072.154552,1.0
2072.274154,1.0
2072.393756,1.0
2072.513358,1.0
2072.63296,1.0
2072.752562,1.0
2072.872164,1.0
2072.991766,1.0
2073.111368,1.0
2073.23097,1.0
2073.350572,1.0
2073.470174,0.9999907300429663
2073.589776,1.0
2073.709378,1.0
2073.82898,1.0
2073.948582,1.0
2074.068184,1.0
2074.187786,1.0
2074.307388,1.0
2074.42699,1.0
2074.546592,1.0
2074.666194,1.0
2074.785796,1.0
2074.905398,1.0
2075.025,1.0
2075.144602,1.0
2075.264204,0.9998574901554927
2075.383806,1.0
2075.503408,1.0
2075.62301,1.0
2075.742612,1.0
2075.862214,1.0
2075.981816,1.0
2076.101418,1.0
2076.22102,0.9998552904714341
2076.340622,1.0
2076.460224,1.0
2076.579826,1.0
2076.699428,1.0
2076.81903,1.0
2076.938632,0.999865988980279
2077.058234,1.0
2077.177836,1.0
2077.297438,1.0
2077.41704,1.0
2077.536642,1.0
2077.656244,1.0
2077.775846,1.0
2077.895448,0.9999769342660181
2078.01505,1.0
2078.134652,1.0
2078.254254,1.0
2078.373856,1.0
2078.493458,1.0
2078.61306,1.0
2078.732662,0.9998643092068286
2078.852264,1.0
2078.971866,1.0
2079.091468,1.0
2079.21107,1.0
2079.330672,1.0
2079.450274,0.9999989537005474
2079.569876,0.9998813570386329
2079.689478,1.0
2079.80908,1.0
2079.928682,1.0
2080.048284,1.0
2080.167886,1.0
2080.287488,1.0
2080.40709,1.0
2080.526692,1.0
2080.646294,1.0
2080.765896,1.0
2080.885498,1.0
2081.0051,1.0
2081.124702,1.0
2081.244304,0.9999972268038453
2081.363906,1.0
2081.483508,1.0
2081.60311,1.0
2081.722712,1.0
2081.842314,1.0
2081.961916,0.9999921741306222
2082.081518,0.9998720381878112
2082.20112,0.9998201361774371
2082.320722,1.0
2082.440324,1.0
2082.559926,1.0
2082.679528,1.0
2082.79913,1.0
2082.918732,0.9995430744223018
2083.038334,0.9997031740615382
2083.157936,1.0
2083.277538,1.0
2083.39714,1.0
2083.516742,1.0
2083.636344,0.9999471033990746
2083.755946,0.9996597778886729
2083.875548,0.9996142544189651
2083.99515,0.9999644696312185
2084.114752,1.0
2084.234354,1.0
2084.353956,1.0
2084.473558,0.9999450655089545
2084.59316,0.9997224285300905
2084.712762,0.9996751827645444
2084.832364,0.9999702934412485
2084.951966,0.9999665325600473
2085.071568,1.0
2085.19117,1.0
2085.310772,1.0
2085.430374,0.999800029996667
2085.549976,0.9996586482737622
2085.669578,0.999624080675382
2085.78918,1.0
2085.908782,0.9999381729113732
2086.028384,1.0
2086.147986,0.999829304570123
2086.267588,0.9998842966941438
2086.38719,0.9996512908131863
2086.506792,0.9993531592917081
2086.626394,0.9997930414188824
2086.745996,1.0
2086.865598,1.0
2086.9852,0.9998322540709219
2087.104802,0.999932121303863
2087.224404,0.9992682378685939
2087.344006,0.9992477530796874
2087.463608,0.999896375369403
2087.58321,0.999985917099165
2087.702812,0.9999248698224131
2087.822414,0.999936961986979
2087.942016,0.9995067516869653
2088.061618,0.999395152993743
2088.18122,0.9990524292289896
2088.300822,0.999853860679391
2088.420424,0.9998756677298974
2088.540026,0.9998607896906545
2088.659628,0.9999980458019094
2088.77923,0.9993512105549475
2088.898832,0.9992397391448435
2089.018434,0.9993742958345453
2089.138036,0.9996989853140142
2089.257638,0.9998125475714024
2089.37724,1.0
2089.496842,0.9998594598766886
2089.616444,0.9995930628214031
2089.736046,0.9992507608199508
2089.855648,0.9989010043385494
2089.97525,0.9993506808989463
2090.094852,0.9997288767605501
2090.214454,0.9997451724740509
2090.334056,1.0
2090.453658,0.9994244157122267
2090.57326,0.9991907576133778
2090.692862,0.9988558550335354
2090.812464,0.9998519809558999
2090.932066,0.9996075370337458
2091.051668,1.0
2091.17127,0.9999771852602601
2091.290872,0.9998234955787385
2091.410474,0.9991323066637644
2091.530076,0.9989117925276525
2091.649678,0.9990355853470272
2091.76928,0.9996720737795605
2091.888882,0.9999556129851327
2092.008484,0.9999623687080749
2092.128086,0.9999032546801303
2092.247688,0.9989486530528693
2092.36729,0.9988527585851843
2092.486892,0.9991527491198844
2092.606494,0.9998617395588558
2092.726096,0.999812957494631
2092.845698,0.9997546401056635
2092.9653,0.9997496313474635
2093.084902,0.9992998252368286
2093.204504,0.9989251780353551
2093.324106,0.9993413669940031
2093.443708,0.9997571394953879
2093.56331,0.9997792943590742
2093.682912,1.0
2093.802514,0.9998551504917031
2093.922116,0.9993203510660386
2094.041718,0.9991871805168686
2094.16132,0.9992394393729668
2094.280922,1.0
2094.400524,1.0
2094.520126,1.0
2094.639728,0.9994215773509166
2094.75933,0.9997478018073122
2094.878932,0.998983716765956
2094.998534,0.9992180358934075
2095.118136,0.9999589368431145
2095.237738,0.9997408535842347
2095.35734,1.0
2095.476942,0.999879987202112
2095.596544,0.9995728012753712
2095.716146,0.9991707540146471
2095.835748,0.9996349666408946
2095.95535,0.9995696026475249
2096.074952,0.9999187433015043
2096.194554,0.9999981015018021
2096.314156,1.0
2096.433758,0.9997129811977796
2096.55336,0.9997462521994203
2096.672962,0.9992689273639158
2096.792564,0.9996092763523735
2096.912166,0.9998716182416433
2097.031768,1.0
2097.15137,0.9997643077797764
2097.270972,0.9998954954609798
2097.390574,0.9996889383896977
2097.510176,0.9996569688486437
2097.629778,0.9997351150882046
2097.74938,0.9999966153057281
2097.868982,1.0
2097.988584,1.0
2098.108186,1.0
2098.227788,0.9998272949152405
2098.34739,0.9998408826605069
2098.466992,0.9997140608883823
2098.586594,0.9999350271108296
2098.706196,1.0
2098.825798,1.0
2098.9454,1.0
2099.065002,1.0
2099.184604,0.9992847259305448
2099.304206,0.9994653629693373
2099.423808,0.9997526306008564
2099.54341,1.0
2099.663012,1.0
2099.782614,1.0
2099.902216,0.9997354150087842
2100.021818,0.9999374539560854
2100.14142,0.9997100920314388
2100.261022,0.9999454224894065
2100.380624,1.0
2100.500226,1.0
2100.619828,0.9999523921332905
2100.73943,0.9999962133071696
2100.859032,0.9994959170925007
2100.978634,1.0
2101.098236,1.0
2101.217838,1.0
2101.33744,1.0
2101.457042,1.0
2101.576644,1.0
2101.696246,0.9999362200340285
2101.815848,0.9998455019360553
2101.93545,1.0
2102.055052,1.0
2102.174654,1.0
2102.294256,1.0
2102.413858,1.0
2102.53346,0.9998867764102745
2102.653062,0.999770576321638
2102.772664,0.9998573001825877
2102.892266,1.0
2103.011868,1.0
2103.13147,1.0
2103.251072,1.0
2103.370674,1.0
2103.490276,1.0
2103.609878,1.0
2103.72948,1.0
2103.849082,1.0
2103.968684,1.0
2104.088286,1.0
2104.207888,1.0
2104.32749,1.0
2104.447092,1.0
2104.566694,1.0
2104.686296,1.0
2104.805898,1.0
2104.9255,1.0
2105.045102,1.0
2105.164704,1.0
2105.284306,1.0
2105.403908,1.0
2105.52351,1.0
2105.643112,1.0
2105.762714,1.0
2105.882316,1.0
2106.001918,1.0
2106.12152,1.0
2106.241122,1.0
2106.360724,1.0
2106.480326,1.0
2106.599928,1.0
2106.71953,1.0
2106.839132,1.0
2106.958734,1.0
2107.078336,1.0
2107.197938,1.0
2107.31754,1.0
2107.437142,1.0
2107.556744,1.0
2107.676346,1.0
2107.795948,1.0
2107.91555,1.0
2108.035152,1.0
2108.154754,1.0
2108.274356,1.0
2108.393958,1.0
2108.51356,1.0
2108.633162,1.0
2108.752764,1.0
2108.872366,1.0
2108.991968,1.0
2109.11157,1.0
2109.231172,1.0
2109.350774,1.0
2109.470376,1.0
2109.589978,1.0
2109.70958,1.0
2109.829182,1.0
2109.948784,1.0
2110.068386,1.0
2110.187988,1.0
2110.30759,1.0
2110.427192,1.0
2110.546794,1.0
2110.666396,1.0
2110.785998,1.0
2110.9056,1.0
2111.025202,1.0
2111.144804,1.0
2111.264406,1.0
2111.384008,1.0
2111.50361,1.0
2111.623212,1.0
2111.742814,1.0
2111.862416,1.0
2111.982018,1.0
2112.10162,1.0
2112.221222,1.0
2112.340824,1.0
2112.460426,1.0
2112.580028,1.0
2112.69963,1.0
2112.819232,0.999997997502005
2112.938834,1.0
2113.058436,1.0
2113.178038,1.0
2113.29764,1.0
2113.417242,1.0
2113.536844,1.0
2113.656446,1.0
2113.776048,1.0
2113.89565,1.0
2114.015252,1.0
2114.134854,1.0
2114.254456,1.0
2114.374058,1.0
2114.49366,1.0
2114.613262,1.0
2114.732864,0.9999974117033497
2114.852466,1.0
2114.972068,1.0
2115.09167,1.0
2115.211272,1.0
2115.330874,1.0
2115.450476,1.0
2115.570078,1.0
2115.68968,1.0
2115.809282,1.0
2115.928884,1.0
2116.048486,1.0
2116.168088,0.9999671125408044
2116.28769,1.0
2116.407292,0.9999618557275113
2116.526894,0.9999992880402534
2116.646496,1.0
2116.766098,1.0
2116.8857,1.0
2117.005302,1.0
2117.124904,1.0
2117.244506,1.0
2117.364108,1.0
2117.48371,1.0
2117.603312,1.0
2117.722914,1.0
2117.842516,1.0
2117.962118,0.9999970096044712
2118.08172,1.0
2118.201322,1.0
2118.320924,1.0
2118.440526,1.0
2118.560128,1.0
2118.67973,1.0
2118.799332,1.0
2118.918934,1.0
2119.038536,1.0
2119.158138,1.0
2119.27774,1.0
2119.397342,1.0
2119.516944,0.9999944157155922
2119.636546,1.0
2119.756148,1.0
2119.87575,1.0
2119.995352,1.0
2120.114954,1.0
2120.234556,1.0
2120.354158,1.0
2120.47376,1.0
2120.593362,0.9999108529738323
2120.712964,1.0
2120.832566,1.0
2120.952168,1.0
2121.07177,1.0
2121.191372,1.0
2121.310974,1.0
2121.430576,1.0
2121.550178,1.0
2121.66978,1.0
2121.789382,1.0
2121.908984,1.0
2122.028586,1.0
2122.148188,1.0
2122.26779,0.9999833411387604
2122.387392,1.0
2122.506994,1.0
2122.626596,1.0
2122.746198,1.0
2122.8658,1.0
2122.985402,1.0
2123.105004,0.9999352610956533
2123.224606,0.9999588338473493
2123.344208,1.0
2123.46381,1.0
2123.583412,1.0
2123.703014,1.0
2123.822616,1.0
2123.942218,1.0
2124.06182,0.9998316141784841
2124.181422,0.9999468104146162
2124.301024,1.0
2124.420626,1.0
2124.540228,1.0
2124.65983,1.0
2124.779432,0.9998277148427925
2124.899034,0.999880707115962
2125.018636,1.0
2125.138238,1.0
2125.25784,1.0
2125.377442,1.0
2125.497044,1.0
2125.616646,0.9999507002152743
2125.736248,0.9996757125925317
2125.85585,1.0
2125.975452,1.0
2126.095054,1.0
2126.214656,1.0
2126.334258,1.0
2126.45386,1.0
2126.573462,0.9998110578518163
2126.693064,0.9999846261181793
2126.812666,0.9997387841228097
2126.932268,1.0
2127.05187,1.0
2127.171472,0.9999980291019422
2127.291074,0.9997329356680292
2127.410676,0.9999500362482299
2127.530278,0.9998527408436941
2127.64988,1.0
2127.769482,1.0
2127.889084,1.0
2128.008686,1.0
2128.128288,0.999670094430814
2128.24789,0.9998525708687427
2128.367492,0.9996439034174437
2128.487094,0.9998091382164281
2128.606696,1.0
2128.726298,1.0
2128.8459,1.0
2128.965502,0.9998857365285678
2129.085104,0.9996710141277239
2129.204706,0.9996781518042462
2129.324308,0.9998640992353457
2129.44391,0.9999576648961558
2129.563512,1.0
2129.683114,1.0
2129.802716,0.9992585250285262
2129.922318,0.9994601057953545
2130.04192,0.99966344664679
2130.161522,0.9992374408960866
2130.281124,1.0
2130.400726,0.9999412537256299
2130.520328,0.9997825836383635
2130.63993,0.9994321912644278
2130.759532,0.9993814014110489
2130.879134,0.9987794454833279
2130.998736,0.9991681162073384
2131.118338,0.9993960524497855
2131.23794,0.9996479919693697
2131.357542,0.9998301144321876
2131.477144,0.9998126675489153
2131.596746,0.9992213133339403
2131.716348,0.9987284091576529
2131.83595,0.9988364774179112
2131.955552,0.9995901040303162
2132.075154,0.9993145050590844
2132.194756,0.999244315673329
2132.314358,0.999128549933354
2132.43396,0.9987581717077055
2132.553562,0.9984739655764884
2132.673164,0.9982996472405323
2132.792766,0.9988804271898055
2132.912368,0.9995597869222222
2133.03197,0.9994152210498978
2133.151572,0.9994646433545351
2133.271174,0.9989085960150308
2133.390776,0.9983077335004242
2133.510378,0.9986343333725493
2133.62998,0.9989725282109841
2133.749582,0.9991396403218098
2133.869184,0.9994968965989794
2133.988786,0.9990348160899226
2134.108388,0.9984318308641897
2134.22799,0.9985235909657583
2134.347592,0.9980847364624568
2134.467194,0.9984731667976354
2134.586796,0.9992880235755816
2134.706398,0.9988140038499979
2134.826,0.9984543956785487
2134.945602,0.998526087277856
2135.065204,0.9985278846264307
2135.184806,0.9981700763556528
2135.304408,0.9985112093499964
2135.42401,0.9986661903158994
2135.543612,0.99858360403695
2135.663214,0.9984696721476672
2135.782816,0.9983009450309173
2135.902418,0.9978554029414485
2136.02202,0.9977770743667544
2136.141622,0.9978762583373081
2136.261224,0.9982701978353196
2136.380826,0.9983045389207884
2136.500428,0.9984814541593123
2136.62003,0.9982896642939747
2136.739632,0.9977923404727777
2136.859234,0.9974096607336388
2136.978836,0.9975919041260818
2137.098438,0.9977136177627661
2137.21804,0.9984072697432534
2137.337642,0.9978923242743978
2137.457244,0.9977446471387827
2137.576846,0.9975693588038117
2137.696448,0.9973608885937175
2137.81605,0.9972987549458413
2137.935652,0.9978054116380538
2138.055254,0.9979209641950854
2138.174856,0.9980836385698505
2138.294458,0.9977197038343969
2138.41406,0.9972382207486475
2138.533662,0.9970000089932378
2138.653264,0.9972200711781916
2138.772866,0.9973571983652566
2138.892468,0.9980280468594257
2139.01207,0.9980420193498889
2139.131672,0.9977754779247126
2139.251274,0.9970442767763746
2139.370876,0.9971424904745824
2139.490478,0.9965836490523087
2139.61008,0.9974779856355003
2139.729682,0.9977396584280189
2139.849284,0.9976807935247034
2139.968886,0.9975062146619326
2140.088488,0.9970611269670359
2140.20809,0.9970932328522262
2140.327692,0.9966973657340789
2140.447294,0.9970269283568904
2140.566896,0.9971867645840374
2140.686498,0.9973600907053257
2140.8061,0.9974175403010829
2140.925702,0.9970587340232028
2141.045304,0.9970715961638322
2141.164906,0.9968533610781336
2141.284508,0.9970588337290811
2141.40411,0.9974174405593338
2141.523712,0.9975775389060922
2141.643314,0.9973541065627339
2141.762916,0.996850171152482
2141.882518,0.9961381760957176
2142.00212,0.9965492675095015
2142.121722,0.9964104578648536
2142.241324,0.9969741870274008
2142.360926,0.9972026199796443
2142.480528,0.9972102984693804
2142.60013,0.9971126763598405
2142.719732,0.9964321798496037
2142.839334,0.9965551471675247
2142.958936,0.9964791129105396
2143.078538,0.9968497724124933
2143.19814,0.9974118550373061
2143.317742,0.9970854555553414
2143.437344,0.996714210061894
2143.556946,0.9965223610425176
2143.676548,0.9966212209641041
2143.79615,0.9962362009149874
2143.915752,0.9969677067162462
2144.035354,0.9971777899435421
2144.154956,0.9973111215270752
2144.274558,0.9970501593549612
2144.39416,0.9966506217237816
2144.513762,0.9966386619880795
2144.633364,0.996954546829373
2144.752966,0.9972512846549078
2144.872568,0.9970900421589862
2144.99217,0.9972582654383331
2145.111772,0.9967635486364117
2145.231374,0.9970026011966311
2145.350976,0.9968421963830119
2145.470578,0.9964184291804017
2145.59018,0.996706535392024
2145.709782,0.9974979353947099
2145.829384,0.9974935464134499
2145.948986,0.9975622760865078
2146.068588,0.997075983288507
2146.18819,0.996661784273255
2146.307792,0.9968527629662963
2146.427394,0.9971212515657305
2146.546996,0.9975716532159755
2146.666598,0.9980523990408645
2146.7862,0.9976295140498099
2146.905802,0.9973026444185701
2147.025404,0.997004694904292
2147.145006,0.9968233562435401
2147.264608,0.9969451755006781
2147.38421,0.9974561411068132
2147.503812,0.9979625783669418
2147.623414,0.9973655762009097
2147.743016,0.9977807661487593
2147.862618,0.9970525522782152
2147.98222,0.9968612362507929
2148.101822,0.9973490200697611
2148.221424,0.9972993533252738
2148.341026,0.9979758513574992
2148.460628,0.9976721137395568
2148.58023,0.9974160441758945
2148.699832,0.9971031041240942
2148.819434,0.9971535588176559
2148.939036,0.9971921494071052
2149.058638,0.9975714537016648
2149.17824,0.9981290524085624
2149.297842,0.9981577989392199
2149.417444,0.9979371306456533
2149.537046,0.9973002508950957
2149.656648,0.9973115204516037
2149.77625,0.9975475122740742
2149.895852,0.9980871318686988
2150.015454,0.9980805445153668
2150.135056,0.9982990482609236
2150.254658,0.9979007066051274
2150.37426,0.9974126529671093
2150.493862,0.9977893471002462
2150.613464,0.9969007127373778
2150.733066,0.9980736577833689
2150.852668,0.9983436732257415
2150.97227,0.9984647796582603
2151.091872,0.9986013789832984
2151.211474,0.9979650732765063
2151.331076,0.9975902082212863
2151.450678,0.9975223743935036
2151.57028,0.9984049734091739
2151.689882,0.9984253410783809
2151.809484,0.9986010794029296
2151.929086,0.9987597697220587
2152.048688,0.9975592834041686
2152.16829,0.9982349595192959
2152.287892,0.9977961320908755
2152.407494,0.9982698983543051
2152.527096,0.9985627338577198
2152.646698,0.998658101152519
2152.7663,0.9986510107051719
2152.885902,0.998366934904325
2153.005504,0.9983497631407223
2153.125106,0.9977422525545031
2153.244708,0.998410364810587
2153.36431,0.9990799435117605
2153.483912,0.9989864140256325
2153.603514,0.9985987826230883
2153.723116,0.998721717699728
2153.842718,0.9984694724537528
2153.96232,0.9981573996761801
2154.081922,0.9982543254653596
2154.201524,0.9989126915486702
2154.321126,0.9993413869808306
2154.440728,0.9990335373261764
2154.56033,0.9990487127608655
2154.679932,0.9983465684265919
2154.799534,0.9984893421939579
2154.919136,0.9983789153794267
2155.038738,0.9987222170607116
2155.15834,0.9990565453334772
2155.277942,0.9994712298482372
2155.397544,0.999058073891161
2155.517146,0.9988144033756793
2155.636748,0.9982117009157029
2155.75635,0.9988187981687227
2155.875952,0.9991130435785887
2155.995554,0.9992685676271668
2156.115156,0.99973264574552
2156.234758,0.9993122965764686
2156.35436,0.9990011991339697
2156.473962,0.9991007745457455
2156.593564,0.9986722821982406
2156.713166,0.9991927859726746
2156.832768,0.9995936625774208
2156.95237,0.9994597260005865
2157.071972,0.9995953019123717
2157.191574,0.9996511808515504
2157.311176,0.9989255776055062
2157.430778,0.99896493604862
2157.55038,0.9990938108376155
2157.669982,0.9992438859983658
2157.789584,0.9999532840912221
2157.909186,0.9993092586717046
2158.028788,0.99948723151072
2158.14839,0.9985808080067731
2158.267992,0.9986943530995597
2158.387594,0.9985841033288768
2158.507196,0.999571891664536
2158.626798,0.999601379470283
2158.7464,0.999961622736426
2158.866002,0.9994752177464002
2158.985604,0.9992424570806304
2159.105206,0.9987102324660146
2159.224808,0.9992635213336422
2159.34441,0.9997308462283772
2159.464012,0.9999497872607018
2159.583614,0.9999948006135169
2159.703216,0.9991920066026054
2159.822818,0.9991423979510227
2159.94242,0.998902602581435
2160.062022,0.9986972493173832
2160.181624,0.9993715275715799
2160.301226,0.9998881062605715
2160.420828,0.9998202761522661
2160.54043,0.9996366960108828
2160.660032,0.9990574644659217
2160.779634,0.9989108935074438
2160.899236,0.9988971086322292
2161.018838,0.9993441651537481
2161.13844,0.9999966729055348
2161.258042,0.9998718782082978
2161.377644,0.9998135073919088
2161.497246,0.9996447131293333
2161.616848,0.9992969172785683
2161.73645,0.9989784221662878
2161.856052,0.9995796583683078
2161.975654,0.9996763323916656
2162.095256,0.9998164368497771
2162.214858,0.9995848262085004
2162.33446,0.999512938652907
2162.454062,0.9993372197359357
2162.573664,0.999142427925295
2162.693266,0.9991309778186802
2162.812868,0.9999949299128529
2162.93247,0.9999314473498403
2163.052072,0.9998537306983976
2163.171674,0.9992329043684027
2163.291276,0.9990832804443446
2163.410878,0.9992248305991536
2163.53048,0.9994086649075519
2163.650082,0.9995662540949649
2163.769684,0.9996888184270324
2163.889286,1.0
2164.008888,0.9995307001556373
2164.12849,0.9993984809851436
2164.248092,0.9989733273893264
2164.367694,0.9993485422907774
2164.487296,0.999819986204428
2164.606898,0.9998091782087944
2164.7265,0.9992431565505953
2164.846102,0.9996675152852974
2164.965704,0.9993338719618571
2165.085306,0.9991013040692963
2165.204908,0.9991272710496286
2165.32451,0.9991675266983238
2165.444112,0.999981648168397
2165.563714,0.99995024823766
2165.683316,0.9991992307869286
2165.802918,0.9992432264976187
2165.92252,0.9988948111715215
2166.042122,0.9987168239753008
2166.161724,0.9995625557066667
2166.281326,0.9999682195050106
2166.400928,0.999999687270049
2166.52053,0.9995988005020509
2166.640132,0.9988220942761953
2166.759734,0.998769357861871
2166.879336,0.9993219200002212
2166.998938,0.9992421173382527
2167.11854,0.9994673619020622
2167.238142,0.9997176798598331
2167.357744,0.9996553094194528
2167.477346,0.9992757823722702
2167.596948,0.9991467242469722
2167.71655,0.9990809126197757
2167.836152,0.999760778617999
2167.955754,0.9998607796920467
2168.075356,0.9996617472203752
2168.194958,0.9994657927395358
2168.31456,0.9989619391583072
2168.434162,0.9990052650771243
2168.553764,0.998980120431049
2168.673366,0.999290871550507
2168.792968,0.999439756994752
2168.91257,0.9995604766187132
2169.032172,0.9995538895368767
2169.151774,0.9990936010279372
2169.271376,0.9987612678628369
2169.390978,0.998760668606256
2169.51058,0.9991766391477199
2169.630182,0.9992000401386333
2169.749784,0.9995513106911684
2169.869386,0.9996210518190063
2169.988988,0.9992903918910038
2170.10859,0.9988634463668806
2170.228192,0.9988087101498058
2170.347794,0.9988472649101197
2170.467396,0.9991227050484331
2170.586998,0.9998214759373173
2170.7066,0.9998485914634296
2170.826202,0.9990080622957827
2170.945804,0.9989686322257213
2171.065406,0.9986017784239298
2171.185008,0.9991157411874481
2171.30461,0.9993069802491922
2171.424212,0.9999492812862375
2171.543814,0.9995045727646218
2171.663416,0.9994076055349285
2171.783018,0.9993084292453641
2171.90262,0.9986981481453121
2172.022222,0.9993725769122347
2172.141824,0.9994982059407715
2172.261426,0.9996277393062126
2172.381028,0.9994254251313964
2172.50063,0.9989751255429341
2172.620232,0.9990904938516697
2172.739834,0.998942559484671
2172.859436,0.9990463350277586
2172.979038,0.9991201373063807
2173.09864,0.9992504310672541
2173.218242,0.9997037938776983
2173.337844,0.9993781834081173
2173.457446,0.9986709839251176
2173.577048,0.9988481638730626
2173.69665,0.9984248418658351
2173.816252,0.9986193539698945
2173.935854,0.9990893349073691
2174.055456,0.9995844963455622
2174.175058,0.9994724192197084
2174.29466,0.9997050834964242
2174.414262,0.9985580406238997
2174.533864,0.9988596506929962
2174.653466,0.9992785303844502
2174.773068,0.9994893204412169
2174.89267,0.9995082109678881
2175.012272,0.9992854154372436
2175.131874,0.9992918708418782
2175.251476,0.9987636648927563
2175.371078,0.9988463659479858
2175.49068,0.9987223169329383
2175.610282,0.9995429444817105
2175.729884,0.9998852565835294
2175.849486,0.999453229533481
2175.969088,0.999410543797608
2176.08869,0.9992906217278203
2176.208292,0.9992200243392775
2176.327894,0.9989075971069342
2176.447496,0.9990629892689763
2176.567098,0.9994357092719328
2176.6867,0.9993689591900543
2176.806302,0.9996209618531157
2176.925904,0.9990994557335935
2177.045506,0.9989294734228557
2177.165108,0.9990877763292223
2177.28471,0.9990082820775805
2177.404312,0.9998401727737322
2177.523914,0.9997800441938262
2177.643516,0.999539176211913
2177.763118,0.9990768263871995
2177.88272,0.9989908095755244
2178.002322,0.9992124203038256
2178.121924,0.9990914729608334
2178.241526,0.9997593889514824
2178.361128,0.9999349441162257
2178.48073,0.9995620059474123
2178.600332,0.999154767410476
2178.719934,0.9991103859414274
2178.839536,0.9991041115479053
2178.959138,0.9996205819972224
2179.07874,0.9996471322724663
2179.198342,0.9999304194208408
2179.317944,0.9998570102240126
2179.437546,0.9993609342895321
2179.557148,0.9994152010615935
2179.67675,0.9999531330982876
2179.796352,0.9991931157063484
2179.915954,0.9992647604211768
2180.035556,0.9995817574877944
2180.155158,0.9998862264726988
2180.27476,0.9995715917930135
2180.394362,0.9995621958642115
2180.513964,0.9996140045154327
2180.633566,0.9997032840288933
2180.753168,0.9998556704165166
2180.87277,1.0
2180.992372,0.9998734280109102
2181.111974,0.9999424956534383
2181.231576,0.9994290730408556
2181.351178,0.9991919766268457
2181.47078,0.9992130697921099
2181.590382,1.0
2181.709984,0.999823335606992
2181.829586,1.0
2181.949188,1.0
2182.06879,0.9995454433421953
2182.188392,0.9989580432143417
2182.307994,0.9999574719043451
2182.427596,0.9999682325045975
2182.547198,0.999907456282434
2182.6668,0.9996871489480996
2182.786402,0.9997390240601466
2182.906004,0.9996203021034986
2183.025606,0.9989918085668335
2183.145208,0.9994819142527924
2183.26481,0.9997509110278106
2183.384412,0.9999769762650502
2183.504014,1.0
2183.623616,1.0
2183.743218,0.9994466431584005
2183.86282,0.9992503011647065
2183.982422,0.9997128612322291
2184.102024,1.0
2184.221626,1.0
2184.341228,1.0
2184.46083,0.9999671515395225
2184.580432,0.9998894061159546
2184.700034,0.9994371184772763
2184.819636,0.9997414034418554
2184.939238,0.9998731980400482
2185.05884,1.0
2185.178442,1.0
2185.298044,0.99994421555601
2185.417646,0.9998179265773779
2185.537248,0.9992115110209369
2185.65685,0.9992647404358819
2185.776452,0.9997375244527352
2185.896054,0.9998947655375345
2186.015656,1.0
2186.135258,0.9999086501726496
2186.25486,0.999832783982157
2186.374462,0.9994285033664463
2186.494064,0.9996916175596428
2186.613666,0.9995327292050181
2186.733268,1.0
2186.85287,1.0
2186.972472,1.0
2187.092074,0.9999214310866987
