nu,[0]HFC-1234yf-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1385.094514,0.15237662907736776
1385.213516,0.13650418574892356
1385.332518,0.1405769856083274
1385.45152,0.12325498754272576
1385.570522,0.1299507170523865
1385.689524,0.10984335209581135
1385.808526,0.1177607800450085
1385.927528,0.11479584375233655
1386.04653,0.12004363227448604
1386.165532,0.11264657685551384
1386.284534,0.11625142227103091
1386.403536,0.10166217218870374
1386.522538,0.10124621058670685
1386.64154,0.10440267304312723
1386.760542,0.12252992415649985
1386.879544,0.1187541368550576
1386.998546,0.13742183448393525
1387.117548,0.13610889705588805
1387.23655,0.1306020977323057
1387.355552,0.13804162622463131
1387.474554,0.14440982711875688
1387.593556,0.15404661924647106
1387.712558,0.13390830557714223
1387.83156,0.14305873482614415
1387.950562,0.131743292983841
1388.069564,0.12453107448049335
1388.188566,0.14094296133318504
1388.307568,0.11447486496983161
1388.42657,0.13288117116657386
1388.545572,0.1225789459298635
1388.664574,0.1441068846826967
1388.783576,0.1264889912870887
1388.902578,0.12886370288030502
1389.02158,0.12000762458622696
1389.140582,0.1279392163648009
1389.259584,0.15693869933105398
1389.378586,0.1528191626652523
1389.497588,0.14425106364484558
1389.61659,0.14024000538089082
1389.735592,0.1506946010205121
1389.854594,0.15460218649679647
1389.973596,0.13760059904055014
1390.092598,0.15590631453285717
1390.2116,0.14181952222429833
1390.330602,0.13440468404165207
1390.449604,0.1431159697662995
1390.568606,0.15978917322164884
1390.687608,0.1453224808703222
1390.80661,0.15427786256447115
1390.925612,0.14390527620300608
1391.044614,0.14191883064374705
1391.163616,0.15300265573427285
1391.282618,0.17413925217159731
1391.40162,0.1420750272498387
1391.520622,0.17021379745507825
1391.639624,0.15794632797907632
1391.758626,0.15484974799157405
1391.877628,0.1538003417302289
1391.99663,0.18193605496283208
1392.115632,0.15789895118755662
1392.234634,0.1364086662546227
1392.353636,0.15337030310841335
1392.472638,0.15031833504640033
1392.59164,0.14555518295173675
1392.710642,0.14315891099809208
1392.829644,0.14233099259859164
1392.948646,0.14507564252488317
1393.067648,0.15132884933391166
1393.18665,0.15512872854513235
1393.305652,0.14288716730545328
1393.424654,0.15001799881265335
1393.543656,0.16060617960048473
1393.662658,0.13945685621505094
1393.78166,0.14230252924650202
1393.900662,0.16091162141956672
1394.019664,0.14149371214839765
1394.138666,0.13981991581416536
1394.257668,0.1379588260914205
1394.37667,0.1531863691271441
1394.495672,0.13045851441010534
1394.614674,0.1318223626781675
1394.733676,0.1426729972222144
1394.852678,0.13937320719853635
1394.97168,0.15796212340163218
1395.090682,0.15480330003471846
1395.209684,0.13717469767172208
1395.328686,0.1520569739117025
1395.447688,0.14864416256044846
1395.56669,0.1578358042373136
1395.685692,0.15615596430266698
1395.804694,0.1456425422666815
1395.923696,0.13687324505630713
1396.042698,0.12716116262150617
1396.1617,0.14206082045746518
1396.280702,0.12753046522306125
1396.399704,0.10948146647358296
1396.518706,0.1279392163648009
1396.637708,0.11611200423185936
1396.75671,0.12000762458622696
1396.875712,0.09964912630485033
1396.994714,0.09686858624534864
1397.113716,0.09107244411503415
1397.232718,0.09707222402129173
1397.35172,0.09210739921709943
1397.470722,0.1018249618612152
1397.589724,0.12358822567813177
1397.708726,0.16141122142588088
1397.827728,0.17166678116605583
1397.94673,0.1677970610001859
1398.065732,0.16482021585614334
1398.184734,0.18499989897223285
1398.303736,0.1789408454689266
1398.422738,0.1922805068423602
1398.54174,0.18347075453871567
1398.660742,0.18575995560941286
1398.779744,0.18622493648235003
1398.898746,0.18446417643833968
1399.017748,0.18783337731834826
1399.13675,0.21980818484776174
1399.255752,0.20727683749684403
1399.374754,0.22022621740414292
1399.493756,0.198612418324132
1399.612758,0.21154870993312117
1399.73176,0.20521439850380374
1399.850762,0.20597509820488344
1399.969764,0.20781645847762442
1400.088766,0.21425251134700346
1400.207768,0.2056663671637441
1400.32677,0.23797253764847287
1400.445772,0.2204024688692522
1400.564774,0.22181756815753562
1400.683776,0.21768635297621938
1400.802778,0.2368093244138152
1400.92178,0.2190840133778749
1401.040782,0.22476497011397548
1401.159784,0.22999447317996144
1401.278786,0.2508249483728111
1401.397788,0.22775153568745873
1401.51679,0.24424096000076556
1401.635792,0.2287329758750829
1401.754794,0.24147242369687225
1401.873796,0.24212528020052348
1401.992798,0.26265864962247815
1402.1118,0.2661487276366024
1402.230802,0.2732686231482344
1402.349804,0.2720416770432743
1402.468806,0.27681662378921856
1402.587808,0.2580246902489503
1402.70681,0.28616119730492295
1402.825812,0.29156275889025945
1402.944814,0.2934640894531121
1403.063816,0.27848251621154657
1403.182818,0.29349343732942673
1403.30182,0.28596095455994686
1403.420822,0.30486079999894355
1403.539824,0.2988839225094225
1403.658826,0.3012243328394146
1403.777828,0.27149813741000095
1403.89683,0.29966203181170503
1404.015832,0.30678748572646974
1404.134834,0.2835122349373651
1404.253836,0.31292241330005816
1404.372838,0.3148055916654229
1404.49184,0.32595367791394736
1404.610842,0.3185741566960709
1404.729844,0.3138312054102764
1404.848846,0.32491229324873516
1404.967848,0.3217758801995644
1405.08685,0.3305821790229142
1405.205852,0.3231301809371299
1405.324854,0.33618287373838907
1405.443856,0.348540793887764
1405.562858,0.34366085312447836
1405.68186,0.3255953259979296
1405.800862,0.3570783691018764
1405.919864,0.36823277500807244
1406.038866,0.36225749784888645
1406.157868,0.36834326141270696
1406.27687,0.35155117078191017
1406.395872,0.35929913224220306
1406.514874,0.37741496271500147
1406.633876,0.3651306661538433
1406.752878,0.3752885808610149
1406.87188,0.3812614190128265
1406.990882,0.39118292090219337
1407.109884,0.3854321911092514
1407.228886,0.3820781920849934
1407.347888,0.3992609762867696
1407.46689,0.3847274951929479
1407.585892,0.35232543473569317
1407.704894,0.380731833787398
1407.823896,0.43453881747706175
1407.942898,0.4130899141128837
1408.0619,0.39674957134185823
1408.180902,0.3746136690183497
1408.299904,0.37684926465054563
1408.418906,0.3851740380321461
1408.537908,0.39384021406477665
1408.65691,0.3906551802640567
1408.775912,0.3995805128653885
1408.894914,0.38082322039346106
1409.013916,0.3628738593540686
1409.132918,0.3581512126699016
1409.25192,0.35200848449343414
1409.370922,0.3604507310407583
1409.489924,0.41386311496975886
1409.608926,0.42512586540861813
1409.727928,0.4360623679963494
1409.84693,0.4200716445459328
1409.965932,0.45936967542214074
1410.084934,0.48370986717104325
1410.203936,0.4830862837401809
1410.322938,0.4708856480026077
1410.44194,0.4884491046149126
1410.560942,0.49177695931632354
1410.679944,0.4989946024612706
1410.798946,0.5165258206985807
1410.917948,0.5275561361776098
1411.03695,0.5151330820259912
1411.155952,0.5377561899867694
1411.274954,0.5640964677501032
1411.393956,0.5651240581450185
1411.512958,0.5589976554622309
1411.63196,0.5567661308649419
1411.750962,0.5636791907754906
1411.869964,0.5946632500252689
1411.988966,0.5960027487087436
1412.107968,0.5838740425391261
1412.22697,0.6041335477144729
1412.345972,0.6187153293765445
1412.464974,0.5943065590932339
1412.583976,0.632553801713753
1412.702978,0.6246398720721571
1412.82198,0.609485573342804
1412.940982,0.6124977561491038
1413.059984,0.6331803400627598
1413.178986,0.6235290020674795
1413.297988,0.6179177011824449
1413.41699,0.6249897683623348
1413.535992,0.6085963736794292
1413.654994,0.6229992276017668
1413.773996,0.6240217846025854
1413.892998,0.617417390497669
1414.012,0.639812573131947
1414.131002,0.6247960515617978
1414.250004,0.6588561853068223
1414.369006,0.6546006002128715
1414.488008,0.6462040229899046
1414.60701,0.6154817404524716
1414.726012,0.6439655809730997
1414.845014,0.6400045456983317
1414.964016,0.6571453842301753
1415.083018,0.6821675341907034
1415.20202,0.6417862337342767
1415.321022,0.6720113827408424
1415.440024,0.680607157850214
1415.559026,0.6541817898623428
1415.678028,0.6391794721212551
1415.79703,0.658658558096794
1415.916032,0.6425568394857359
1416.035034,0.6517723072870811
1416.154036,0.6439333834989946
1416.273038,0.6856966158675307
1416.39204,0.6776190649807741
1416.511042,0.6619336199841238
1416.630044,0.6915429627617484
1416.749046,0.6654711453088666
1416.868048,0.6624037597341741
1416.98705,0.6517332021218105
1417.106052,0.6623772641137006
1417.225054,0.6649722290668625
1417.344056,0.6843265931152221
1417.463058,0.7038077799148161
1417.58206,0.6968047754960348
1417.701062,0.6975507556340167
1417.820064,0.7020996032847796
1417.939066,0.7004656155440736
1418.058068,0.6991429858095082
1418.17707,0.734503880644198
1418.296072,0.715037707440279
1418.415074,0.7216031102713576
1418.534076,0.6972996825578537
1418.653078,0.695739479348891
1418.77208,0.6972717911283837
1418.891082,0.719132251548287
1419.010084,0.7294313653175113
1419.129086,0.7086170679354253
1419.248088,0.6914807266957649
1419.36709,0.7272318056011625
1419.486092,0.7436089404568191
1419.605094,0.7308112942200039
1419.724096,0.7517586129344122
1419.843098,0.7403442487076914
1419.9621,0.7589039937766044
1420.081102,0.7917259260698154
1420.200104,0.7752730415488812
1420.319106,0.7699805686286786
1420.438108,0.7607427654578964
1420.55711,0.7703348411666845
1420.676112,0.777835668595035
1420.795114,0.7763591839293127
1420.914116,0.7625783665334999
1421.033118,0.801420099989227
1421.15212,0.7965781800185222
1421.271122,0.796267575100211
1421.390124,0.8067753711133245
1421.509126,0.8026953715204094
1421.628128,0.81548683542539
1421.74713,0.833843119860781
1421.866132,0.8481820369611166
1421.985134,0.8343352324604403
1422.104136,0.8148917472691334
1422.223138,0.8122151588229166
1422.34214,0.8304230576802687
1422.461142,0.852373898852669
1422.580144,0.8288633289362413
1422.699146,0.8385760534861622
1422.818148,0.8697408371886024
1422.93715,0.8436395070315311
1423.056152,0.8564323059584473
1423.175154,0.8705065459877863
1423.294156,0.8595124234396458
1423.413158,0.8900211967202091
1423.53216,0.839121305108508
1423.651162,0.8660696035804588
1423.770164,0.8912948374676144
1423.889166,0.8916692599225623
1424.008168,0.8824351299634815
1424.12717,0.8888382553589519
1424.246172,0.8723452539545495
1424.365174,0.903598639530282
1424.484176,0.906074270526922
1424.603178,0.9046293293609262
1424.72218,0.9093311042753477
1424.841182,0.895914763996942
1424.960184,0.8797478030738374
1425.079186,0.8898877035529389
1425.198188,0.9055633887205566
1425.31719,0.9118224407708555
1425.436192,0.8796070546855169
1425.555194,0.8847412938874555
1425.674196,0.9676720891235813
1425.793198,0.9067459203769194
1425.9122,0.9013604913551095
1426.031202,0.9292606583772123
1426.150204,0.9179429832867106
1426.269206,0.9121480194945549
1426.388208,0.9050790418819232
1426.50721,0.9262352749389643
1426.626212,0.9259324455193678
1426.745214,0.9329926089290377
1426.864216,0.9350698935756049
1426.983218,0.9750797660473879
1427.10222,0.9401658341214499
1427.221222,0.9410838839109738
1427.340224,0.9258824465172949
1427.459226,0.9398810070271951
1427.578228,0.9477523926791106
1427.69723,0.9398650291858877
1427.816232,0.9315298913276581
1427.935234,0.9684029574189333
1428.054236,0.9407517399268155
1428.173238,0.9535132098248799
1428.29224,0.9349950909762628
1428.411242,0.9562001747839421
1428.530244,0.9400031995004473
1428.649246,0.9474264219262131
1428.768248,0.9556753649614635
1428.88725,0.9630798044047405
1429.006252,0.9341110038593375
1429.125254,0.914644329685905
1429.244256,0.9563474409500626
1429.363258,0.9611007853659715
1429.48226,0.9443881703032148
1429.601262,0.9288955306907599
1429.720264,0.9633263843955603
1429.839266,0.9509326872136937
1429.958268,0.9440312590353195
1430.07727,0.9372136573045201
1430.196272,0.9464160570595316
1430.315274,0.9204036087306551
1430.434276,0.9324870639500633
1430.553278,0.9666256341573788
1430.67228,0.9510658271094788
1430.791282,0.9473402100445178
1430.910284,0.9526678185942032
1431.029286,0.9658265652184791
1431.148288,0.9808389520686887
1431.26729,0.9406012316894072
1431.386292,0.9343679197097091
1431.505294,0.941221292188585
1431.624296,0.9555196025719545
1431.743298,0.9629960201064272
1431.8623,0.9379168312047499
1431.981302,0.9375454896700693
1432.100304,0.9663666131977835
1432.219306,0.9470532094436612
1432.338308,0.933675809539691
1432.45731,0.9543030457095462
1432.576312,0.9406492035754961
1432.695314,0.9682451206009242
1432.814316,0.9504592406334444
1432.933318,0.9440482517509161
1433.05232,0.9445931247729262
1433.171322,0.9364332833988416
1433.290324,0.9390157751201766
1433.409326,0.9598281701191489
1433.528328,0.9714077217577669
1433.64733,0.963669389639716
1433.766332,0.9667194013915293
1433.885334,0.9327118204145414
1434.004336,0.9610508094245183
1434.123338,0.9502368591907798
1434.24234,0.9591670762829163
1434.361342,0.9279977228726228
1434.480344,0.942648323149257
1434.599346,0.9794559642346883
1434.718348,0.9706561430795959
1434.83735,0.953658154848316
1434.956352,0.9322791425189036
1435.075354,0.9525115938827303
1435.194356,0.9592390165113623
1435.313358,0.9460640557626059
1435.43236,0.9586598110830374
1435.551362,0.9558808572545602
1435.670364,0.9613160960557905
1435.789366,0.9633051914482269
1435.908368,0.938020945751264
1436.02737,0.9929555294282219
1436.146372,0.9633678083206973
1436.265374,0.9613747381262149
1436.384376,0.9497979511573962
1436.503378,0.9342791589735384
1436.62238,0.9563350085141413
1436.741382,0.9324460354218838
1436.860384,0.9452980541499725
1436.979386,0.9336197906717014
1437.098388,0.9236786954594975
1437.21739,0.9455098246315106
1437.336392,0.9805094455409903
1437.455394,0.9471943308851546
1437.574396,0.9699808014501617
1437.693398,0.9541513235875067
1437.8124,0.9713193276770786
1437.931402,0.9416016224121614
1438.050404,0.9636134984359775
1438.169406,0.9442078093877027
1438.288408,0.9710823546730076
1438.40741,0.9575436227090968
1438.526412,0.9547029824665979
1438.645414,0.946734106283981
1438.764416,0.9704678540524646
1438.883418,0.9793364778958665
1439.00242,0.9649326237778515
1439.121422,0.9568381730492913
1439.240424,0.939988159569575
1439.359426,0.9423542627482424
1439.478428,0.970858060556046
1439.59743,0.9583061308707601
1439.716432,0.9613439746268134
1439.835434,0.9487746206402969
1439.954436,0.9390711786852979
1440.073438,1.0
1440.19244,1.0
1440.311442,1.0
1440.430444,1.0
1440.549446,1.0
1440.668448,1.0
1440.78745,1.0
1440.906452,1.0
1441.025454,1.0
1441.144456,1.0
1441.263458,1.0
1441.38246,1.0
1441.501462,1.0
1441.620464,1.0
1441.739466,1.0
1441.858468,1.0
1441.97747,1.0
1442.096472,1.0
1442.215474,1.0
1442.334476,1.0
1442.453478,1.0
1442.57248,1.0
1442.691482,1.0
1442.810484,1.0
1442.929486,1.0
1443.048488,1.0
1443.16749,1.0
1443.286492,1.0
1443.405494,1.0
1443.524496,1.0
1443.643498,1.0
1443.7625,1.0
1443.881502,1.0
1444.000504,1.0
1444.119506,1.0
1444.238508,1.0
1444.35751,1.0
1444.476512,1.0
1444.595514,1.0
1444.714516,1.0
1444.833518,1.0
1444.95252,1.0
1445.071522,1.0
1445.190524,1.0
1445.309526,1.0
1445.428528,1.0
1445.54753,1.0
1445.666532,1.0
1445.785534,1.0
1445.904536,1.0
1446.023538,1.0
1446.14254,1.0
1446.261542,1.0
1446.380544,1.0
1446.499546,1.0
1446.618548,1.0
1446.73755,1.0
1446.856552,1.0
1446.975554,1.0
1447.094556,1.0
1447.213558,1.0
1447.33256,1.0
1447.451562,1.0
1447.570564,1.0
1447.689566,1.0
1447.808568,1.0
1447.92757,1.0
1448.046572,1.0
1448.165574,1.0
1448.284576,1.0
1448.403578,1.0
1448.52258,1.0
1448.641582,1.0
1448.760584,1.0
1448.879586,1.0
1448.998588,1.0
1449.11759,1.0
1449.236592,1.0
1449.355594,1.0
1449.474596,1.0
1449.593598,1.0
1449.7126,1.0
1449.831602,1.0
1449.950604,1.0
1450.069606,1.0
1450.188608,1.0
1450.30761,1.0
1450.426612,1.0
1450.545614,1.0
1450.664616,1.0
1450.783618,1.0
1450.90262,1.0
1451.021622,1.0
1451.140624,1.0
1451.259626,1.0
1451.378628,1.0
1451.49763,1.0
1451.616632,1.0
1451.735634,1.0
1451.854636,1.0
1451.973638,1.0
1452.09264,1.0
1452.211642,1.0
1452.330644,1.0
1452.449646,1.0
1452.568648,1.0
1452.68765,1.0
1452.806652,1.0
1452.925654,1.0
1453.044656,1.0
1453.163658,1.0
1453.28266,1.0
1453.401662,1.0
1453.520664,1.0
1453.639666,1.0
1453.758668,1.0
1453.87767,1.0
1453.996672,1.0
1454.115674,1.0
1454.234676,1.0
1454.353678,1.0
1454.47268,1.0
1454.591682,1.0
1454.710684,1.0
1454.829686,1.0
1454.948688,1.0
1455.06769,1.0
1455.186692,1.0
1455.305694,1.0
1455.424696,1.0
1455.543698,1.0
1455.6627,1.0
1455.781702,1.0
1455.900704,1.0
1456.019706,1.0
1456.138708,1.0
1456.25771,1.0
1456.376712,1.0
1456.495714,1.0
1456.614716,1.0
1456.733718,1.0
1456.85272,1.0
1456.971722,1.0
1457.090724,1.0
1457.209726,1.0
1457.328728,1.0
1457.44773,1.0
1457.566732,1.0
1457.685734,1.0
1457.804736,1.0
1457.923738,1.0
1458.04274,1.0
1458.161742,1.0
1458.280744,1.0
1458.399746,1.0
1458.518748,1.0
1458.63775,1.0
1458.756752,1.0
1458.875754,1.0
1458.994756,1.0
1459.113758,1.0
1459.23276,1.0
1459.351762,1.0
1459.470764,1.0
1459.589766,1.0
1459.708768,1.0
1459.82777,1.0
1459.946772,1.0
1460.065774,1.0
1460.184776,1.0
1460.303778,1.0
1460.42278,1.0
1460.541782,1.0
1460.660784,1.0
1460.779786,1.0
1460.898788,1.0
1461.01779,1.0
1461.136792,1.0
1461.255794,1.0
1461.374796,1.0
1461.493798,1.0
1461.6128,1.0
1461.731802,1.0
1461.850804,1.0
1461.969806,1.0
1462.088808,1.0
1462.20781,1.0
1462.326812,1.0
1462.445814,1.0
1462.564816,1.0
1462.683818,1.0
1462.80282,1.0
1462.921822,1.0
1463.040824,1.0
1463.159826,1.0
1463.278828,1.0
1463.39783,1.0
1463.516832,1.0
1463.635834,1.0
1463.754836,1.0
1463.873838,1.0
1463.99284,1.0
1464.111842,1.0
1464.230844,1.0
1464.349846,1.0
1464.468848,1.0
1464.58785,1.0
1464.706852,1.0
1464.825854,1.0
1464.944856,1.0
1465.063858,1.0
1465.18286,1.0
1465.301862,1.0
1465.420864,1.0
1465.539866,1.0
1465.658868,1.0
1465.77787,1.0
1465.896872,1.0
1466.015874,1.0
1466.134876,1.0
1466.253878,1.0
1466.37288,1.0
1466.491882,1.0
1466.610884,1.0
1466.729886,1.0
1466.848888,1.0
1466.96789,1.0
1467.086892,1.0
1467.205894,1.0
1467.324896,1.0
1467.443898,1.0
1467.5629,1.0
1467.681902,1.0
1467.800904,1.0
1467.919906,1.0
1468.038908,1.0
1468.15791,1.0
1468.276912,1.0
1468.395914,1.0
1468.514916,1.0
1468.633918,1.0
1468.75292,1.0
1468.871922,1.0
1468.990924,1.0
1469.109926,1.0
1469.228928,1.0
1469.34793,1.0
1469.466932,1.0
1469.585934,1.0
1469.704936,1.0
1469.823938,1.0
1469.94294,1.0
1470.061942,1.0
1470.180944,1.0
1470.299946,1.0
1470.418948,1.0
1470.53795,1.0
1470.656952,1.0
1470.775954,1.0
