nu,[0]Dimethylsulfoxide-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1134.976564,0.9532967868911819
1135.096166,0.9543612599708514
1135.215768,0.9556954343548556
1135.33537,0.9569118524252357
1135.454972,0.9581988065943743
1135.574574,0.9594193703992008
1135.694176,0.9607173826465395
1135.813778,0.961781485661481
1135.93338,0.9628968366243932
1136.052982,0.9636848084733006
1136.172584,0.9648235925517449
1136.292186,0.9656971531295434
1136.411788,0.9667184346726113
1136.53139,0.9679295241366269
1136.650992,0.968258676127501
1136.770594,0.9694115897996742
1136.890196,0.9704416517741375
1137.009798,0.9714339501203356
1137.1294,0.9719819934018814
1137.249002,0.972966137071909
1137.368604,0.9738159073803428
1137.488206,0.9743487303954891
1137.607808,0.974913041662735
1137.72741,0.9758386732820076
1137.847012,0.9764868453303721
1137.966614,0.9772321891058499
1138.086216,0.977807948409703
1138.205818,0.978714796637092
1138.32542,0.9793080775498145
1138.445022,0.9794510669671103
1138.564624,0.980188871369032
1138.684226,0.9810380825870224
1138.803828,0.9814138921355878
1138.92343,0.9819636378296114
1139.043032,0.9823732020547924
1139.162634,0.9826964560106284
1139.282236,0.9832331547810413
1139.401838,0.9837662115962802
1139.52144,0.9843162906413315
1139.641042,0.984956304212125
1139.760644,0.9850144183484237
1139.880246,0.9852449386921456
1139.999848,0.985891471411474
1140.11945,0.9865364553205263
1140.239052,0.9868393685071047
1140.358654,0.9868551580633169
1140.478256,0.9872825588723557
1140.597858,0.9876202672523314
1140.71746,0.9879017791420371
1140.837062,0.9883899231825842
1140.956664,0.9886469379730867
1141.076266,0.9889722563276148
1141.195868,0.9891809514902652
1141.31547,0.9893817756063759
1141.435072,0.9898874788898956
1141.554674,0.9902557855328309
1141.674276,0.9904165170898359
1141.793878,0.9907653041458611
1141.91348,0.9910919142124897
1142.033082,0.9910111435129321
1142.152684,0.9912580351378564
1142.272286,0.9916505518875313
1142.391888,0.9917924672353073
1142.51149,0.9919234916742027
1142.631092,0.992303272672261
1142.750694,0.9924472663236126
1142.870296,0.9928590188412519
1142.989898,0.9927598371794761
1143.1095,0.9931793668300825
1143.229102,0.9934358388517112
1143.348704,0.9935432350705521
1143.468306,0.9935414466943384
1143.587908,0.9937067857468961
1143.70751,0.9939578277862504
1143.827112,0.993992915116859
1143.946714,0.9940410255382135
1144.066316,0.994387509206886
1144.185918,0.994495605004037
1144.30552,0.9945541825202626
1144.425122,0.9948427445425093
1144.544724,0.994914276307378
1144.664326,0.9949410398613789
1144.783928,0.9947027800150876
1144.90353,0.9953023685482059
1145.023132,0.9953442716599761
1145.142734,0.9953366075385912
1145.262336,0.9954022023823543
1145.381938,0.9959030156341263
1145.50154,0.995764993041346
1145.621142,0.9957968580309605
1145.740744,0.9957695735708493
1145.860346,0.9962374960228905
1145.979948,0.9962502479444517
1146.09955,0.9962374960228905
1146.219152,0.9960678512229825
1146.338754,0.996140168374062
1146.458356,0.9965826524691579
1146.577958,0.9963617345847579
1146.69756,0.9965210655642903
1146.817162,0.9967837831418285
1146.936764,0.9969127753089803
1147.056366,0.9966560036516701
1147.175968,0.9969117783967034
1147.29557,0.9970599304944014
1147.415172,0.9970976200721027
1147.534774,0.9969451755006781
1147.654376,0.9972233620098563
1147.773978,0.9972122928919717
1147.89358,0.997370064356101
1148.013182,0.9972402152270835
1148.132784,0.9975822275315434
1148.252386,0.9977054365446435
1148.371988,0.9974658164783075
1148.49159,0.9973993874670407
1148.611192,0.997962378774446
1148.730794,0.9977339713281741
1148.850396,0.9974806788296973
1148.969998,0.9977324747283396
1149.0896,0.9978691734410253
1149.209202,0.9979215629478435
1149.328804,0.997607666202687
1149.448406,0.997982537818103
1149.568008,0.9977976287861962
1149.68761,0.9980897268986152
1149.807212,0.9979417211670124
1149.926814,0.9979306440753855
1150.046416,0.9981846497451531
1150.166018,0.99800828609973
1150.28562,0.9979908211075424
1150.405222,0.9980378275822104
1150.524824,0.9982335619913308
1150.644426,0.9983596468523017
1150.764028,0.9982610137917461
1150.88363,0.9983875014750191
1151.003232,0.9986708840580242
1151.122834,0.9982642082321014
1151.242436,0.9981508118590822
1151.362038,0.9982366565201696
1151.48164,0.9987721544199882
1151.601242,0.998488643251663
1151.720844,0.9985851019134795
1151.840446,0.9982019184889679
1151.960048,0.9984775600892345
1152.07965,0.998209604673332
1152.199252,0.9984832514275473
1152.318854,0.9985194970274278
1152.438456,0.9984459088522545
1152.558058,0.9984633818085473
1152.67766,0.9986189545222328
1152.797262,0.998453097688678
1152.916864,0.9983657368647221
1153.036466,0.9986119642140172
1153.156068,0.9983369843455385
1153.27567,0.9986751783520583
1153.395272,0.9986681876502773
1153.514874,0.9987785465822314
1153.634476,0.9990663860889144
1153.754078,0.9989663346005095
1153.87368,0.9990746484020919
1153.993282,0.9988298851189148
1154.112884,0.9991126838979577
1154.232486,0.9990729499766333
1154.352088,0.9989620390545062
1154.47169,0.9990440372238306
1154.591292,0.9990095508189044
1154.710894,0.9990865374611477
1154.830496,0.9992132096819495
1154.950098,0.9991238840139207
1155.0697,0.9992389497457614
1155.189302,0.9992676083298023
1155.308904,0.999294998630329
1155.428506,0.999323948625778
1155.548108,0.999540595558551
1155.66771,0.9991852720711764
1155.787312,0.9994969165889176
1155.906914,0.9995121490379973
1156.026516,0.9996414343000516
1156.146118,0.9995343684400382
1156.26572,0.9998561703444768
1156.385322,0.999911496916629
1156.504924,1.0000489431976791
1156.624526,1.0000361786544318
1156.744128,0.9998387630000825
1156.86373,0.9998585700021653
1156.983332,0.9997724858852625
1157.102934,0.999984376122054
1157.222536,1.0000301944558434
1157.342138,0.9999452474989728
1157.46174,0.9999506372183822
1157.581342,1.0002549925050632
1157.700944,1.0000283634022338
1157.820546,1.0002688561353341
1157.940148,0.9998557304078587
1158.05975,1.0003190108731495
1158.179352,1.000206821384594
1158.298954,0.9999846711174886
1158.418556,1.0001920884466236
1158.538158,0.9999695254643581
1158.65776,1.0001941588463894
1158.777362,1.0002560627784778
1158.896964,1.0003314649223611
1159.016566,1.00018697747811
1159.136168,1.0003988995392699
1159.25577,1.000410464217392
1159.375372,0.9999624177062321
1159.494974,0.9999906694435299
1159.614576,1.0002384884338458
1159.734178,1.000044278980285
1159.85378,1.000201040205874
1159.973382,1.0000788441080333
1160.092984,1.0003791818712782
1160.212586,1.0002267357006542
1160.332188,1.000302205654931
1160.45179,1.0001016051614549
1160.571392,1.000274237596256
1160.690994,0.9998868264046146
1160.810596,1.0000473431206502
1160.930198,1.0003178004878786
1161.0498,1.00020261052274
1161.169402,1.0001342590119344
1161.289004,1.0002105221566797
1161.408606,1.0001585325649591
1161.528208,1.000074962809571
1161.64781,0.9999695684630486
1161.767412,1.0001343190199918
1161.887014,1.0002217545839134
1162.006616,0.9999481683433067
1162.126218,0.9999264467051763
1162.24582,0.9999987427007904
1162.365422,0.9999399838010441
1162.485024,0.9997718160379213
1162.604626,0.9998879262807285
1162.724228,0.999633777075992
1162.84383,0.9996431436883657
1162.963432,0.9996485317794311
1163.083034,0.9998141272764756
1163.202636,0.9996374757278097
1163.322238,0.9997253477238438
1163.44184,0.9997742054954171
1163.561442,0.9995440139932333
1163.681044,0.9996726435928049
1163.800646,0.9995945921999593
1163.920248,0.9996049080693805
1164.03985,0.9996729135044552
1164.159452,0.9996670054549947
1164.279054,0.9997694165884422
1164.398656,0.9999039596121734
1164.518258,0.9999591968324719
1164.63786,0.9997653175422372
1164.757462,0.9995852060508066
1164.877064,0.9998576901270108
1164.996666,1.000174045144099
1165.116268,0.9998216559051991
1165.23587,0.9998364033833862
1165.355472,0.9998088982622637
1165.475074,1.0000896850214611
1165.594676,0.9998263650762885
1165.714278,1.0002112223042903
1165.83388,1.0000494122207435
1165.953482,1.0004337440397542
1166.073084,1.0002288861904478
1166.192686,1.0004536428648163
1166.312288,1.0004852877140007
1166.43189,1.0002358378053635
1166.551492,1.0000584737095206
1166.671094,1.0002985645615292
1166.790696,1.0005339424965738
1166.910298,1.0003855042876864
1167.0299,1.0005094197101712
1167.149502,1.0006706547884245
1167.269104,1.0007088511162903
1167.388706,1.0006048128255638
1167.508308,1.000601550859191
1167.62791,1.000627126561687
1167.747512,1.0006155293604961
1167.867114,1.000412234945481
1167.986716,1.0006620590644186
1168.106318,1.0006023413347285
1168.22592,1.0010981024735097
1168.345522,1.000960721197245
1168.465124,1.0007297861644353
1168.584726,1.00069542169362
1168.704328,1.0007531634852862
1168.82393,1.0009336856132827
1168.943532,1.00079475565104
1169.063134,1.000715165609063
1169.182736,1.0007877801359026
1169.302338,1.0007115330196048
1169.42194,1.0008768842383784
1169.541542,1.0006439372386227
1169.661144,1.000591464846392
1169.780746,1.000549400865401
1169.900348,1.0006745774250798
1170.01995,1.000512341201942
1170.139552,1.000472541612628
1170.259154,1.000481075679806
1170.378756,1.0005073286476691
1170.498358,1.0002040008053348
1170.61796,1.000494132043036
1170.737562,1.0002887716865183
1170.857164,1.0002144629939003
1170.976766,1.0001548019805901
1171.096368,1.000209812007461
1171.21597,1.000232066923363
1171.335572,1.0003240424904287
1171.455174,1.0001112061829491
1171.574776,1.0003972788943654
1171.694378,1.0003935374155388
1171.81398,1.0003531923577385
1171.933582,1.0004840371081727
1172.053184,1.0004150861244134
1172.172786,1.0006192616633813
1172.292388,1.0004843072388994
1172.41199,1.0004534327695733
1172.531592,1.000432823641133
1172.651194,1.0000184511702208
1172.770796,0.9998980951926476
1172.890398,1.0003117085710236
1173.01,1.0004699804062
1173.129602,1.0003015854677557
1173.249204,1.0005423270061429
1173.368806,1.0003417483826775
1173.488408,1.0003848140219265
1173.60801,1.0003054766484916
1173.727612,1.0001356692022338
1173.847214,1.0001019351950389
1173.966816,1.0001826966870073
1174.086418,1.00016505361985
1174.20602,1.000130808554693
1174.325622,1.0003516218044592
1174.445224,1.0008035026354285
1174.564826,1.0005968980727973
1174.684428,1.0004022508811967
1174.80403,1.0005280093478865
1174.923632,1.0003757405728115
1175.043234,1.0007633612119795
1175.162836,1.0005377145166472
1175.282438,1.0007890911687534
1175.40204,1.0008687771684497
1175.521642,1.0006497710097821
1175.641244,1.0005205254263665
1175.760846,1.000955396100373
1175.880448,1.0012022220902932
1176.00005,1.0007529233045558
1176.119652,1.000663500018821
1176.239254,1.0009242468531312
1176.358856,1.000772738408606
1176.478458,1.000871459500367
1176.59806,1.0008061647762863
1176.717662,1.000676338613886
1176.837264,1.0008040831016285
1176.956866,1.0007974277766047
1177.076468,1.0007073700682865
1177.19607,1.0007383924776034
1177.315672,1.000747529260836
1177.435274,1.0008417540762797
1177.554876,1.0005966679355371
1177.674478,1.0007982884627626
1177.79408,1.0006668422404927
1177.913682,1.0010433439049649
1178.033284,1.0008284629860384
1178.152886,1.0008345680582833
1178.272488,1.000672536051024
1178.39209,1.0008610504913151
1178.511692,1.0009962259036982
1178.631294,1.0008399525627436
1178.750896,1.000935997772767
1178.870498,1.0009352971178138
1178.9901,1.0008252002905673
1179.109702,1.0007439265762157
1179.229304,1.0006899679184331
1179.348906,1.0007478094701836
1179.468508,1.000995655336012
1179.58811,1.00080281208125
1179.707712,1.0007010656317141
1179.827314,1.000551562054441
1179.946916,1.000835658968557
1180.066518,1.000671885614087
1180.18612,1.000786499128364
1180.305722,1.0008342978329863
1180.425324,1.000626866398668
1180.544926,1.0005698222870725
1180.664528,1.000863612698884
1180.78413,1.000607794632349
1180.903732,1.000432283407554
1181.023334,1.000600260084023
1181.142936,1.0005987992087098
1181.262538,1.000603582082401
1181.38214,1.000393587435217
1181.501742,1.0004392564448705
1181.621344,1.00036597695323
1181.740946,1.0003801022205487
1181.860548,1.0005693520193666
1181.98015,1.0003703785732123
1182.099752,1.000507088525939
1182.219354,1.0005029664452258
1182.338956,1.000218273818264
1182.458558,1.0005077788760683
1182.57816,1.0002645049752736
1182.697762,1.0005143422286256
1182.817364,1.000179506109294
1182.936966,1.0002698063911988
1183.056568,1.0004393064668347
1183.17617,1.0001181169752607
1183.295772,1.0000535384331308
1183.415374,1.0002193340501961
1183.534976,1.0002413691248409
1183.654578,1.000338277202833
1183.77418,1.0001735450572014
1183.893782,1.0000787921039347
1184.013384,1.0002289362018932
1184.132986,1.0001272480953523
1184.252588,1.000197309462952
1184.37219,1.000187867644916
1184.491792,1.0001775357576077
1184.611394,0.9999796912062263
1184.730996,0.9999407227569652
1184.850598,1.0002192640348453
1184.9702,1.0001087059080591
1185.089802,0.9998798472189236
1185.209404,1.0001185270237727
1185.329006,0.9999157405500269
1185.448608,0.9997833634690828
1185.56821,0.9998046990737094
1185.687812,0.9999318953192291
1185.807414,0.999841842508215
1185.927016,0.9998542306253879
1186.046618,0.9997907618933466
1186.16622,0.9999427846368614
1186.285822,0.9999940013179922
1186.405424,0.9998681586918292
1186.525026,0.9999541300520582
1186.644628,0.9997103719503038
1186.76423,0.9999426386452255
1186.883832,0.9998152270726204
1187.003434,0.9998453619576948
1187.123036,0.9996810908623329
1187.242638,0.9996486517372621
1187.36224,0.9997186295920801
1187.481842,0.9995288710161297
1187.601444,0.9997211988722596
1187.721046,0.9996024390483068
1187.840648,0.9995136283170726
1187.96025,0.9998072685750877
1188.079852,0.9994585566333911
1188.199454,0.9995995601974279
1188.319056,0.9996275993583389
1188.438658,0.9996764823431268
1188.55826,0.9994138918285377
1188.677862,0.9995022539167028
1188.797464,0.9996462925692279
1188.917066,0.9992436361874255
1189.036668,0.9994528797249119
1189.15627,0.9992844561237052
1189.275872,0.9992054758016367
1189.395474,0.9991381915703816
1189.515076,0.9991937252143348
1189.634678,0.9989849155471353
1189.75428,0.998817699468649
1189.873882,0.9986616963281545
1189.993484,0.9988479641034498
1190.113086,0.998796125239343
1190.232688,0.9987804442632727
1190.35229,0.9985160022153041
1190.471892,0.9983574504634947
1190.591494,0.9981505124138835
1190.711096,0.9982612134439689
1190.830698,0.9986170571480217
1190.9503,0.9983497631407223
1191.069902,0.9984333285130592
1191.189504,0.9986604979348379
1191.309106,0.9987306063625699
1191.428708,0.9989291737440585
1191.54831,0.9989249782503394
1191.667912,0.9989986017342285
1191.787514,0.9991002450224753
1191.907116,0.9992426669215685
1192.026718,0.999225060420891
1192.14632,0.9989857147353874
1192.265922,0.9990846691710695
1192.385524,0.9990649074717571
1192.505126,0.9989699308857873
1192.624728,0.9991429474794926
1192.74433,0.9989886117981609
1192.863932,0.9987775478041843
1192.983534,0.9987887341753632
1193.103136,0.9992273786257203
1193.222738,0.9986049739547337
1193.34234,0.9987515799255252
1193.461942,0.9988012191125711
1193.581544,0.9987374976275287
1193.701146,0.9989240792182635
1193.820748,0.9985283838904978
1193.94035,0.9989592419647128
1194.059952,0.9989001053280502
1194.179554,0.9990306900846524
1194.299156,0.9990018884450348
1194.418758,0.9990381229006366
1194.53836,0.9988663430750754
1194.657962,0.99900020013327
1194.777564,0.9987811434098284
1194.897166,0.9990397013821178
1195.016768,0.9989528486460227
1195.13637,0.9988497620314033
1195.255972,0.9988452672175875
1195.375574,0.9988700388873819
1195.495176,0.9986336343287606
1195.614778,0.9987258124671647
1195.73438,0.9986366302341574
1195.853982,0.9988049146839186
1195.973584,0.9987378971226076
1196.093186,0.9987211184668771
1196.212788,0.9989652357381458
1196.33239,0.9987924297005164
1196.451992,0.9986766763659494
1196.571594,0.998747884551516
1196.691196,0.998458489349963
1196.810798,0.9983377830154455
1196.9304,0.9985988824829716
1197.050002,0.9985004254871684
1197.169604,0.9986157589466912
1197.289206,0.9982896642939747
1197.408808,0.9984392192870752
1197.52841,0.9984041746855146
1197.648012,0.9984318308641897
1197.767614,0.9982282713674725
1197.887216,0.9979657718523021
1198.006818,0.9979199662746201
1198.12642,0.9978909272261217
1198.246022,0.9982428456066261
1198.365624,0.9982179896692281
1198.485226,0.9982604148353176
1198.604828,0.9983538563831423
1198.72443,0.9984906402309465
1198.844032,0.9982890653203558
1198.963634,0.9985998810823533
1199.083236,0.9987179225644114
1199.202838,0.9985578409123116
1199.32244,0.9985110096477745
1199.442042,0.9984728672557303
1199.561644,0.9983999813967869
1199.681246,0.9985166013250852
1199.800848,0.998685864233636
1199.92045,0.9983475667736594
1200.040052,0.9985277847736472
1200.159654,0.9985613358708709
1200.279256,0.9985109097966786
1200.398858,0.9982743905789552
1200.51846,0.9984069702211175
1200.638062,0.9985697238213216
1200.757664,0.998433528199745
1200.877266,0.9984934360086531
1200.996868,0.9984502021788932
1201.11647,0.9984243426535391
1201.236072,0.9985187980640245
1201.355674,0.9983119264017101
1201.475276,0.9985626340014514
1201.594878,0.9986137617171705
1201.71448,0.9985271856571561
1201.834082,0.998515203402822
1201.953684,0.9983485651217253
1202.073286,0.9984626828844246
1202.192888,0.998374822034265
1202.31249,0.9984688733722491
1202.432092,0.9984702712296503
1202.551694,0.9985574414892551
1202.671296,0.9985220931814951
1202.790898,0.998178760473093
1202.9105,0.9982633097947182
1203.030102,0.9982629104894742
1203.149704,0.9979894239213709
1203.269306,0.9981668822165191
1203.388908,0.9982566214529486
1203.50851,0.9979620793857773
1203.628112,0.9979155754364284
1203.747714,0.9979196668986752
1203.867316,0.9977058356268979
1203.986918,0.997664032628164
1204.10652,0.9979847333821013
1204.226122,0.9977969303281005
1204.345724,0.998212499485383
1204.465326,0.9980909246070061
1204.584928,0.9979037003117378
1204.70453,0.99789471921885
1204.824132,0.9980843372286421
1204.943734,0.9979219621165485
1205.063336,0.9977989259239567
1205.182938,0.9977427514257542
1205.30254,0.9975688600192569
1205.422142,0.9974955414025377
1205.541744,0.9976794965405148
1205.661346,0.9972953641358389
1205.780948,0.9970894439051404
1205.90055,0.9971510659368749
1206.020152,0.9972122928919717
1206.139754,0.9975369383264862
1206.259356,0.9973695656711935
1206.378958,0.9972611574914964
1206.49856,0.9970602296124255
1206.618162,0.9971845707755685
1206.737764,0.9971432881888939
1206.857366,0.9972133898260972
1206.976968,0.9971465787671743
1207.09657,0.9972554731190991
1207.216172,0.9969934288148932
1207.335774,0.9967207883973889
1207.455376,0.9967474011977183
1207.574978,0.9967240775814177
1207.69458,0.9967397262722777
1207.814182,0.9971048989112969
1207.933784,0.9971787871218306
1208.053386,0.9974144483115005
1208.172988,0.9971836733098587
1208.29259,0.9971816789445064
1208.412192,0.9972103981904151
1208.531794,0.9969661115691916
1208.651396,0.9972160823058845
1208.770998,0.9971759950251357
1208.8906,0.9973583951946128
1209.010202,0.997320496295679
1209.129804,0.9974172410758656
1209.249406,0.9971212515657305
1209.369008,0.9972420102610865
1209.48861,0.9972895798395014
1209.608212,0.9973582954587782
1209.727814,0.997363082790086
1209.847416,0.9974075661755506
1209.967018,0.9973851247577785
1210.08662,0.9974213304949374
1210.206222,0.9974737962367584
1210.325824,0.9975526995346249
1210.445426,0.9972433066765425
1210.565028,0.9974776863921494
1210.68463,0.997380536796757
1210.804232,0.997402778630723
1210.923834,0.9972298439827757
1211.043436,0.9971628323888749
1211.163038,0.9971968362212213
1211.28264,0.9970989162998513
1211.402242,0.997390311173912
1211.521844,0.9972124923344502
1211.641446,0.9972570687291326
1211.761048,0.9969677067162462
1211.88065,0.997303541991354
1212.000252,0.9971107818475551
1212.119854,0.9972674402565792
1212.239456,0.9968003298899664
1212.359058,0.9967635486364117
1212.47866,0.9970448750031202
1212.598262,0.9969859513922174
1212.717864,0.9970376963058636
1212.837466,0.9971346130800234
1212.957068,0.9971258383340372
1213.07667,0.9972772135253827
1213.196272,0.9969240404869895
1213.315874,0.996877385533629
1213.435476,0.9972414119160599
1213.555078,0.996867217436154
1213.67468,0.9968817718037752
1213.794282,0.9969107814854236
1213.913884,0.996905597562838
1214.033486,0.9971491713516495
1214.153088,0.9970291218185456
1214.27269,0.9967486969701822
1214.392292,0.9972508857544737
1214.511894,0.9968979214192899
1214.631496,0.9971697128361559
1214.751098,0.997224159788865
1214.8707,0.9970028005971713
1214.990302,0.9972602599568585
1215.109904,0.997267938890424
1215.229506,0.9971883600841371
1215.349108,0.9970389924557113
1215.46871,0.9973091269068268
1215.588312,0.9971690148176012
1215.707914,0.9970876491457566
1215.827516,0.9971284308645871
1215.947118,0.9969710964122115
1216.06672,0.9968769867827546
1216.186322,0.9970457723439116
1216.305924,0.9967740147086191
1216.425526,0.9971041012276969
1216.545128,0.9970498602399583
1216.66473,0.9968187708666478
1216.784332,0.9968924384958002
1216.903934,0.9970421829855919
1217.023536,0.9969845556128625
1217.143138,0.9970257319252943
1217.26274,0.9972835961199735
1217.382342,0.9971637298358279
1217.501944,0.9972983560264191
1217.621546,0.9972551739425021
1217.741148,0.9974138498630111
1217.86075,0.9971836733098587
1217.980352,0.997211594843611
1218.099954,0.9970276262759846
1218.219556,0.9972846931325327
1218.339158,0.997043778254361
1218.45876,0.9971485730623262
1218.578362,0.9971342142262579
1218.697964,0.997235029591447
1218.817566,0.9969827610422775
1218.937168,0.996944976111663
1219.05677,0.9967897638624695
1219.176372,0.9968231568788888
1219.295974,0.9969819634563877
1219.415576,0.9968148832810222
1219.535178,0.9969486648148986
1219.65478,0.9965415941096842
1219.774382,0.9966633789333856
1219.893984,0.9962358024205868
1220.013586,0.9957459741116104
1220.133188,0.9956418245298363
1220.25279,0.9952478274728486
1220.372392,0.9944151535638968
1220.491994,0.9948609503313169
1220.611596,0.9953923479493303
1220.731198,0.9956159381789226
1220.8508,0.9955150873925637
1220.970402,0.9958652716250873
1221.090004,0.9958993307997854
1221.209606,0.9953120230280049
1221.329208,0.9947104392559818
1221.44881,0.9945146000514947
1221.568412,0.9952466331761721
1221.688014,0.995032280138037
1221.807616,0.9956588501506044
1221.927218,0.9957569273775684
1222.04682,0.9961999385772528
1222.166422,0.9965793637518312
1222.286024,0.9965969037029844
1222.405626,0.9967761079362479
1222.525228,0.9969920330250699
1222.64483,0.9967074324283095
1222.764432,0.996762352520871
1222.884034,0.9968670180627305
1223.003636,0.9968647252712256
1223.123238,0.9970793733526133
1223.24284,0.99683222801089
1223.362442,0.9968316299117326
1223.482044,0.9970957255884243
1223.601646,0.9968756908435141
1223.721248,0.9966917842444589
1223.84085,0.9969078904483492
1223.960452,0.9967692302048313
1224.080054,0.9969459730571375
1224.199656,0.9968231568788888
1224.319258,0.9967770050351488
1224.43886,0.9968921394281135
1224.558462,0.9968317295949006
1224.678064,0.9964988433923063
1224.797666,0.9968387074414302
1224.917268,0.9965735836082839
1225.03687,0.9967339451986303
1225.156472,0.9964760238300776
1225.276074,0.9968152820070553
1225.395676,0.9967388292069277
1225.515278,0.9966835117369807
1225.63488,0.9965327249289646
1225.754482,0.9964216177244767
1225.874084,0.9962823277189171
1225.993686,0.9960745248999425
1226.113288,0.9961616852340802
1226.23289,0.9959665562734487
1226.352492,0.995934088292945
1226.472094,0.9956861315768524
1226.591696,0.9958940525473196
1226.711298,0.9956820492720817
1226.8309,0.995922734709054
1226.950502,0.9957100283307702
1227.070104,0.9958160770957839
1227.189706,0.9960078897431975
1227.309308,0.9960299017607928
1227.42891,0.996218468068434
1227.548512,0.996341209744432
1227.668114,0.9962930876261599
1227.787716,0.9960869759093224
1227.907318,0.99608169666234
1228.02692,0.9962827262319279
1228.146522,0.9962765492981738
1228.266124,0.9962605093748518
1228.385726,0.9961377776405269
1228.505328,0.9958466491186289
1228.62493,0.9960045033221293
1228.744532,0.9961879842497159
1228.864134,0.9963416082809956
1228.983736,0.995872541468105
1229.103338,0.9959642655530035
1229.22294,0.9960140650112572
1229.342542,0.9958261348889543
1229.462144,0.9956727894720816
1229.581746,0.9956699020251789
1229.701348,0.9960812982297411
1229.82095,0.9958127909081517
1229.940552,0.9957868005334848
1230.060154,0.9954415215458968
1230.179756,0.9958599935531346
1230.299358,0.9956275869535445
1230.41896,0.9957591180452183
1230.538562,0.9957239683687468
1230.658164,0.9956685080882918
1230.777766,0.9954936840482714
1230.897368,0.9955529176846555
1231.01697,0.9957416924131273
1231.136572,0.9957067424930983
1231.256174,0.9956329633570303
1231.375776,0.9956591488483043
1231.495378,0.9954790503986736
1231.61498,0.9956322664141999
1231.734582,0.9954578469207179
1231.854184,0.9953422809734235
1231.973786,0.9953821949991614
1232.093388,0.9952189657043495
1232.21299,0.9953215780692901
1232.332592,0.995265642568405
1232.452194,0.995562375482298
1232.571796,0.995257182846397
1232.691398,0.9953863756131596
1232.811,0.9951326839603906
1232.930602,0.9953815977700236
1233.050204,0.9951624388724747
1233.169806,0.9950391458844567
1233.289408,0.9949554666110506
1233.40901,0.9949708885403028
1233.528612,0.994679305306482
1233.648214,0.9949299960771296
1233.767816,0.9945009752948037
1233.887418,0.9946130618706794
1234.00702,0.9944516492697247
1234.126622,0.9942524805517889
1234.246224,0.9946903463080483
1234.365826,0.9943091545583742
1234.485428,0.9942861862821886
1234.60503,0.9941598205386252
1234.724632,0.9941379492631582
1234.844234,0.9939393403425874
1234.963836,0.9939124049514403
1235.083438,0.993828721050085
1235.20304,0.99382504389062
1235.322642,0.9935263449791221
1235.442244,0.993533895808037
1235.561846,0.993448554911831
1235.681448,0.993429480882688
1235.80105,0.9927570574558237
1235.920652,0.9928410482556451
1236.040254,0.9926662243407448
1236.159856,0.992812554126453
1236.279458,0.9929097552334185
1236.39906,0.9928402539831243
1236.518662,0.9925805609420131
1236.638264,0.9924810101043086
1236.757866,0.9927857485493684
1236.877468,0.9926538160904923
1236.99707,0.9927617234249587
1237.116672,0.9920697119730468
1237.236274,0.9920212009502355
1237.355876,0.9920595929135919
1237.475478,0.9922464153237155
1237.59508,0.991526801620833
1237.714682,0.9916397429554245
1237.834284,0.9918510839022263
1237.953886,0.9921875768558646
1238.073488,0.9926243347099551
1238.19309,0.9924932176958093
1238.312692,0.9924952026842297
1238.432294,0.9922796561354094
1238.551896,0.992560511017187
1238.671498,0.9922058332752373
1238.7911,0.9925206108866421
1238.910702,0.9924583817952419
1239.030304,0.9928084836033256
1239.149906,0.9924625501291989
1239.269508,0.9927417691148593
1239.38911,0.9927718496461813
1239.508712,0.9930804510912318
1239.628314,0.993121863409483
1239.747916,0.9930462897112933
1239.867518,0.9929655583297149
1239.98712,0.9927242970134779
1240.106722,0.9928298292151876
1240.226324,0.9927802882427673
1240.345926,0.9926460734209233
1240.465528,0.992479819127811
1240.58513,0.9925703374148866
1240.704732,0.9922834268052669
1240.824334,0.9922532618476017
1240.943936,0.9922451254042141
1241.063538,0.9923028757510314
1241.18314,0.9922028566622024
1241.302742,0.992193728437911
1241.422344,0.9921287418770314
1241.541946,0.9922074208058406
1241.661548,0.9922575285458011
1241.78115,0.9922119849704738
1241.900752,0.9922290511633842
1242.020354,0.9922118857492803
1242.139956,0.9922882890059707
1242.259558,0.9924452814310648
1242.37916,0.9925471115407349
1242.498762,0.9922475067953727
1242.618364,0.9922066270402214
1242.737966,0.9921973003417628
1242.857568,0.9922095044436121
1242.97717,0.9918606057183365
1243.096772,0.9918561423556533
1243.216374,0.9920506644174341
1243.335976,0.9920070151484907
1243.455578,0.9920753667865212
1243.57518,0.9921204080306019
1243.694782,0.9919242852133134
1243.814384,0.9919159530843127
1243.933986,0.9921026492342399
1244.053588,0.9916658234236209
1244.17319,0.9916640384267451
1244.292792,0.9915768749886567
1244.412394,0.9918508855320294
1244.531996,0.9917681686175193
1244.651598,0.9916003756390755
1244.7712,0.9916064244198157
1244.890802,0.9916752442936924
1245.010404,0.991494180925673
1245.130006,0.9916871444680249
1245.249608,0.9911633745156173
1245.36921,0.9915665626427811
1245.488812,0.9913090862412206
1245.608414,0.9915739994198888
1245.728016,0.9912554578703154
1245.847618,0.9911641674466342
1245.96722,0.9912773648580058
1246.086822,0.9910625783260022
1246.206424,0.9911912265977612
1246.326026,0.9910474151845522
1246.445628,0.9910505865413549
1246.56523,0.9910868596566164
1246.684832,0.9910424599598643
1246.804434,0.9907971082225768
1246.924036,0.9909397932792384
1247.043638,0.9909294875589781
1247.16324,0.990789974509079
