nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
558.925179,0.9992284777764413
559.044181,0.9979687657541085
559.163183,0.9988401731197146
559.282186,0.9983958879652547
559.401188,0.9980236555456804
559.52019,0.9983420758771422
559.639193,0.9975077109223768
559.758195,0.9980488060586953
559.877198,0.9971777899435421
559.9962,0.9985404661570405
560.115202,0.9978273635985805
560.234205,0.9976923666890325
560.353207,0.9978017197648607
560.472209,0.9989041009364626
560.591212,0.9977596134207367
560.710214,0.9978509126022386
560.829217,0.998453097688678
560.948219,0.9983921939073032
561.067221,0.9978513117426834
561.186224,0.9980071882912191
561.305226,0.9981391335629015
561.424228,0.9969338103904587
561.543231,0.998343273888352
561.662233,0.9965915220942346
561.781236,0.9987967245171979
561.900238,0.9971090867606668
562.01924,0.9970627222661153
562.138243,0.9976021793756118
562.257245,0.9979690651447831
562.376248,0.9974789831139846
562.49525,0.9964051769034215
562.614252,0.9980555928136514
562.733255,0.9979161741859532
562.852257,0.9975225738979984
562.971259,0.996367214589368
563.090262,0.9972685372513669
563.209264,0.9968896472008802
563.328267,0.9967965420559096
563.447269,0.9968704074163538
563.566271,0.99693809721506
563.685274,0.9962810325527329
563.804276,0.9970721944069694
563.923278,0.9961494325207062
564.042281,0.9965274433195187
564.161283,0.9964149417220026
564.280286,0.9953295406737651
564.399288,0.996722084135256
564.51829,0.9957335273647262
564.637293,0.9965510612997973
564.756295,0.9955153860471346
564.875298,0.9963187923194097
564.9943,0.9950752664610368
565.113302,0.9952747990544364
565.232305,0.9961069974587541
565.351307,0.9955679506472112
565.470309,0.9952059284212932
565.589312,0.9943230749839809
565.708314,0.9953617898733171
565.827317,0.9944746213681496
565.946319,0.9953765213368198
566.065321,0.9939505719205916
566.184324,0.9958018370276981
566.303326,0.9944064027490491
566.422328,0.9955310157613885
566.541331,0.9951391523438585
566.660333,0.9944034195343157
566.779336,0.9931600000212563
566.898338,0.9945596525833091
567.01734,0.9940954010694677
567.136343,0.9929563237929631
567.255345,0.993955342894787
567.374347,0.9941742359605346
567.49335,0.9938135155869751
567.612352,0.992605673547878
567.731355,0.9934744842574907
567.850357,0.9921244757326135
567.969359,0.99322793448859
568.088362,0.9934750803423601
568.207364,0.9930489709398952
568.326367,0.9915206541737199
568.445369,0.9921003674007707
568.564371,0.9922462168744522
568.683374,0.9921171340386574
568.802376,0.991891453062848
568.921378,0.9913298048176314
569.040381,0.9919723947077922
569.159383,0.9915692398761144
569.278386,0.9914709802332885
569.397388,0.991478713737095
569.51639,0.9911535620467815
569.635393,0.9902962878227254
569.754395,0.9903656109891554
569.873397,0.9915707272310899
569.9924,0.9895796717504519
570.111402,0.9891275371610846
570.230405,0.990110129620034
570.349407,0.9905622180755446
570.468409,0.9879867423484089
570.587412,0.990356796774441
570.706414,0.989231401005243
570.825417,0.9891542439651282
