nu,[0]Ethylenediamine-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
1013.105308,0.894366171374078
1013.22491,0.8953236553400181
1013.344512,0.8946613609142267
1013.464114,0.8946613609142267
1013.583716,0.8939459180408017
1013.703318,0.8937850222566093
1013.82292,0.8936152192341785
1013.942522,0.8924721234909051
1014.062124,0.8929631181699847
1014.181726,0.8938118362094842
1014.301328,0.8917851844612841
1014.42093,0.8925167482126884
1014.540532,0.8914731142621931
1014.660134,0.8912591863871421
1014.779736,0.8910987741711249
1014.899338,0.8906088045993144
1015.01894,0.8884916760267245
1015.138542,0.8889982606449602
1015.258144,0.8879321025549792
1015.377746,0.8877279016553952
1015.497348,0.8871776809424153
1015.61695,0.8872664031465458
1015.736552,0.8869647838476624
1015.856154,0.8851749233520029
1015.975756,0.886237770840977
1016.095358,0.8857150447755335
1016.21496,0.8853254158804752
1016.334562,0.8840691459526689
1016.454164,0.8836360581863203
1016.573766,0.8829647499115554
1016.693368,0.8830883736300014
1016.81297,0.8816236629759647
1016.932572,0.8802141929918774
1017.052174,0.8796334432929847
1017.171776,0.8788948614484219
1017.291378,0.8790354958767078
1017.41098,0.8781129930048
1017.530582,0.8774283319227906
1017.650184,0.8774546551675949
1017.769786,0.8785697305026201
1017.889388,0.8771037434925417
1018.00899,0.8773405934765937
1018.128592,0.8773844616029616
1018.248194,0.8753512890441565
1018.367796,0.8769371096119981
1018.487398,0.8755176215901663
1018.607,0.8755789099687459
1018.726602,0.8742752688467128
1018.846204,0.8742577835161898
1018.965806,0.8734188987731173
1019.085408,0.8727466250796498
1019.20501,0.873567392607527
1019.324612,0.8727291703216964
1019.444214,0.8719440674177081
1019.563816,0.8732180355265583
1019.683418,0.8719876657110273
1019.80302,0.8728251758106369
1019.922622,0.8713426335297432
1020.042224,0.8704630217486019
1020.161826,0.8679162978673118
1020.281428,0.8689149757395732
1020.40103,0.8690887761141792
1020.520632,0.8676733153230527
1020.640234,0.8667454013981376
1020.759836,0.8679249770736864
1020.879438,0.8658444547541437
1020.99904,0.8656107083085502
1021.118642,0.8657145878261937
1021.238244,0.8652039668673713
1021.357846,0.8630436584608715
1021.477448,0.8636048191963526
1021.59705,0.8637343696352721
1021.716652,0.8631127047153617
1021.836254,0.8628106681281974
1021.955856,0.8613365226393036
1022.075458,0.8602863328277273
1022.19506,0.8583271143466819
1022.314662,0.8587993241053525
1022.434264,0.8577436503091816
1022.553866,0.8586447541387279
1022.673468,0.8570063078726083
1022.79307,0.8575806944969153
1022.912672,0.8586533406292016
1023.032274,0.8577865385638945
1023.151876,0.8568349237500174
1023.271478,0.8555848575317351
1023.39108,0.853559522389537
1023.510682,0.8543537019816292
1023.630284,0.853363226274306
1023.749886,0.8531584436748951
1023.869488,0.8520074568668355
1023.98909,0.8532864270399587
1024.108692,0.8515560125580055
1024.228294,0.8505347582180903
1024.347896,0.8502116164107993
1024.467498,0.8507814490664177
1024.5871,0.8505177476930318
1024.706702,0.8513686908413871
1024.826304,0.8523142347680166
1024.945906,0.8541828483271677
1025.065508,0.8551999309608199
1025.18511,0.8565522148747099
1025.304712,0.8567149752572828
1025.424314,0.8579666926525101
1025.543916,0.8584301197806058
1025.663518,0.8570234481701682
1025.78312,0.8589195644273534
1025.902722,0.858404367263302
1026.022324,0.8589796909012654
1026.141926,0.8592717936508253
1026.261528,0.8577179183856531
1026.38113,0.8590398215841778
1026.500732,0.8597015369745287
1026.620334,0.8590484120253458
1026.739936,0.8595725914151412
1026.859538,0.857863742826505
1026.97914,0.8575806944969153
1027.098742,0.8592546083868055
1027.218344,0.8593577251266925
1027.337946,0.8591515040201848
1027.457548,0.8603035387264423
1027.57715,0.86051864149785
1027.696752,0.860561668505591
1027.816354,0.861026497299063
1027.935956,0.8616208105967077
1028.055558,0.8607682280921913
1028.17516,0.8619569082476223
1028.294762,0.8620086272136706
1028.414364,0.862594992421752
1028.533966,0.8630091374049589
1028.653568,0.8628451812451803
1028.77317,0.8640626510652548
1028.892772,0.8633803111306748
1029.012374,0.8631040736314701
1029.131976,0.8633112434685277
1029.251578,0.8634839229845974
1029.37118,0.8639330513878138
1029.490782,0.8631644930312786
1029.610384,0.8627847841964145
1029.729986,0.8641663448048826
1029.849588,0.8638121092267684
1029.96919,0.8632076523349038
1030.088792,0.8633371431943258
1030.208394,0.8632939774163194
1030.327996,0.8624828623613491
1030.447598,0.8608629178051201
1030.5672,0.86128484399832
1030.686802,0.860251922062634
1030.806404,0.8604670119282627
1030.926006,0.8603723657625851
1031.045608,0.859142912548102
1031.16521,0.859117138647336
1031.284812,0.8564408703243287
1031.404414,0.8562952877512429
1031.524016,0.8556447505679942
1031.643618,0.8541743065413935
1031.76322,0.8536448826097158
1031.882822,0.8519222603810441
1032.002424,0.848419561183305
1032.122026,0.8458611991795971
1032.241628,0.8449397127738173
1032.36123,0.8440783136550218
1032.480832,0.8433274181539323
1032.600434,0.8398264631297048
1032.720036,0.83660771346584
1032.839638,0.8314035352563333
1032.95924,0.8270583749937794
1033.078842,0.8200827739310246
1033.198444,0.8143459526600744
1033.318046,0.8052681108968732
1033.437648,0.7959730105952179
1033.55725,0.7952728624562581
1033.676852,0.8074371982296709
1033.796454,0.8268516362434516
1033.916056,0.8348860754720624
1034.035658,0.8404397602740116
1034.15526,0.8458273654083098
1034.274862,0.848869342732314
1034.394464,0.8534058955023416
1034.514066,0.8554137576707852
1034.633668,0.8563980493513458
1034.75327,0.8576664568544113
1034.872872,0.860673548794558
1034.992474,0.8602433195864259
1035.112076,0.8619396692818475
1035.231678,0.8625691149601432
1035.35128,0.8627416460356677
1035.470882,0.8634234812254747
1035.590484,0.8630263977603099
1035.710086,0.8638293856417165
1035.829688,0.8645553071700133
1035.94929,0.8646677066657542
1036.068892,0.8648060645671577
1036.188494,0.8648752518197763
1036.308096,0.8659137250813002
1036.427698,0.8658617718164089
1036.5473,0.8661562148713092
1036.666902,0.8643737696176177
1036.786504,0.8646331206492126
1036.906106,0.8637084579928596
1037.025708,0.8639330513878138
1037.14531,0.8647455302613635
1037.264912,0.8630522889406085
1037.384514,0.8623793706274939
1037.504116,0.8630005073567351
1037.623718,0.8626208706596963
1037.74332,0.8615604992508876
1037.862922,0.8614485036658558
1037.982524,0.8614829622951704
1038.102126,0.8599508865741957
1038.221728,0.859297572191311
1038.34133,0.8591944626693431
1038.460932,0.8581125593885823
1038.580534,0.8573491789654043
1038.700136,0.8566550073079174
1038.819738,0.856149729925091
1038.93934,0.8558415714941636
1039.058942,0.8524165186130968
1039.178544,0.8528513619132058
1039.298146,0.8528854766499724
1039.417748,0.8510452321999016
1039.53735,0.8510282114654655
1039.656952,0.851189922187676
1039.776554,0.8502881388997366
1039.896156,0.8525614417393776
1040.015758,0.852246052356568
1040.13536,0.8516922724205132
1040.254962,0.8515560125580055
1040.374564,0.8522716201216533
1040.494166,0.8516156235652454
1040.613768,0.8533546926847113
1040.73337,0.8525529161675882
1040.852972,0.8526040708771843
1040.972574,0.8519222603810441
1041.092176,0.8527831365333043
1041.211778,0.8516156235652454
1041.33138,0.8519478184322244
1041.450982,0.8500160902253981
1041.570584,0.8513857183854788
1041.690186,0.8501095971381089
1041.809788,0.849132533020948
1041.92939,0.8494722539738173
1042.048992,0.8488014359012048
1042.168594,0.8503731719652091
1042.288196,0.8495232238381364
1042.407798,0.849854602510074
1042.5274,0.850568780288856
1042.647002,0.8488438770340194
1042.766604,0.8473596992835161
1042.886206,0.8489966826839814
1043.005808,0.8485128924681616
1043.12541,0.849276897822222
1043.245012,0.84795305872459
1043.364614,0.8478513104625609
1043.484216,0.8498715997720964
1043.603818,0.8474444394903841
1043.72342,0.8478682676583416
1043.843022,0.8467667550487117
1043.962624,0.8476308977767314
1044.082226,0.846732885055914
1044.201828,0.84576815956496
1044.32143,0.8468937795885713
1044.441032,0.8451594256605761
1044.560634,0.8442809167616994
1044.680236,0.8435635828925359
1044.799838,0.8447876373127201
1044.91944,0.8459542490291547
1045.039042,0.8472241325772564
1045.158644,0.8457766172888441
1045.278246,0.8470885875599345
1045.397848,0.8482244471232099
1045.51745,0.8492174505200543
1045.637052,0.848691098886599
1045.756654,0.8481820369611166
1045.876256,0.8486571519215874
1045.995858,0.8484959223800138
1046.11546,0.8482244471232099
1046.235062,0.8468937795885713
1046.354664,0.8418444672775516
1046.474266,0.8438673204518574
1046.593868,0.8481820369611166
1046.71347,0.8488438770340194
1046.833072,0.8503731719652091
1046.952674,0.8513516636378429
1047.072276,0.8496506618793263
1047.191878,0.8502966418236402
1047.31148,0.8503476611527142
1047.431082,0.851104807451265
1047.550684,0.8512409951151798
1047.670286,0.851700789385822
1047.789888,0.8521778753994941
1047.90949,0.8518967030965939
1048.029092,0.8532011026635447
1048.148694,0.8521608320124205
1048.268296,0.8541486816965719
1048.387898,0.8549690581486926
1048.5075,0.8540547305089953
1048.627102,0.8552512444960683
1048.746704,0.8547297003240703
1048.866306,0.8560726799167001
1048.985908,0.8566550073079174
1049.10551,0.8569034732858622
1049.225112,0.8569120423634404
1049.344714,0.8582412859267396
1049.464316,0.8564665639358408
1049.583918,0.8574091955084864
1049.70352,0.8606907624376697
1049.823122,0.8604239896532321
1049.942724,0.8607940515263837
1050.062326,0.8604411983051111
1050.181928,0.8621810461804352
1050.30153,0.8627243913752941
1050.421132,0.8625346128855909
1050.540734,0.8626208706596963
1050.660336,0.8632249166605932
1050.779938,0.8627934120873959
1050.89954,0.8619138114796381
1051.019142,0.8649011984665287
1051.138744,0.8664854167773611
1051.258346,0.8672829501699042
1051.377948,0.866164876476766
1051.49755,0.8663901086235601
1051.617152,0.8673349887080549
1051.736754,0.8689758019167663
1051.856356,0.8677600869930961
1051.975958,0.8697408371886024
1052.09556,0.8696886543038733
1052.215162,0.8702106240717269
1052.334764,0.8700627008394657
1052.454366,0.8703150556123826
1052.573968,0.8715082043588445
1052.69357,0.8725371910227229
1052.813172,0.8717435433433546
1052.932774,0.8727291703216964
1053.052376,0.8746075565795453
1053.171978,0.8737945496587419
1053.29158,0.8739605863961677
1053.411182,0.8761044149504565
1053.530784,0.8754213199484788
1053.650386,0.8760168088893375
1053.769988,0.8773405934765937
1053.88959,0.8772002302109981
1054.009192,0.8795982586589502
1054.128794,0.8772177743910435
1054.248396,0.8773142736535887
1054.367998,0.8769371096119981
1054.4876,0.8776389399944097
1054.607202,0.8790442862756185
1054.726804,0.8800733699871395
1054.846406,0.8791937365071951
1054.966008,0.8784203863430479
1055.08561,0.8792464897139659
1055.205212,0.8783413320657728
1055.324814,0.8806015724540258
1055.444416,0.8831590235258499
1055.564018,0.8857327592535733
1055.68362,0.885413952848838
1055.803222,0.8855467749031702
1055.922824,0.8858124787892314
1056.042426,0.8859099235212602
1056.162028,0.8855113537406022
1056.28163,0.8855821974826132
1056.401232,0.8871067095668328
1056.520834,0.8888915872542142
1056.640436,0.8898521087566975
1056.760038,0.8896563628256129
1056.87964,0.8889804808575458
1056.999242,0.8909562097727136
1057.118844,0.8925524495966398
1057.238446,0.8952967960332495
1057.358048,0.8955743810634765
1057.47765,0.8944645570640428
1057.597252,0.8935437328761322
1057.716854,0.8946971480844019
1057.836456,0.8950909014489467
1057.956058,0.8971968385743043
1058.07566,0.8956370734643594
1058.195262,0.8960491612910867
1058.314864,0.8959237231893779
1058.434466,0.8960939648692313
1058.554068,0.8969456586263372
1058.67367,0.8951804150146953
1058.793272,0.8964076526490948
1058.912874,0.8960939648692313
1059.032476,0.8966138501210044
1059.152078,0.8958610107237165
1059.27168,0.8949745471949487
1059.391282,0.8963359429053108
1059.510884,0.8953684226419583
1059.630486,0.8931417286540717
1059.750088,0.8930256277760673
1059.86969,0.8933739756943287
1059.989292,0.8924631988142937
1060.108894,0.8914820290379095
1060.228496,0.8926417093045105
1060.348098,0.8919813987846497
1060.4677,0.8936777744889333
1060.587302,0.8957803868608797
1060.706904,0.8966228163043364
1060.826506,0.8976635022524038
1060.946108,0.8988312236597926
1061.06571,0.8984358249154851
1061.185312,0.8991728444286186
1061.304914,0.8989480793143213
1061.424516,0.8975737403903464
1061.544118,0.8979597800913017
1061.66372,0.8975557890950522
1061.783322,0.8955564697549689
1061.902924,0.895663942979604
1062.022526,0.8950461480227192
1062.142128,0.895511693050908
1062.26173,0.8953505154525779
1062.381332,0.8974480888625039
1062.500934,0.8981483714465202
1062.620536,0.8967662874323292
1062.740138,0.8970263873683525
1062.85974,0.8956908133009462
1062.979342,0.8963090532303708
1063.098944,0.8940800199859023
1063.218546,0.8946076828429301
1063.338148,0.895511693050908
1063.45775,0.8952609848776361
1063.577352,0.894920850333039
1063.696954,0.8955385588046839
1063.816556,0.8951267058010869
1063.936158,0.8951804150146953
1064.05576,0.8944108908006231
1064.175362,0.8960939648692313
1064.294964,0.8945182265475351
1064.414566,0.8946882011576558
1064.534168,0.8941694324584499
1064.65377,0.8941783741974831
1064.773372,0.8939727368206226
1064.892974,0.894920850333039
1065.012576,0.894670307572569
1065.132178,0.8934365140614446
1065.25178,0.8946971480844019
1065.371382,0.8937313967640548
1065.490984,0.8924810482567638
1065.610586,0.889567401637464
1065.730188,0.8933739756943287
1065.84979,0.8923382627121909
1065.969392,0.8951177545787851
1066.088994,0.8929720478458147
1066.208596,0.8933203748638281
1066.328198,0.895386330189486
1066.4478,0.8940889608308062
1066.567402,0.8961029258536849
1066.687004,0.8950550985289519
1066.806606,0.8959326824714061
1066.926208,0.8942051999510934
1067.04581,0.8950461480227192
1067.165412,0.8961029258536849
1067.285014,0.8954758732995859
1067.404616,0.8967931908245012
1067.524218,0.8975737403903464
1067.64382,0.895663942979604
1067.763422,0.8971250656981716
1067.883024,0.8974032175798522
1068.002626,0.8963897246753222
1068.122228,0.8983010696486454
1068.24183,0.8990289882823086
1068.361432,0.8976365727512807
1068.481034,0.8988222353924974
1068.600636,0.8983190358496999
1068.720238,0.8995415808806415
1068.83984,0.9003875475086932
1068.959442,0.9012072730955002
1069.079044,0.9011351793974389
1069.198646,0.9011622138583357
1069.318248,0.9012433221073994
1069.43785,0.9019195081370449
1069.557452,0.9033276005962958
1069.677054,0.9025510728145891
1069.796656,0.904168086029999
1069.916258,0.9036438205917756
1070.03586,0.9049387655021318
1070.155462,0.9056050455945386
1070.275064,0.9054737423826403
1070.394666,0.9060407463991127
1070.514268,0.9066362107581195
1070.63387,0.9071295550342485
1070.753472,0.9067450136314523
1070.873074,0.9071622122860568
1070.992676,0.9088929122958376
1071.112278,0.9088701902570568
1071.23188,0.9091165274557993
1071.351482,0.9098350132770215
1071.471084,0.9110641200053166
1071.590686,0.9105267507140425
1071.710288,0.911360263965105
1071.82989,0.9109220050878475
1071.949492,0.9116309781625711
1072.069094,0.9134341419144915
1072.188696,0.9123715231374093
1072.308298,0.9141743233024349
1072.4279,0.9136141061663454
1072.547502,0.9138937148607807
1072.667104,0.9142556884379036
1072.786706,0.9160118295825195
1072.906308,0.915881765137513
1073.02591,0.9148400845174778
1073.145512,0.9163480676198822
1073.265114,0.9151383710030859
1073.384716,0.9162692650746249
1073.504318,0.9178429329543746
1073.62392,0.9178576185587863
1073.743522,0.9169319672912574
1073.863124,0.9179494089100833
1073.982726,0.9179365577083172
1074.102328,0.9174712818309605
1074.22193,0.9172080053550565
1074.341532,0.9180503888988609
1074.461134,0.9186620141064542
1074.580736,0.9189486813726235
1074.700338,0.9203640322263806
1074.81994,0.9198515322049368
1074.939542,0.9205600906447251
1075.059144,0.9183938039589225
1075.178746,0.9201137272526347
1075.298348,0.9203640322263806
1075.41795,0.9203373420564553
1075.537552,0.9195461921854926
1075.657154,0.9213069676959459
1075.776756,0.9200428812232434
1075.896358,0.9192308419272339
1076.01596,0.9192335996238963
1076.135562,0.9202710801532845
1076.255164,0.9217207274065452
1076.374766,0.9209486489830203
1076.494368,0.9200447213108459
1076.61397,0.9228117682504847
1076.733572,0.922868984353797
1076.853174,0.9210766697424656
1076.972776,0.9228846732598864
1077.092378,0.9230175782217634
1077.21198,0.9209615423543595
1077.331582,0.9217419272270726
1077.451184,0.921300518569744
1077.570786,0.9204708006465675
1077.690388,0.9215594403922744
1077.80999,0.9219668596979614
1077.929592,0.9213272366721932
1078.049194,0.9217262577475006
1078.168796,0.9221199189002336
1078.288398,0.9210352222249033
1078.408,0.9213806752016225
1078.527602,0.9200336808404331
1078.647204,0.9208445876652603
1078.766806,0.921508756016886
1078.886408,0.9209348348568918
1079.00601,0.9202720004248247
1079.125612,0.9199766405204892
1079.245214,0.9206337383978476
1079.364816,0.9208427459779267
1079.484418,0.91951492814645
1079.60402,0.920165255064126
1079.723622,0.919077343194133
1079.843224,0.9193016254271921
1079.962826,0.9195296405029988
1080.082428,0.9193613819749117
1080.20203,0.9183625791004134
1080.321632,0.9194229812510567
1080.441234,0.9178438507977664
1080.560836,0.9178392615899855
1080.680438,0.9180476347518255
1080.80004,0.9170328353553012
1080.919642,0.9180834393077651
1081.039244,0.918107309787502
1081.158846,0.9167733517815532
1081.278448,0.9173300021323746
1081.39805,0.9165313555615894
1081.517652,0.9168384450003115
1081.637254,0.9169924867982203
1081.756856,0.9164791147631992
1081.876458,0.9175015588828296
1081.99606,0.9159587024371059
1082.115662,0.9152106697901596
1082.235264,0.9165001940252494
1082.354866,0.916078700886852
1082.474468,0.9175823025726815
1082.59407,0.9149718309751655
1082.713672,0.9153717610436571
1082.833274,0.9144861099032752
1082.952876,0.9153269089262519
1083.072478,0.9148126397266161
1083.19208,0.9130341453659717
1083.311682,0.9127009487150012
1083.431284,0.9122182575961882
1083.550886,0.9120385682994187
1083.670488,0.9110276781693579
1083.79009,0.9120723143507439
1083.909692,0.911797821897311
1084.029294,0.9102700183713028
1084.148896,0.911688412723365
1084.268498,0.9109037868299289
1084.3881,0.9089338133971587
1084.507702,0.9069499611627317
1084.627304,0.9047017026021662
1084.746906,0.9077520594035884
1084.866508,0.9078355764347781
1084.98611,0.910280941677063
1085.105712,0.9093447443442121
1085.225314,0.9082114981738527
1085.344916,0.9093138271484997
1085.464518,0.9076876112953056
1085.58412,0.9083041404713433
1085.703722,0.9087638586653162
1085.823324,0.9063832945387712
1085.942926,0.9069417986498127
1086.062528,0.9060026934868807
1086.18213,0.9066525303567892
1086.301732,0.906201129804738
1086.421334,0.9061331672686296
1086.540936,0.9060561492227251
1086.660538,0.9036438205917756
1086.78014,0.9051523562535075
1086.899742,0.9042585073595931
1087.019344,0.9044936451380933
1087.138946,0.904620283112864
1087.258548,0.9036076755618574
1087.37815,0.9038787985309379
1087.497752,0.9043579812663672
1087.617354,0.9027496558939461
1087.736956,0.9021269734815165
1087.856558,0.9018653945899793
1087.97616,0.9014686611041273
1088.095762,0.9010270496638251
1088.215364,0.9009459608784054
1088.334966,0.9009369514638438
1088.454568,0.9006216787067822
1088.57417,0.8993976657412188
1088.693772,0.8991548611515633
1088.813374,0.8982292084375604
1088.932976,0.8977173636783655
1089.052578,0.8975109124275235
1089.17218,0.8973942435925465
1089.291782,0.8964614387218198
1089.411384,0.8961835787463374
1089.530986,0.8956012486979209
1089.650588,0.8964524741522555
1089.77019,0.8943035679332277
1089.889792,0.8939012218623134
1090.009394,0.8959326824714061
1090.128996,0.8935437328761322
1090.248598,0.8925167482126884
1090.3682,0.8944735017543369
1090.487802,0.8921508913517028
1090.607404,0.8920706013845838
1090.727006,0.892052760150969
1090.846608,0.892159812905224
1090.96621,0.8908760273220985
1091.085812,0.8901725131851866
1091.205414,0.8909205722370781
1091.325016,0.8912591863871421
1091.444618,0.8902971460611303
1091.56422,0.8907245912698828
1091.683822,0.8893450375837194
1091.803424,0.8885983014252438
1091.923026,0.8889627014257235
1092.042628,0.8890604927013019
1092.16223,0.8883317619177413
1092.281832,0.8877456563909751
1092.401434,0.8878610708280817
1092.521036,0.8875503738284386
1092.640638,0.8880209002050432
1092.76024,0.8881097067353162
1092.879842,0.8867696730581897
1092.999444,0.886902698485806
1093.119046,0.8870800967647398
1093.238648,0.8865834709787501
1093.35825,0.8860871232253442
1093.477852,0.8859010644663203
1093.597454,0.8875503738284386
1093.717056,0.8863175358297234
1093.836658,0.8870268735556461
1093.95626,0.8861845981699227
1094.075862,0.8865302775663098
1094.195464,0.8870978385440923
1094.315066,0.8878344353954905
1094.434668,0.8867164684739597
1094.55427,0.8862998096562691
1094.673872,0.8865036820569173
1094.793474,0.8862820838373348
1094.913076,0.8859985189433096
1095.032678,0.8862200462628066
1095.15228,0.8849094107038858
1095.271882,0.8852811507163195
1095.391484,0.8853873908286848
1095.511086,0.8865125471380633
1095.630688,0.8879765002700406
1095.75029,0.8876923932495019
1095.869892,0.8862023220391242
1095.989494,0.8866012028254876
1096.109096,0.886610068881846
1096.228698,0.8868938295031662
1096.3483,0.8890604927013019
1096.467902,0.8871599375662308
1096.587504,0.8880919447188023
1096.707106,0.8881008256826542
1096.826708,0.8881008256826542
1096.94631,0.8886516189228382
1097.065912,0.8889093652637389
1097.185514,0.8893539310785626
1097.305116,0.8894784493449889
1097.424718,0.8899588974169398
1097.54432,0.890101302232608
1097.663922,0.8888115906112644
1097.783524,0.8917316789553976
1097.903126,0.888971591097186
1098.022728,0.8888115906112644
1098.14233,0.8886960526146174
1098.261932,0.8897987192318738
1098.381534,0.8917405963167738
1098.501136,0.8883406452797773
1098.620738,0.8903772764100875
1098.74034,0.890038997322149
1098.859942,0.888438368125416
1098.979544,0.8911255075353486
1099.099146,0.8918030203433315
1099.218748,0.8911878885041844
1099.33835,0.891865448739724
1099.457952,0.8919724790152608
1099.577554,0.8922311885452439
1099.697156,0.893463317558917
1099.816758,0.8919724790152608
1099.93636,0.8921330485123047
1100.055962,0.8917138445001637
1100.175564,0.8924275010003021
1100.295166,0.8919189622720383
1100.414768,0.8917049274063041
1100.53437,0.8923739569565795
1100.653972,0.8908849361269155
1100.773574,0.8918208565821002
1100.893176,0.8914909439027742
1101.012778,0.8914731142621931
1101.13238,0.8920081586280089
1101.251982,0.891847611609121
1101.371584,0.8914820290379095
1101.491186,0.8917138445001637
1101.610788,0.8906889629988022
1101.73039,0.8917851844612841
1101.849992,0.892695269413856
1101.969594,0.8908225763640039
1102.089196,0.8914552849782014
1102.208798,0.8900033964742777
1102.3284,0.8885094460379447
1102.448002,0.8897186409507197
1102.567604,0.8901369069967877
1102.687206,0.8892916784822534
1102.806808,0.888722713896113
1102.92641,0.8868583544594917
1103.046012,0.8869736535398492
1103.165614,0.8876391333037212
1103.285216,0.8863086726986807
1103.404818,0.8837951269925569
1103.52442,0.8825675051608676
1103.644022,0.8848297724406982
1103.763624,0.8844228443460127
1103.883226,0.8843344064835449
1104.002828,0.8825851566874855
1104.12243,0.8825322031667058
1104.242032,0.8838039649880167
1104.361634,0.8821969046402571
1104.481236,0.8827175543905681
1104.600838,0.8821439744139014
1104.72044,0.8823292441011646
1104.840042,0.8814914293442887
1104.959644,0.882020482902091
1105.079246,0.881509059349175
1105.198848,0.8821880827153205
1105.31845,0.8820381234881544
1105.438052,0.8825763308800477
1105.557654,0.8805751548031189
1105.677256,0.8802494022637778
1105.796858,0.8804078614170813
1105.91646,0.8828234868529156
1106.036062,0.8814473558746674
1106.155664,0.88097150279439
1106.275266,0.8811036584312341
1106.394868,0.8804078614170813
1106.51447,0.881967563260722
1106.634072,0.881826459739183
1106.753674,0.8816412956255502
1106.873276,0.8813592155461698
1106.992878,0.8827175543905681
1107.11248,0.8825410285328641
1107.232082,0.8841133505150714
1107.351684,0.8833003402746524
1107.471286,0.8821792608786025
1107.590888,0.8843609369136939
1107.71049,0.8838923498036826
1107.830092,0.8846439776976164
1107.949694,0.8868938295031662
1108.069296,0.8859896590024199
1108.188898,0.8845555177229191
1108.3085,0.8874438741736863
1108.428102,0.887399503089264
1108.547704,0.8878877070597481
1108.667306,0.886787408629006
1108.786908,0.8870002631485976
1108.90651,0.8871155806782839
1109.026112,0.8885449871266031
1109.145714,0.8891316203857875
1109.265316,0.8889804808575458
1109.384918,0.8902348274420832
1109.50452,0.8896029850451929
1109.624122,0.8902348274420832
1109.743724,0.8897809234354478
1109.863326,0.8910453098486204
1109.982928,0.8913750576128389
1110.10253,0.8914374560507916
1110.222132,0.8904039881290535
1110.341734,0.890849301442169
1110.461336,0.8909027540038164
1110.580938,0.8900122965527428
1110.70054,0.8898877035529389
1110.820142,0.8889982606449602
1110.939744,0.8900656988925901
1111.059346,0.8914463704699241
1111.178948,0.8936330917172874
1111.29855,0.8941604908088336
1111.418152,0.8946971480844019
1111.537754,0.8940263767940149
1111.657356,0.8955206482126143
1111.776958,0.8964704033810302
1111.89656,0.8946971480844019
1112.016162,0.8951893668636046
1112.135764,0.8938654665285504
1112.255366,0.8953236553400181
1112.374968,0.8943393407913975
1112.49457,0.8945271717745267
1112.614172,0.895431100625247
1112.733774,0.8951893668636046
1112.853376,0.8953236553400181
1112.972978,0.8955206482126143
1113.09258,0.8947060951006177
1113.212182,0.8957266416500405
1113.331784,0.8946076828429301
1113.451386,0.8898165153842195
1113.570988,0.8859542201248422
1113.69059,0.8865214123078604
1113.810192,0.8935169269662366
1113.929794,0.8966676485659488
1114.049396,0.9000004640921633
1114.168998,0.8985256729903055
1114.2886,0.9005856545601217
1114.408202,0.8991458696479094
1114.527804,0.9016489728669234
1114.647406,0.9012433221073994
1114.767008,0.8990559595565241
1114.88661,0.9003425292567835
1115.006212,0.9011441907942899
1115.125814,0.902731601081377
1115.245416,0.904620283112864
1115.365018,0.9029663418126308
1115.48462,0.9038878373641173
1115.604222,0.9052926657424314
1115.723824,0.9054212264285595
1115.843426,0.9055896504396227
1115.963028,0.9062101918613462
1116.08263,0.9043218076705933
1116.202232,0.9069944027996399
1116.321834,0.9062138167093634
1116.441436,0.9067794705966485
1116.561038,0.9076785344645769
1116.68064,0.9069735421682737
1116.800242,0.9090447100869538
1116.919844,0.9086430011093193
1117.039446,0.9088401980356527
1117.159048,0.9101089148361347
1117.27865,0.9105394981777846
1117.398252,0.9102108527430125
1117.517854,0.9115671662275435
1117.637456,0.9104602846872799
1117.757058,0.9121963646207227
1117.87666,0.9110622978788987
1117.996262,0.9120677540005729
1118.115864,0.9127493231471941
1118.235466,0.9132122043845082
1118.355068,0.9129848428533018
1118.47467,0.9138005024557784
1118.594272,0.9150505219362922
1118.713874,0.915064247797065
1118.833476,0.914539151635845
1118.953078,0.91492059398728
1119.07268,0.9161602355194682
1119.192282,0.9176419473607833
1119.311884,0.9161263382178579
1119.431486,0.917964096218124
1119.551088,0.917350183614417
1119.67069,0.9185839311538276
1119.790292,0.9181183271413235
1119.909894,0.9183533955205404
1120.029496,0.9191683363551965
1120.149098,0.9188384141470247
1120.2687,0.920415574055343
1120.388302,0.9208602421563135
1120.507904,0.922142972186371
1120.627506,0.9213263153454171
1120.747108,0.9216396195513314
1120.86671,0.9232003537964362
1120.986312,0.9209652262078966
1121.105914,0.9244632316604354
1121.225516,0.9242534023233793
1121.345118,0.9229114373034878
1121.46472,0.9236380544910052
1121.584322,0.9239854076978044
1121.703924,0.9254816262018137
1121.823526,0.9265122606934777
1121.943128,0.9262473160758057
1122.06273,0.9265020691146639
1122.182332,0.9241351054590428
1122.301934,0.9285909029183791
1122.421536,0.9283337188599072
1122.541138,0.9281759155413633
1122.66074,0.9290878319681084
1122.780342,0.9283643543781129
1122.899944,0.9309208699504274
1123.019546,0.9304592476907163
1123.139148,0.9302824772273809
1123.25875,0.931309144902898
1123.378352,0.9306918915819137
1123.497954,0.930353181382374
1123.617556,0.9331372339915744
1123.737158,0.9343212024816641
1123.85676,0.9330000728997649
1123.976362,0.9340063892854308
1124.095964,0.934459492252822
1124.215566,0.9341661180344174
1124.335168,0.9339148611442329
1124.45477,0.9357789452515708
1124.574372,0.9360952919946537
1124.693974,0.935965183791796
1124.813576,0.9376279973034429
1124.933178,0.9367507880959193
