nu,[0]HCFC-124-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
538.280766,0.8936509645578495
538.400768,0.8844051560660091
538.52077,0.8912948374676144
538.640773,0.8923114929658578
538.760775,0.8922847240226048
538.880778,0.8913928852922673
539.00078,0.8981393900077129
539.120782,0.9016850395471668
539.240785,0.892980977610942
539.360787,0.8975647646978211
539.48079,0.8965690205492469
539.600792,0.9013424643255533
539.720794,0.8976096440580306
539.840797,0.8925256734247965
539.960799,0.8970263873683525
540.080802,0.896586952108973
540.200804,0.8964614387218198
540.320806,0.9021630592821669
540.440809,0.8983370024100819
540.560811,0.8961298093447108
540.680814,0.905048269717629
540.800816,0.9043489377317724
540.920818,0.9032372723527236
541.040821,0.9028579923527109
541.160823,0.9066507170535417
541.280826,0.9058178877882315
541.400828,0.9032463047706092
541.52083,0.9087983923480814
541.640833,0.912316782488257
