nu,[0]Acetylene-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
709.144183,0.8950103468928257
709.265185,0.8657925056453473
709.386188,0.8348860754720624
709.50719,0.8664161007166984
709.628193,0.8541486816965719
709.749195,0.784381319469704
709.870197,0.6789485007696128
709.9912,0.647232304653748
710.112202,0.5754977272515127
710.233205,0.25548284869165133
710.354207,0.13735314074155996
710.47521,0.4446445855906047
710.596212,0.5884342989855951
710.717214,0.7427319994040555
710.838217,0.821872504475695
710.959219,0.8481481103581747
711.080222,0.8491070594270632
711.201224,0.8668494170871218
711.322226,0.8874793726386178
711.443229,0.8924453497288088
711.564231,0.8846528241816257
711.685234,0.8673263154015345
711.806236,0.8580181721984402
711.927239,0.8328014671295438
712.048241,0.7589039937766044
712.169243,0.6485734631445251
712.290246,0.5901727431119549
712.411248,0.43572237196500224
712.532251,0.12975593709829472
712.653253,0.0054355204718721005
712.774255,0.050858907487472176
712.895258,0.3381045878007376
713.01626,0.5885931976966818
713.137263,0.7308697614622
713.258265,0.806315640187551
713.379268,0.8468853106931199
713.50027,0.8729473798893364
713.621272,0.8914909439027742
713.742275,0.9013064113480447
713.863277,0.8995955549947017
713.98428,0.8792025284885201
714.105282,0.8786224462679074
714.226285,0.8833886747253289
714.347287,0.8494807487388308
714.468289,0.7953126270934885
714.589292,0.7479942411758981
714.710294,0.6750624998673125
714.831297,0.5761138393808788
714.952299,0.29010858356365526
715.073301,0.21965437295881005
715.194304,0.50601447671259
715.315306,0.6865817352812777
715.436309,0.7527892280442858
715.557311,0.8253233747941147
715.678314,0.8439939100439072
715.799316,0.8300245502620139
715.920318,0.7776334576097675
716.041321,0.6747857809736165
716.162323,0.4587912341256534
716.283326,0.09909265078325886
716.404328,0.10313669857849962
716.525331,0.5976619415596414
716.646333,0.7374772785415368
716.767335,0.7342395068373067
716.888338,0.7007178285612886
717.00934,0.6276892875489467
717.130343,0.47587503058899644
717.251345,0.17448787918674666
717.372347,0.01705520232656722
717.49335,0.11703292190054801
717.614352,0.4395780453648448
717.735355,0.657842327652216
717.856357,0.7694802438822281
717.97736,0.8309630081326472
718.098362,0.8671181820628378
718.219364,0.8868406174697729
718.340367,0.8993616905540978
718.461369,0.9081942423193186
718.582372,0.9105941321866791
718.703374,0.9003785436782373
718.824376,0.8870800967647398
718.945379,0.8296013456677248
719.066381,0.8010515315204789
719.187384,0.814826558536936
719.308386,0.7372044624225708
719.429389,0.6272876949282616
719.550391,0.5425798583875573
719.671393,0.27408965995711493
719.792396,0.1377244953246515
719.913398,0.020754337873699742
